mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
553993,186,159,770,0.164,57,30.65,20,10.75,0.261,0.453,0.714,0.28900000000000003,368,138,37.5,17.92,117,15.19,33.12,29.47,21.76
608070,196,175,765,0.32,18,9.18,18,9.18,0.383,0.509,0.892,0.189,356,54,15.17,7.06,107,13.99,21.05,28.46,8.61
650402,173,143,765,0.28,22,12.72,28,16.18,0.393,0.503,0.896,0.22299999999999998,284,53,18.66,6.93,147,19.22,26.14,16.92,9.48
650333,206,183,760,0.262,10,4.85,8,3.88,0.294,0.35,0.6439999999999999,0.08799999999999997,369,27,7.32,3.55,140,18.42,21.97,31.12,4.69
671218,189,169,759,0.254,49,25.93,15,7.94,0.323,0.42,0.743,0.16599999999999998,366,95,25.96,12.52,118,15.55,28.06,29.85,22.48
691026,163,149,756,0.255,31,19.02,11,6.75,0.313,0.349,0.6619999999999999,0.09399999999999997,343,62,18.08,8.2,141,18.65,26.85,28.57,11.83
663656,189,163,746,0.27,31,16.4,23,12.17,0.367,0.46,0.827,0.19,343,65,18.95,8.71,98,13.14,21.85,16.76,15.2
691406,192,176,743,0.25,31,16.15,12,6.25,0.297,0.5,0.7969999999999999,0.25,365,92,25.21,12.38,108,14.54,26.92,31.78,15.5
642715,180,159,741,0.201,54,30.0,18,10.0,0.278,0.428,0.706,0.22699999999999998,318,88,27.67,11.88,139,18.76,30.63,25.8,22.88
670770,199,173,741,0.243,35,17.59,18,9.05,0.33,0.341,0.671,0.09800000000000003,277,58,20.94,7.83,164,22.13,29.96,18.57,21.21
682998,203,179,736,0.246,44,21.67,18,8.87,0.323,0.486,0.8089999999999999,0.24,354,87,24.58,11.82,118,16.03,27.85,29.29,22.45
669364,198,182,730,0.236,31,15.66,14,7.07,0.289,0.275,0.5640000000000001,0.039000000000000035,363,48,13.22,6.58,126,17.26,23.84,29.59,14.29
665487,186,153,727,0.229,34,18.28,31,16.67,0.357,0.366,0.723,0.13699999999999998,328,87,26.52,11.97,87,11.97,23.93,23.82,17.99
664023,181,159,725,0.233,42,23.2,21,11.6,0.32,0.371,0.6910000000000001,0.13799999999999998,316,83,26.27,11.45,123,16.97,28.41,18.43,23.08
672640,191,178,725,0.197,30,15.71,12,6.28,0.246,0.275,0.521,0.07800000000000001,335,68,20.3,9.38,145,20.0,29.38,29.77,14.63
592518,187,164,724,0.25,36,19.25,20,10.7,0.332,0.494,0.8260000000000001,0.244,349,91,26.07,12.57,101,13.95,26.52,27.65,18.46
663993,171,155,722,0.168,51,29.82,15,8.77,0.24,0.265,0.505,0.097,316,77,24.37,10.66,156,21.61,32.27,24.38,19.84
683011,173,154,716,0.253,41,23.7,14,8.09,0.316,0.416,0.732,0.16299999999999998,306,72,23.53,10.06,143,19.97,30.03,24.66,19.07
682928,200,186,712,0.231,53,26.5,8,4.0,0.28,0.339,0.619,0.10800000000000001,361,107,29.64,15.03,123,17.28,32.3,37.39,24.88
661388,182,151,710,0.238,32,17.58,27,14.84,0.357,0.338,0.6950000000000001,0.10000000000000003,318,75,23.58,10.56,100,14.08,24.65,22.91,16.0
605141,187,165,709,0.261,19,10.16,17,9.09,0.326,0.424,0.75,0.16299999999999998,285,41,14.39,5.78,141,19.89,25.67,22.07,10.67
592206,188,173,708,0.243,49,26.06,11,5.85,0.293,0.387,0.6799999999999999,0.14400000000000002,433,132,30.48,18.64,50,7.06,25.71,43.19,20.25
650490,181,158,703,0.285,16,8.84,19,10.5,0.365,0.557,0.922,0.2720000000000001,325,45,13.85,6.4,112,15.93,22.33,26.84,7.98
663457,180,159,697,0.201,47,26.11,17,9.44,0.291,0.289,0.58,0.08799999999999997,259,59,22.78,8.46,158,22.67,31.13,22.67,27.81
694671,165,134,696,0.254,41,24.85,30,18.18,0.39,0.44,0.8300000000000001,0.186,289,81,28.03,11.64,107,15.37,27.01,21.64,19.9
641355,176,153,693,0.353,17,9.66,18,10.23,0.415,0.601,1.016,0.248,314,52,16.56,7.5,117,16.88,24.39,26.38,8.72
630105,166,133,693,0.248,32,19.28,21,12.65,0.373,0.353,0.726,0.10499999999999998,298,48,16.11,6.93,122,17.6,24.53,20.94,13.5
676572,184,173,684,0.283,36,19.57,10,5.43,0.321,0.462,0.783,0.17900000000000005,293,76,25.94,11.11,137,20.03,31.14,23.32,21.3
691718,187,169,683,0.189,55,29.41,5,2.67,0.219,0.379,0.598,0.19,403,123,30.52,18.01,66,9.66,27.67,41.03,25.46
702616,179,165,681,0.2,43,24.02,11,6.15,0.263,0.309,0.5720000000000001,0.10899999999999999,307,82,26.71,12.04,129,18.94,30.98,22.01,19.91
677594,186,172,672,0.256,45,24.19,14,7.53,0.312,0.494,0.806,0.238,361,101,27.98,15.03,70,10.42,25.45,32.73,20.09
805367,156,140,664,0.279,27,17.31,15,9.62,0.348,0.343,0.6910000000000001,0.064,264,31,11.74,4.67,150,22.59,27.26,20.0,14.44
502671,168,149,663,0.336,19,11.31,17,10.12,0.411,0.57,0.9809999999999999,0.23399999999999993,277,45,16.25,6.79,126,19.0,25.79,20.92,11.45
545341,183,172,662,0.227,44,24.04,11,6.01,0.273,0.43,0.7030000000000001,0.20299999999999999,332,73,21.99,11.03,107,16.16,27.19,33.02,24.04
680977,170,152,662,0.23,29,17.06,11,6.47,0.292,0.322,0.614,0.092,294,48,16.33,7.25,146,22.05,29.31,28.48,13.88
664056,157,141,658,0.227,56,35.67,12,7.64,0.299,0.39,0.6890000000000001,0.163,322,103,31.99,15.65,103,15.65,31.31,32.38,27.45
668804,167,148,656,0.257,49,29.34,18,10.78,0.335,0.439,0.774,0.182,327,97,29.66,14.79,81,12.35,27.13,25.23,24.38
592663,166,155,652,0.213,43,25.9,9,5.42,0.265,0.335,0.6000000000000001,0.12200000000000003,306,76,24.84,11.66,123,18.87,30.52,31.55,21.18
592450,161,123,652,0.341,37,22.98,37,22.98,0.491,0.789,1.28,0.448,252,92,36.51,14.11,85,13.04,27.15,23.91,24.03
518692,176,158,651,0.285,42,23.86,14,7.95,0.349,0.506,0.855,0.22100000000000003,349,105,30.09,16.13,75,11.52,27.65,29.45,22.22
682663,166,150,649,0.213,43,25.9,13,7.83,0.283,0.367,0.6499999999999999,0.154,311,99,31.83,15.25,98,15.1,30.35,32.69,20.57
682657,169,147,649,0.279,34,20.12,13,7.69,0.349,0.442,0.7909999999999999,0.16299999999999998,316,57,18.04,8.78,115,17.72,26.5,32.62,17.71
808982,166,158,648,0.241,30,18.07,7,4.22,0.277,0.354,0.631,0.11299999999999999,298,44,14.77,6.79,141,21.76,28.55,28.32,14.93
657656,159,142,647,0.282,31,19.5,13,8.18,0.346,0.521,0.867,0.23900000000000005,304,76,25.0,11.75,101,15.61,27.36,23.89,14.71
647304,192,181,646,0.287,34,17.71,9,4.69,0.323,0.436,0.759,0.14900000000000002,345,99,28.7,15.33,95,14.71,30.03,41.94,20.24
641598,156,133,646,0.233,37,23.72,18,11.54,0.327,0.391,0.718,0.158,258,66,25.58,10.22,131,20.28,30.5,18.97,18.88
596115,171,159,645,0.258,41,23.98,9,5.26,0.306,0.428,0.734,0.16999999999999998,362,98,27.07,15.19,76,11.78,26.98,35.71,21.69
457705,150,131,642,0.267,36,24.0,18,12.0,0.353,0.389,0.742,0.122,275,77,28.0,11.99,108,16.82,28.82,23.91,20.0
663757,156,132,641,0.182,41,26.28,21,13.46,0.303,0.348,0.651,0.16599999999999998,250,62,24.8,9.67,134,20.9,30.58,18.75,22.04
542303,141,109,640,0.22,33,23.4,30,21.28,0.383,0.349,0.732,0.12899999999999998,241,52,21.58,8.12,126,19.69,27.81,20.9,15.42
686797,178,169,640,0.266,37,20.79,6,3.37,0.299,0.379,0.6779999999999999,0.11299999999999999,316,88,27.85,13.75,114,17.81,31.56,34.55,22.29
666624,160,145,640,0.221,56,35.0,14,8.75,0.289,0.4,0.6890000000000001,0.17900000000000002,338,124,36.69,19.38,67,10.47,29.84,29.5,25.45
593428,172,154,638,0.292,26,15.12,14,8.14,0.345,0.429,0.774,0.137,257,47,18.29,7.37,140,21.94,29.31,21.14,18.57
678246,154,138,630,0.261,28,18.18,14,9.09,0.325,0.42,0.745,0.15899999999999997,291,58,19.93,9.21,95,15.08,24.29,22.9,16.28
606466,184,159,626,0.277,25,13.59,21,11.41,0.375,0.516,0.891,0.239,301,62,20.6,9.9,84,13.42,23.32,27.59,15.92
680777,145,112,623,0.312,23,15.86,27,18.62,0.462,0.42,0.882,0.10799999999999998,216,51,23.61,8.19,134,21.51,29.7,19.82,13.45
686469,164,151,622,0.212,39,23.78,8,4.88,0.25,0.364,0.614,0.152,316,69,21.84,11.09,109,17.52,28.62,32.4,19.5
678882,163,150,621,0.22,33,20.25,7,4.29,0.265,0.413,0.6779999999999999,0.19299999999999998,366,110,30.05,17.71,61,9.82,27.54,38.49,16.34
686217,174,156,619,0.301,23,13.22,10,5.75,0.357,0.34,0.6970000000000001,0.039000000000000035,279,36,12.9,5.82,125,20.19,26.01,29.71,14.67
665489,159,135,617,0.326,20,12.58,23,14.47,0.428,0.519,0.9470000000000001,0.193,251,48,19.12,7.78,103,16.69,24.47,19.73,12.74
701358,139,115,610,0.261,38,27.34,17,12.23,0.365,0.452,0.817,0.191,271,84,31.0,13.77,107,17.54,31.31,23.49,18.78
527038,151,140,606,0.236,29,19.21,9,5.96,0.285,0.386,0.671,0.15000000000000002,286,62,21.68,10.23,114,18.81,29.04,27.0,15.3
666969,145,136,606,0.199,44,30.34,8,5.52,0.248,0.353,0.601,0.15399999999999997,312,94,30.13,15.51,94,15.51,31.02,35.91,21.15
701762,154,137,606,0.197,54,35.06,12,7.79,0.261,0.423,0.6839999999999999,0.22599999999999998,257,94,36.58,15.51,118,19.47,34.98,26.69,33.33
701538,171,157,603,0.236,34,19.88,9,5.26,0.278,0.369,0.647,0.133,338,84,24.85,13.93,71,11.77,25.7,38.67,18.78
645277,186,177,602,0.277,18,9.68,6,3.23,0.296,0.412,0.708,0.13499999999999995,367,67,18.26,11.13,54,8.97,20.1,42.12,12.24
667670,161,140,601,0.293,26,16.15,21,13.04,0.385,0.5,0.885,0.20700000000000002,280,82,29.29,13.64,78,12.98,26.62,25.87,18.57
671739,184,171,597,0.24,39,21.2,5,2.72,0.265,0.38,0.645,0.14,321,93,28.97,15.58,109,18.26,33.84,41.9,27.27
681624,153,145,592,0.317,33,21.57,6,3.92,0.349,0.434,0.7829999999999999,0.11699999999999999,312,70,22.44,11.82,78,13.18,25.0,31.82,19.19
608701,139,116,591,0.302,32,23.02,19,13.67,0.399,0.56,0.9590000000000001,0.25800000000000006,227,52,22.91,8.8,115,19.46,28.26,15.85,16.93
657757,153,141,590,0.255,28,18.3,10,6.54,0.301,0.369,0.6699999999999999,0.11399999999999999,272,65,23.9,11.02,126,21.36,32.37,31.23,16.97
676391,187,175,589,0.326,19,10.16,8,4.28,0.351,0.549,0.9,0.22300000000000003,326,40,12.27,6.79,81,13.75,20.54,38.13,13.29
467793,150,130,588,0.231,26,17.33,17,11.33,0.318,0.346,0.6639999999999999,0.11499999999999996,260,58,22.31,9.86,96,16.33,26.19,25.59,15.48
543807,149,122,587,0.254,31,20.81,21,14.09,0.361,0.475,0.836,0.22099999999999997,269,69,25.65,11.75,88,14.99,26.75,19.93,17.71
664238,132,114,586,0.167,50,37.88,15,11.36,0.265,0.325,0.5900000000000001,0.158,272,101,37.13,17.24,93,15.87,33.11,23.93,26.74
673962,146,140,584,0.25,31,21.23,6,4.11,0.281,0.407,0.688,0.15699999999999997,316,73,23.1,12.5,81,13.87,26.37,33.89,15.82
516782,147,133,583,0.263,30,20.41,11,7.48,0.327,0.406,0.7330000000000001,0.14300000000000002,289,75,25.95,12.86,94,16.12,28.99,28.47,15.23
608369,149,135,583,0.222,37,24.83,11,7.38,0.295,0.437,0.732,0.215,306,101,33.01,17.32,57,9.78,27.1,27.6,19.57
621043,142,125,582,0.272,25,17.61,15,10.56,0.35,0.44,0.79,0.16799999999999998,267,59,22.1,10.14,89,15.29,25.43,27.76,13.89
664034,142,131,579,0.244,23,16.2,6,4.23,0.298,0.389,0.687,0.14500000000000002,303,64,21.12,11.05,76,13.13,24.18,31.93,11.0
543760,144,124,577,0.234,26,18.06,17,11.81,0.319,0.323,0.642,0.089,265,70,26.42,12.13,74,12.82,24.96,22.47,15.48
578428,137,120,575,0.233,27,19.71,14,10.22,0.319,0.342,0.661,0.10900000000000001,270,53,19.63,9.22,121,21.04,30.26,33.33,14.36
665862,147,129,574,0.248,36,24.49,11,7.48,0.322,0.411,0.733,0.16299999999999998,272,83,30.51,14.46,96,16.72,31.18,26.47,20.57
669224,137,125,574,0.24,35,25.55,8,5.84,0.285,0.448,0.733,0.20800000000000002,282,82,29.08,14.29,86,14.98,29.27,30.18,18.62
575929,145,123,571,0.276,36,24.83,16,11.03,0.375,0.488,0.863,0.21199999999999997,252,71,28.17,12.43,89,15.59,28.02,25.84,21.56
676914,128,107,570,0.215,37,28.91,19,14.84,0.344,0.364,0.708,0.149,254,75,29.53,13.16,89,15.61,28.77,21.31,19.17
672386,144,127,565,0.276,19,13.19,15,10.42,0.347,0.417,0.764,0.14099999999999996,260,49,18.85,8.67,106,18.76,27.43,31.45,10.71
666971,156,142,561,0.296,12,7.69,13,8.33,0.353,0.43,0.7829999999999999,0.134,316,57,18.04,10.16,62,11.05,21.21,35.29,7.36
664040,148,139,559,0.194,45,30.41,5,3.38,0.231,0.317,0.548,0.123,306,116,37.91,20.75,79,14.13,34.88,33.46,26.01
664702,146,133,558,0.271,28,19.18,10,6.85,0.322,0.361,0.683,0.08999999999999997,274,50,18.25,8.96,104,18.64,27.6,33.58,16.97
687597,137,127,556,0.291,42,30.66,9,6.57,0.343,0.488,0.831,0.197,268,74,27.61,13.31,89,16.01,29.32,29.52,22.46
680574,131,114,552,0.228,40,30.53,16,12.21,0.328,0.351,0.679,0.12299999999999997,237,66,27.85,11.96,105,19.02,30.98,24.47,23.81
696100,140,128,552,0.281,34,24.29,11,7.86,0.343,0.555,0.8980000000000001,0.274,292,96,32.88,17.39,59,10.69,28.08,31.33,19.21
608324,133,113,551,0.319,20,15.04,19,14.29,0.421,0.434,0.855,0.11499999999999999,201,30,14.93,5.44,122,22.14,27.59,18.05,13.89
677951,146,131,549,0.328,30,20.55,13,8.9,0.39,0.489,0.879,0.16099999999999998,271,64,23.62,11.66,76,13.84,25.5,29.6,19.11
656775,132,112,548,0.268,21,15.91,15,11.36,0.354,0.429,0.7829999999999999,0.16099999999999998,260,49,18.85,8.94,75,13.69,22.63,26.05,12.35
672356,135,128,547,0.211,51,37.78,7,5.19,0.252,0.414,0.6659999999999999,0.20299999999999999,327,148,45.26,27.06,41,7.5,34.55,38.87,28.18
672580,139,118,547,0.314,20,14.39,18,12.95,0.404,0.517,0.921,0.203,213,40,18.78,7.31,118,21.57,28.88,24.25,14.08
672820,140,134,546,0.276,29,20.71,4,2.86,0.3,0.44,0.74,0.16399999999999998,285,64,22.46,11.72,101,18.5,30.22,43.3,17.37
572191,139,131,543,0.221,51,36.69,4,2.88,0.241,0.45,0.6910000000000001,0.229,297,116,39.06,21.36,62,11.42,32.78,31.62,30.0
686555,146,125,542,0.232,30,20.55,14,9.59,0.324,0.408,0.732,0.17599999999999996,251,60,23.9,11.07,87,16.05,27.12,21.26,18.87
660670,125,99,542,0.253,36,28.8,26,20.8,0.408,0.424,0.832,0.17099999999999999,239,80,33.47,14.76,69,12.73,27.49,22.79,21.95
683734,132,115,538,0.313,18,13.64,14,10.61,0.389,0.47,0.859,0.15699999999999997,248,43,17.34,7.99,85,15.8,23.79,25.72,11.61
665966,130,115,537,0.243,28,21.54,15,11.54,0.331,0.4,0.7310000000000001,0.15700000000000003,257,69,26.85,12.85,89,16.57,29.42,29.48,15.56
681082,123,111,537,0.225,22,17.89,10,8.13,0.287,0.288,0.575,0.06299999999999997,213,43,20.19,8.01,123,22.91,30.91,20.66,12.64
666139,125,115,536,0.165,39,31.2,8,6.4,0.224,0.235,0.45899999999999996,0.06999999999999998,277,89,32.13,16.6,89,16.6,33.21,36.96,19.21
668715,130,118,534,0.229,33,25.38,12,9.23,0.3,0.432,0.732,0.20299999999999999,268,68,25.37,12.73,87,16.29,29.03,27.05,17.28
669221,116,96,533,0.198,38,32.76,18,15.52,0.336,0.469,0.8049999999999999,0.27099999999999996,256,85,33.2,15.95,75,14.07,30.02,24.71,19.1
687401,143,135,532,0.289,20,13.99,4,2.8,0.319,0.415,0.734,0.126,255,38,14.9,7.14,115,21.62,28.76,34.31,13.51
641680,133,119,531,0.21,31,23.31,10,7.52,0.265,0.336,0.601,0.12600000000000003,269,68,25.28,12.81,72,13.56,26.37,29.5,23.13
641857,129,114,531,0.184,41,31.78,12,9.3,0.271,0.263,0.534,0.07900000000000001,233,87,37.34,16.38,93,17.51,33.9,24.59,22.53
669289,126,117,529,0.265,11,8.73,9,7.14,0.317,0.342,0.659,0.07700000000000001,226,27,11.95,5.1,106,20.04,25.14,20.0,7.14
572233,133,121,528,0.248,35,26.32,8,6.02,0.301,0.397,0.698,0.14900000000000002,282,74,26.24,14.02,58,10.98,25.0,27.31,18.42
663853,143,130,526,0.331,32,22.38,11,7.69,0.378,0.6,0.978,0.26899999999999996,273,79,28.94,15.02,72,13.69,28.71,32.85,22.22
668901,136,128,523,0.25,31,22.79,7,5.15,0.287,0.453,0.74,0.203,283,92,32.51,17.59,61,11.66,29.25,35.06,20.0
694192,149,137,523,0.343,33,22.15,11,7.38,0.389,0.584,0.973,0.24099999999999994,256,66,25.78,12.62,95,18.16,30.78,33.84,23.57
643376,121,96,523,0.198,38,31.4,21,17.36,0.336,0.406,0.742,0.20800000000000002,227,69,30.4,13.19,98,18.74,31.93,21.79,22.49
500743,132,119,522,0.303,16,12.12,13,9.85,0.371,0.529,0.9,0.22600000000000003,221,31,14.03,5.94,95,18.2,24.14,18.68,10.88
676609,124,104,517,0.25,36,29.03,17,13.71,0.361,0.452,0.813,0.202,207,60,28.99,11.61,97,18.76,30.37,23.13,23.84
621020,137,128,516,0.281,40,29.2,9,6.57,0.328,0.484,0.812,0.20299999999999996,262,89,33.97,17.25,61,11.82,29.07,23.64,27.59
521692,144,136,515,0.213,29,20.14,6,4.17,0.257,0.309,0.5660000000000001,0.096,324,80,24.69,15.53,46,8.93,24.47,50.39,16.38
666182,139,130,513,0.308,14,10.07,7,5.04,0.345,0.546,0.891,0.23800000000000004,294,55,18.71,10.72,49,9.55,20.27,40.07,9.72
671056,124,97,512,0.33,18,14.52,19,15.32,0.455,0.66,1.115,0.33,218,47,21.56,9.18,75,14.65,23.83,22.39,11.54
628451,135,124,512,0.258,22,16.3,9,6.67,0.311,0.403,0.714,0.14500000000000002,255,49,19.22,9.57,71,13.87,23.44,28.57,15.6
700337,137,129,510,0.357,23,16.79,7,5.11,0.394,0.457,0.851,0.10000000000000003,229,39,17.03,7.65,93,18.24,25.88,20.26,17.69
669701,121,107,508,0.206,32,26.45,9,7.44,0.277,0.224,0.501,0.018000000000000016,250,71,28.4,13.98,87,17.13,31.1,29.39,17.32
656305,125,107,507,0.224,23,18.4,17,13.6,0.328,0.346,0.6739999999999999,0.12199999999999997,223,54,24.22,10.65,73,14.4,25.05,21.31,15.65
605137,120,106,507,0.151,28,23.33,14,11.67,0.25,0.302,0.552,0.151,240,77,32.08,15.19,70,13.81,28.99,28.15,17.28
691016,146,137,505,0.27,38,26.03,8,5.48,0.315,0.423,0.738,0.15299999999999997,257,71,27.63,14.06,78,15.45,29.5,34.82,26.76
671732,123,117,499,0.188,49,39.84,6,4.88,0.228,0.342,0.5700000000000001,0.15400000000000003,221,84,38.01,16.83,92,18.44,35.27,25.89,33.79
681715,125,108,499,0.259,36,28.8,15,12.0,0.347,0.435,0.782,0.176,220,81,36.82,16.23,82,16.43,32.67,21.77,25.0
691594,133,120,494,0.233,19,14.29,7,5.26,0.285,0.392,0.677,0.159,243,39,16.05,7.89,95,19.23,27.13,34.63,12.84
664761,134,122,494,0.295,20,14.93,10,7.46,0.351,0.467,0.8180000000000001,0.17200000000000004,241,30,12.45,6.07,82,16.6,22.67,27.59,13.51
608348,126,111,494,0.27,22,17.46,14,11.11,0.349,0.459,0.808,0.189,243,56,23.05,11.34,64,12.96,24.29,25.38,15.17
663330,122,104,491,0.288,28,22.95,15,12.3,0.393,0.577,0.97,0.289,220,57,25.91,11.61,67,13.65,25.25,20.88,18.79
686668,136,124,491,0.306,28,20.59,10,7.35,0.356,0.484,0.84,0.178,260,68,26.15,13.85,54,11.0,24.85,28.79,19.58
621493,116,103,486,0.262,33,28.45,13,11.21,0.345,0.573,0.9179999999999999,0.31099999999999994,190,43,22.63,8.85,110,22.63,31.48,19.74,22.15
700250,120,106,485,0.208,33,27.5,10,8.33,0.271,0.481,0.752,0.273,211,58,27.49,11.96,94,19.38,31.34,25.83,22.45
693307,121,112,484,0.33,27,22.31,9,7.44,0.38,0.58,0.96,0.24999999999999994,211,41,19.43,8.47,92,19.01,27.48,22.71,20.77
663697,111,95,483,0.242,23,20.72,10,9.01,0.336,0.337,0.673,0.09500000000000003,184,39,21.2,8.07,110,22.77,30.85,14.15,15.23
663647,121,113,483,0.212,25,20.66,7,5.79,0.256,0.257,0.513,0.04500000000000001,218,38,17.43,7.87,90,18.63,26.5,29.27,19.38
694384,125,106,482,0.274,14,11.2,13,10.4,0.363,0.368,0.731,0.09399999999999997,213,30,14.08,6.22,91,18.88,25.1,18.72,10.07
702332,133,120,482,0.258,7,5.26,7,5.26,0.326,0.392,0.718,0.134,218,24,11.01,4.98,85,17.63,22.61,22.42,5.93
545361,105,90,481,0.222,39,37.14,13,12.38,0.317,0.367,0.6839999999999999,0.145,179,55,30.73,11.43,95,19.75,31.19,23.87,25.49
502054,122,102,480,0.216,24,19.67,18,14.75,0.328,0.324,0.652,0.10800000000000001,199,40,20.1,8.33,94,19.58,27.92,19.44,16.9
678554,126,112,480,0.205,23,18.25,9,7.14,0.286,0.268,0.554,0.06300000000000003,224,40,17.86,8.33,76,15.83,24.17,24.37,16.08
602104,118,107,479,0.262,31,26.27,10,8.47,0.322,0.421,0.743,0.15899999999999997,243,68,27.98,14.2,62,12.94,27.14,30.92,18.79
665833,125,108,479,0.102,44,35.2,16,12.8,0.224,0.176,0.4,0.074,203,86,42.36,17.95,84,17.54,35.49,27.48,32.59
669477,120,107,478,0.196,31,25.83,12,10.0,0.283,0.318,0.601,0.122,255,65,25.49,13.6,67,14.02,27.62,35.0,19.14
595879,134,129,476,0.318,31,23.13,3,2.24,0.336,0.434,0.77,0.11599999999999999,264,68,25.76,14.29,85,17.86,32.14,47.84,21.38
681807,120,113,475,0.177,44,36.67,5,4.17,0.225,0.372,0.597,0.195,245,81,33.06,17.05,76,16.0,33.05,32.0,24.86
669743,119,105,475,0.286,22,18.49,8,6.72,0.328,0.448,0.776,0.16200000000000003,189,37,19.58,7.79,117,24.63,32.42,19.62,16.42
621439,123,108,475,0.306,24,19.51,13,10.57,0.374,0.676,1.05,0.37000000000000005,235,61,25.96,12.84,61,12.84,25.68,26.46,16.67
669257,107,90,474,0.256,26,24.3,16,14.95,0.374,0.444,0.8180000000000001,0.188,163,40,24.54,8.44,105,22.15,30.59,16.53,19.4
663538,149,141,473,0.369,8,5.37,4,2.68,0.396,0.539,0.935,0.17000000000000004,252,27,10.71,5.71,83,17.55,23.26,37.73,6.35
669707,123,109,471,0.275,21,17.07,10,8.13,0.339,0.459,0.798,0.184,226,47,20.8,9.98,82,17.41,27.39,26.19,14.19
514888,124,111,470,0.261,28,22.58,12,9.68,0.331,0.468,0.799,0.20700000000000002,224,58,25.89,12.34,80,17.02,29.36,37.89,19.72
671289,119,110,466,0.291,14,11.76,6,5.04,0.331,0.382,0.7130000000000001,0.09100000000000003,216,26,12.04,5.58,83,17.81,23.39,23.94,9.79
