mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
667670,538,486,1989,0.253,129,23.98,44,8.18,0.32,0.473,0.7929999999999999,0.21999999999999997,1007,314,31.18,15.79,249,12.52,28.31,26.69,22.63
608070,477,419,1987,0.267,56,11.74,48,10.06,0.35,0.499,0.849,0.23199999999999998,891,132,14.81,6.64,305,15.35,21.99,29.24,10.02
668804,487,439,1980,0.241,124,25.46,39,8.01,0.312,0.39,0.702,0.14900000000000002,978,287,29.35,14.49,257,12.98,27.47,26.16,19.47
621020,501,456,1977,0.232,126,25.15,37,7.39,0.29,0.397,0.687,0.165,992,293,29.54,14.82,269,13.61,28.43,25.79,20.49
672580,530,477,1974,0.279,64,12.08,44,8.3,0.338,0.432,0.77,0.15299999999999997,797,111,13.93,5.62,428,21.68,27.3,19.87,12.52
641857,459,395,1973,0.223,148,32.24,58,12.64,0.324,0.415,0.739,0.19199999999999998,899,311,34.59,15.76,294,14.9,30.66,25.0,23.44
664023,473,403,1966,0.246,106,22.41,64,13.53,0.349,0.442,0.7909999999999999,0.196,852,204,23.94,10.38,353,17.96,28.33,21.77,17.5
686469,520,470,1966,0.281,68,13.08,41,7.88,0.346,0.511,0.857,0.22999999999999998,918,156,16.99,7.93,325,16.53,24.47,29.86,12.88
624413,505,443,1960,0.291,101,20.0,43,8.51,0.362,0.567,0.9289999999999999,0.27599999999999997,915,221,24.15,11.28,303,15.46,26.73,27.6,18.4
680757,472,422,1945,0.284,40,8.47,40,8.47,0.345,0.419,0.764,0.135,804,73,9.08,3.75,424,21.8,25.55,22.95,7.12
592518,492,451,1942,0.284,95,19.31,35,7.11,0.336,0.448,0.784,0.16400000000000003,975,254,26.05,13.08,271,13.95,27.03,30.61,14.81
683737,493,433,1937,0.275,111,22.52,48,9.74,0.358,0.559,0.917,0.28400000000000003,913,226,24.75,11.67,299,15.44,27.1,23.06,17.51
681082,440,388,1933,0.265,69,15.68,44,10.0,0.339,0.42,0.759,0.15499999999999997,782,123,15.73,6.36,438,22.66,29.02,23.97,11.06
665487,506,441,1931,0.281,95,18.77,58,11.46,0.372,0.474,0.846,0.19299999999999995,878,240,27.33,12.43,277,14.34,26.77,24.59,18.73
682829,490,430,1925,0.277,120,24.49,56,11.43,0.362,0.486,0.848,0.20899999999999996,840,268,31.9,13.92,323,16.78,30.7,26.82,22.43
665489,521,454,1916,0.282,74,14.2,58,11.13,0.367,0.452,0.819,0.17000000000000004,805,179,22.24,9.34,338,17.64,26.98,22.09,16.04
573262,454,383,1912,0.256,86,18.94,65,14.32,0.362,0.446,0.808,0.19,778,141,18.12,7.37,350,18.31,25.68,21.03,14.46
671218,506,451,1906,0.257,109,21.54,37,7.31,0.33,0.392,0.722,0.135,901,225,24.97,11.8,332,17.42,29.22,29.95,18.99
670770,488,406,1906,0.268,80,16.39,63,12.91,0.378,0.394,0.772,0.126,757,123,16.25,6.45,378,19.83,26.29,17.56,15.69
641355,482,435,1905,0.244,73,15.15,39,8.09,0.304,0.437,0.741,0.193,939,175,18.64,9.19,297,15.59,24.78,31.51,13.47
656941,449,370,1902,0.232,120,26.73,72,16.04,0.364,0.541,0.905,0.30900000000000005,781,256,32.78,13.46,288,15.14,28.6,21.68,22.88
663993,439,385,1895,0.252,108,24.6,47,10.71,0.333,0.429,0.762,0.177,848,211,24.88,11.13,316,16.68,27.81,23.85,17.77
650402,456,389,1889,0.247,79,17.32,57,12.5,0.345,0.344,0.689,0.09699999999999998,797,158,19.82,8.36,319,16.89,25.25,17.18,12.82
673548,460,413,1887,0.252,119,25.87,42,9.13,0.32,0.482,0.802,0.22999999999999998,785,203,25.86,10.76,393,20.83,31.58,21.9,19.16
641487,443,387,1886,0.279,82,18.51,49,11.06,0.361,0.382,0.743,0.10299999999999998,869,172,19.79,9.12,300,15.91,25.03,23.29,14.29
663697,456,402,1877,0.231,83,18.2,44,9.65,0.32,0.348,0.6679999999999999,0.11699999999999997,765,149,19.48,7.94,409,21.79,29.73,19.88,14.12
679529,459,404,1867,0.23,127,27.67,44,9.59,0.318,0.433,0.751,0.20299999999999999,836,229,27.39,12.27,310,16.6,28.87,21.5,21.39
514888,530,477,1864,0.266,81,15.28,43,8.11,0.329,0.436,0.765,0.16999999999999998,925,180,19.46,9.66,307,16.47,26.13,39.0,15.96
661388,478,415,1862,0.267,88,18.41,57,11.92,0.354,0.422,0.776,0.15499999999999997,870,212,24.37,11.39,278,14.93,26.32,26.21,16.41
682985,455,421,1858,0.276,141,30.99,29,6.37,0.323,0.563,0.8859999999999999,0.2869999999999999,996,318,31.93,17.12,195,10.5,27.61,31.67,22.56
677594,524,480,1849,0.271,107,20.42,30,5.73,0.328,0.467,0.795,0.196,1021,289,28.31,15.63,225,12.17,27.8,36.98,18.51
553993,474,429,1849,0.252,139,29.32,26,5.49,0.313,0.552,0.865,0.30000000000000004,946,300,31.71,16.22,264,14.28,30.5,31.99,23.44
680776,488,426,1842,0.277,112,22.95,50,10.25,0.363,0.488,0.851,0.21099999999999997,851,240,28.2,13.03,287,15.58,28.61,29.67,22.81
650490,470,425,1840,0.306,76,16.17,38,8.09,0.366,0.454,0.8200000000000001,0.14800000000000002,795,155,19.5,8.42,341,18.53,26.96,22.87,15.64
663538,502,458,1836,0.275,41,8.17,35,6.97,0.33,0.349,0.679,0.07399999999999995,872,99,11.35,5.39,359,19.55,24.95,31.24,8.09
596115,484,453,1832,0.265,135,27.89,24,4.96,0.308,0.435,0.743,0.16999999999999998,982,296,30.14,16.16,260,14.19,30.35,35.09,23.18
680574,446,396,1815,0.217,127,28.48,39,8.74,0.291,0.341,0.632,0.12400000000000003,784,225,28.7,12.4,370,20.39,32.78,26.85,22.28
645277,482,426,1809,0.225,76,15.77,49,10.17,0.31,0.345,0.655,0.11999999999999997,933,203,21.76,11.22,199,11.0,22.22,30.79,14.99
666182,491,452,1807,0.312,77,15.68,33,6.72,0.36,0.465,0.825,0.15300000000000002,931,171,18.37,9.46,258,14.28,23.74,33.8,14.69
666176,469,432,1802,0.227,127,27.08,23,4.9,0.281,0.463,0.744,0.23600000000000002,949,276,29.08,15.32,234,12.99,28.3,33.69,20.62
607043,448,403,1796,0.263,92,20.54,38,8.48,0.327,0.447,0.774,0.184,832,196,23.56,10.91,308,17.15,28.06,22.85,16.64
592885,440,387,1794,0.274,110,25.0,47,10.68,0.357,0.504,0.861,0.22999999999999998,813,229,28.17,12.76,285,15.89,28.65,25.24,19.31
666158,442,390,1792,0.282,95,21.49,49,11.09,0.361,0.4,0.761,0.11800000000000005,767,158,20.6,8.82,317,17.69,26.51,19.48,17.18
669701,443,388,1787,0.263,68,15.35,46,10.38,0.35,0.405,0.755,0.14200000000000002,791,133,16.81,7.44,321,17.96,25.41,24.82,12.83
668715,438,391,1782,0.24,96,21.92,39,8.9,0.316,0.404,0.72,0.16400000000000003,843,210,24.91,11.78,298,16.72,28.51,24.08,17.02
687597,452,412,1781,0.248,132,29.2,34,7.52,0.309,0.393,0.702,0.14500000000000002,839,272,32.42,15.27,313,17.57,32.85,26.69,24.63
682998,442,385,1778,0.265,109,24.66,49,11.09,0.351,0.566,0.9169999999999999,0.30099999999999993,866,216,24.94,12.15,249,14.0,26.15,32.48,20.11
687263,445,402,1776,0.264,114,25.62,26,5.84,0.326,0.468,0.794,0.20400000000000001,842,228,27.08,12.84,272,15.32,28.15,28.95,20.73
702616,471,421,1774,0.259,97,20.59,45,9.55,0.334,0.401,0.7350000000000001,0.14200000000000002,842,199,23.63,11.22,263,14.83,26.04,22.11,19.52
521692,497,461,1772,0.243,96,19.32,22,4.43,0.291,0.486,0.7769999999999999,0.243,977,270,27.64,15.24,202,11.4,26.64,40.08,18.71
665833,420,363,1771,0.229,130,30.95,48,11.43,0.32,0.438,0.758,0.209,726,230,31.68,12.99,329,18.58,31.56,28.38,23.3
605141,477,424,1763,0.257,49,10.27,44,9.22,0.326,0.399,0.7250000000000001,0.14200000000000002,728,114,15.66,6.47,368,20.87,27.34,21.42,11.21
518692,452,398,1756,0.299,86,19.03,46,10.18,0.374,0.5,0.874,0.201,887,232,26.16,13.21,193,10.99,24.2,28.05,18.45
691406,461,426,1755,0.27,94,20.39,29,6.29,0.317,0.549,0.8660000000000001,0.279,893,219,24.52,12.48,244,13.9,26.38,32.28,17.66
663757,426,362,1753,0.254,96,22.54,61,14.32,0.364,0.506,0.87,0.252,680,149,21.91,8.5,338,19.28,27.78,16.75,18.9
663616,449,397,1749,0.254,92,20.49,44,9.8,0.33,0.428,0.758,0.174,780,220,28.21,12.58,304,17.38,29.96,27.51,19.53
656811,438,377,1747,0.281,82,18.72,49,11.19,0.368,0.427,0.7949999999999999,0.14599999999999996,817,186,22.77,10.65,247,14.14,24.79,26.64,15.5
691016,478,424,1733,0.278,103,21.55,47,9.83,0.356,0.491,0.847,0.21299999999999997,831,205,24.67,11.83,228,13.16,24.99,27.14,21.12
624424,406,350,1731,0.189,100,24.63,47,11.58,0.29,0.32,0.61,0.131,775,188,24.26,10.86,288,16.64,27.5,22.87,17.49
681624,464,431,1731,0.258,98,21.12,20,4.31,0.298,0.471,0.7689999999999999,0.21299999999999997,931,197,21.16,11.38,253,14.62,26.0,34.26,17.16
621043,445,412,1730,0.277,88,19.78,30,6.74,0.327,0.391,0.718,0.11399999999999999,806,180,22.33,10.4,331,19.13,29.54,29.31,15.93
543807,437,376,1727,0.327,80,18.31,48,10.98,0.412,0.588,1.0,0.26099999999999995,797,209,26.22,12.1,247,14.3,26.4,20.63,16.29
650333,471,437,1708,0.304,11,2.34,26,5.52,0.341,0.41,0.751,0.10599999999999998,844,37,4.38,2.17,337,19.73,21.9,35.5,2.47
808982,451,402,1706,0.276,41,9.09,40,8.87,0.346,0.428,0.774,0.15199999999999997,753,94,12.48,5.51,310,18.17,23.68,20.53,8.65
656305,411,347,1706,0.233,103,25.06,54,13.14,0.344,0.455,0.7989999999999999,0.222,714,183,25.63,10.73,308,18.05,28.78,19.71,20.08
683002,441,385,1699,0.299,86,19.5,48,10.88,0.379,0.499,0.878,0.2,817,202,24.72,11.89,245,14.42,26.31,28.59,18.06
678246,416,366,1696,0.224,72,17.31,42,10.1,0.313,0.393,0.706,0.169,783,163,20.82,9.61,268,15.8,25.41,20.93,13.55
657757,393,351,1693,0.251,79,20.1,34,8.65,0.324,0.453,0.777,0.202,747,169,22.62,9.98,315,18.61,28.59,31.51,15.61
686217,420,372,1692,0.282,57,13.57,37,8.81,0.349,0.433,0.782,0.15100000000000002,736,94,12.77,5.56,330,19.5,25.06,25.03,11.56
700932,436,384,1687,0.245,110,25.23,41,9.4,0.326,0.464,0.79,0.21900000000000003,811,219,27.0,12.98,276,16.36,29.34,26.69,21.22
694384,441,382,1686,0.262,57,12.93,46,10.43,0.35,0.395,0.745,0.133,760,116,15.26,6.88,286,16.96,23.84,25.42,13.26
683011,424,385,1682,0.195,109,25.71,29,6.84,0.254,0.382,0.636,0.187,795,204,25.66,12.13,308,18.31,30.44,23.67,21.01
663457,403,350,1676,0.249,72,17.87,47,11.66,0.34,0.394,0.734,0.14500000000000002,669,135,20.18,8.05,336,20.05,28.1,21.63,15.35
663647,449,414,1675,0.242,86,19.15,29,6.46,0.299,0.319,0.618,0.07700000000000001,732,151,20.63,9.01,344,20.54,29.55,26.35,17.89
660821,423,382,1674,0.251,89,21.04,38,8.98,0.318,0.421,0.739,0.16999999999999998,815,205,25.15,12.25,225,13.44,25.69,29.34,17.37
650859,442,403,1663,0.241,84,19.0,30,6.79,0.296,0.325,0.621,0.08400000000000002,844,181,21.45,10.88,252,15.15,26.04,30.07,16.37
694671,409,355,1653,0.237,110,26.89,44,10.76,0.325,0.428,0.753,0.191,715,183,25.59,11.07,304,18.39,29.46,24.18,19.86
606192,415,386,1646,0.246,112,26.99,21,5.06,0.285,0.453,0.738,0.20700000000000002,817,267,32.68,16.22,286,17.38,33.6,30.28,22.0
457705,403,346,1645,0.228,82,20.35,49,12.16,0.326,0.358,0.6839999999999999,0.12999999999999998,758,194,25.59,11.79,248,15.08,26.87,19.38,16.6
670623,368,318,1641,0.264,67,18.21,41,11.14,0.357,0.475,0.832,0.21099999999999997,677,110,16.25,6.7,319,19.44,26.14,20.93,12.15
680718,414,377,1641,0.249,94,22.71,30,7.25,0.308,0.48,0.788,0.23099999999999998,812,209,25.74,12.74,244,14.87,27.61,31.05,18.73
690993,422,371,1641,0.267,90,21.33,45,10.66,0.347,0.439,0.786,0.172,741,165,22.27,10.05,289,17.61,27.67,25.25,19.03
607208,437,400,1635,0.295,75,17.16,29,6.64,0.346,0.455,0.8009999999999999,0.16000000000000003,828,222,26.81,13.58,226,13.82,27.4,30.83,14.91
682928,439,394,1612,0.269,72,16.4,29,6.61,0.332,0.477,0.8089999999999999,0.20799999999999996,812,179,22.04,11.1,234,14.52,25.62,30.38,16.36
691718,454,415,1604,0.275,97,21.37,24,5.29,0.319,0.53,0.849,0.255,964,271,28.11,16.9,127,7.92,24.81,41.71,19.72
696100,439,412,1599,0.277,118,26.88,22,5.01,0.317,0.51,0.827,0.23299999999999998,889,282,31.72,17.64,183,11.44,29.08,38.68,24.48
605137,416,362,1596,0.262,60,14.42,43,10.34,0.346,0.45,0.796,0.188,747,156,20.88,9.77,231,14.47,24.25,26.27,13.32
593871,410,366,1594,0.254,62,15.12,35,8.54,0.321,0.481,0.802,0.22699999999999998,712,163,22.89,10.23,269,16.88,27.1,24.2,14.25
656716,393,344,1593,0.247,85,21.63,39,9.92,0.33,0.416,0.746,0.16899999999999998,749,174,23.23,10.92,265,16.64,27.56,27.03,17.21
575929,418,367,1592,0.251,106,25.36,28,6.7,0.333,0.433,0.766,0.182,794,232,29.22,14.57,248,15.58,30.15,31.72,21.41
694192,441,412,1591,0.245,88,19.95,19,4.31,0.28,0.422,0.702,0.177,868,227,26.15,14.27,226,14.2,28.47,37.84,17.39
664040,408,368,1589,0.28,104,25.49,33,8.09,0.335,0.538,0.873,0.258,884,281,31.79,17.68,149,9.38,27.06,31.5,21.49
596146,399,348,1584,0.216,76,19.05,42,10.53,0.305,0.399,0.704,0.18300000000000002,752,176,23.4,11.11,217,13.7,24.81,26.68,16.0
671739,458,440,1584,0.252,89,19.43,11,2.4,0.27,0.42,0.69,0.16799999999999998,918,210,22.88,13.26,208,13.13,26.39,43.31,19.02
624428,392,359,1580,0.279,60,15.31,22,5.61,0.327,0.37,0.6970000000000001,0.09099999999999997,799,144,18.02,9.11,254,16.08,25.19,28.59,11.79
621439,419,380,1577,0.253,124,29.59,28,6.68,0.313,0.516,0.829,0.263,815,268,32.88,16.99,201,12.75,29.74,30.26,25.83
665862,384,333,1569,0.24,112,29.17,47,12.24,0.336,0.508,0.8440000000000001,0.268,732,241,32.92,15.36,230,14.66,30.02,26.71,24.67
656775,366,323,1565,0.198,99,27.05,35,9.56,0.279,0.378,0.657,0.18,760,187,24.61,11.95,222,14.19,26.13,26.8,18.05
700250,411,361,1563,0.269,67,16.3,40,9.73,0.356,0.504,0.86,0.235,676,130,19.23,8.32,280,17.91,26.23,19.87,16.3
663656,399,329,1558,0.267,57,14.29,63,15.79,0.385,0.471,0.856,0.20399999999999996,682,141,20.67,9.05,199,12.77,21.82,17.83,14.5
592663,384,347,1549,0.277,86,22.4,26,6.77,0.337,0.406,0.7430000000000001,0.129,762,183,24.02,11.81,234,15.11,26.92,32.59,17.88
666969,404,371,1548,0.237,91,22.52,20,4.95,0.279,0.41,0.6890000000000001,0.173,810,246,30.37,15.89,204,13.18,29.07,35.78,20.27
669364,422,379,1530,0.306,57,13.51,35,8.29,0.368,0.391,0.759,0.08500000000000002,738,86,11.65,5.62,219,14.31,19.93,25.68,13.33
672820,404,384,1510,0.26,98,24.26,14,3.47,0.29,0.432,0.722,0.172,764,182,23.82,12.05,293,19.4,31.46,40.08,20.76
678882,426,396,1507,0.26,84,19.72,21,4.93,0.306,0.414,0.72,0.15399999999999997,887,226,25.48,15.0,187,12.41,27.41,43.6,17.04
669127,400,361,1503,0.247,77,19.25,34,8.5,0.31,0.493,0.8029999999999999,0.246,759,190,25.03,12.64,207,13.77,26.41,29.5,16.74
691026,375,342,1501,0.251,71,18.93,23,6.13,0.309,0.368,0.677,0.11699999999999999,676,138,20.41,9.19,292,19.45,28.65,24.34,16.21
543760,391,346,1499,0.228,67,17.14,33,8.44,0.3,0.379,0.679,0.151,751,160,21.3,10.67,182,12.14,22.82,23.88,15.12
630105,351,286,1495,0.245,75,21.37,48,13.68,0.364,0.388,0.752,0.14300000000000002,634,127,20.03,8.49,276,18.46,26.96,22.79,15.23
606466,372,321,1491,0.287,58,15.59,43,11.56,0.376,0.517,0.893,0.23000000000000004,648,152,23.46,10.19,240,16.1,26.29,23.62,14.25
671277,421,393,1490,0.27,66,15.68,21,4.99,0.305,0.458,0.763,0.188,793,158,19.92,10.6,219,14.7,25.3,38.2,15.64
681481,401,373,1490,0.257,92,22.94,16,3.99,0.3,0.512,0.812,0.255,798,216,27.07,14.5,178,11.95,26.44,34.35,22.12
682663,420,387,1483,0.238,70,16.67,23,5.48,0.289,0.432,0.721,0.194,748,171,22.86,11.53,216,14.57,26.1,31.76,16.71
664770,387,346,1476,0.257,48,12.4,32,8.27,0.32,0.413,0.733,0.15599999999999997,730,100,13.7,6.78,237,16.06,22.83,32.19,10.76
687462,360,321,1474,0.283,60,16.67,37,10.28,0.358,0.455,0.813,0.17200000000000004,677,112,16.54,7.6,236,16.01,23.61,22.73,13.04
676475,419,379,1474,0.296,59,14.08,32,7.64,0.353,0.478,0.831,0.182,720,119,16.53,8.07,221,14.99,23.07,28.63,16.48
593428,385,337,1472,0.249,68,17.66,34,8.83,0.321,0.374,0.6950000000000001,0.125,621,140,22.54,9.51,321,21.81,31.32,24.62,17.44
686668,402,378,1468,0.209,110,27.36,20,4.98,0.247,0.341,0.5880000000000001,0.13200000000000003,723,225,31.12,15.33,231,15.74,31.06,30.42,25.29
592206,402,374,1460,0.254,84,20.9,21,5.22,0.294,0.406,0.7,0.15200000000000002,841,249,29.61,17.05,140,9.59,26.64,39.97,18.54
673237,450,429,1460,0.256,70,15.56,14,3.11,0.282,0.413,0.695,0.15699999999999997,857,192,22.4,13.15,147,10.07,23.22,44.73,17.37
683146,349,316,1453,0.256,89,25.5,29,8.31,0.316,0.449,0.765,0.193,677,196,28.95,13.49,238,16.38,29.87,24.46,20.0
502671,366,340,1446,0.247,81,22.13,19,5.19,0.289,0.329,0.618,0.08200000000000002,722,160,22.16,11.07,240,16.6,27.66,30.29,17.12
681351,373,349,1445,0.203,120,32.17,19,5.09,0.246,0.358,0.604,0.15499999999999997,759,258,33.99,17.85,191,13.22,31.07,32.44,24.95
666971,391,358,1437,0.229,64,16.37,18,4.6,0.272,0.413,0.685,0.18399999999999997,726,153,21.07,10.65,244,16.98,27.63,34.24,14.92
665161,436,396,1433,0.311,79,18.12,25,5.73,0.368,0.49,0.858,0.179,709,191,26.94,13.33,232,16.19,29.52,34.08,22.77
682177,360,326,1421,0.215,95,26.39,31,8.61,0.287,0.383,0.6699999999999999,0.168,650,186,28.62,13.09,241,16.96,30.05,25.88,23.28
672386,362,324,1420,0.284,40,11.05,33,9.12,0.348,0.423,0.7709999999999999,0.139,674,124,18.4,8.73,230,16.2,24.93,28.23,9.8
701358,356,326,1415,0.227,99,27.81,26,7.3,0.292,0.325,0.617,0.098,709,197,27.79,13.92,234,16.54,30.46,32.31,20.04
669257,322,268,1413,0.306,63,19.57,43,13.35,0.403,0.511,0.914,0.20500000000000002,572,122,21.33,8.63,284,20.1,28.73,20.63,13.4
672640,403,366,1412,0.27,52,12.9,32,7.94,0.333,0.413,0.746,0.14299999999999996,650,117,18.0,8.29,272,19.26,27.55,29.28,14.99
608324,363,320,1410,0.256,50,13.77,32,8.82,0.337,0.472,0.8089999999999999,0.21599999999999997,590,89,15.08,6.31,283,20.07,26.38,20.54,12.2
663586,346,320,1410,0.259,106,30.64,22,6.36,0.312,0.431,0.743,0.172,721,218,30.24,15.46,196,13.9,29.36,29.01,22.6
643217,379,333,1408,0.231,61,16.09,39,10.29,0.312,0.396,0.708,0.165,673,145,21.55,10.3,182,12.93,23.22,26.03,17.78
467793,328,285,1397,0.214,65,19.82,35,10.67,0.304,0.316,0.62,0.10200000000000001,630,158,25.08,11.31,212,15.18,26.49,24.72,15.93
677950,381,353,1395,0.252,102,26.77,19,4.99,0.296,0.377,0.673,0.125,730,208,28.49,14.91,215,15.41,30.32,33.64,25.95
805367,349,310,1393,0.242,45,12.89,30,8.6,0.32,0.31,0.63,0.068,529,72,13.61,5.17,374,26.85,32.02,23.58,11.08
647304,413,362,1388,0.298,49,11.86,39,9.44,0.368,0.475,0.843,0.177,740,141,19.05,10.16,152,10.95,21.11,34.73,15.08
686948,351,318,1387,0.267,53,15.1,31,8.83,0.336,0.472,0.808,0.20499999999999996,688,134,19.48,9.66,194,13.99,23.65,29.65,13.35
666160,401,380,1376,0.276,91,22.69,17,4.24,0.309,0.547,0.8560000000000001,0.271,801,227,28.34,16.5,150,10.9,27.4,39.62,23.33
666310,329,283,1373,0.201,86,26.14,38,11.55,0.294,0.41,0.704,0.20899999999999996,625,139,22.24,10.12,235,17.12,27.24,24.01,18.9
686797,350,318,1370,0.22,55,15.71,25,7.14,0.279,0.365,0.644,0.145,684,152,22.22,11.09,191,13.94,25.04,30.57,13.42
669065,354,308,1365,0.299,104,29.38,39,11.02,0.38,0.601,0.981,0.302,724,244,33.7,17.88,120,8.79,26.67,26.09,26.53
701762,336,283,1359,0.336,97,28.87,51,15.18,0.439,0.714,1.153,0.37799999999999995,585,205,35.04,15.08,212,15.6,30.68,20.5,25.73
702332,374,325,1358,0.255,43,11.5,23,6.15,0.337,0.385,0.722,0.13,597,82,13.74,6.04,267,19.66,25.7,25.24,12.22
657656,330,299,1357,0.281,88,26.67,22,6.67,0.34,0.508,0.8480000000000001,0.22699999999999998,650,185,28.46,13.63,220,16.21,29.85,26.81,20.0
677800,349,312,1352,0.25,87,24.93,34,9.74,0.321,0.487,0.808,0.237,691,162,23.44,11.98,179,13.24,25.22,28.66,20.23
673962,365,342,1347,0.251,98,26.85,21,5.75,0.299,0.383,0.6819999999999999,0.132,671,178,26.53,13.21,227,16.85,30.07,32.84,23.54
666018,324,286,1345,0.329,80,24.69,29,8.95,0.398,0.531,0.929,0.202,678,168,24.78,12.49,183,13.61,26.1,29.4,17.98
687401,365,335,1344,0.206,54,14.79,23,6.3,0.259,0.278,0.537,0.07200000000000004,622,102,16.4,7.59,304,22.62,30.21,33.0,13.85
547180,351,292,1343,0.253,71,20.23,51,14.53,0.37,0.493,0.863,0.24,677,194,28.66,14.45,126,9.38,23.83,32.94,19.02
666134,322,279,1342,0.219,81,25.16,33,10.25,0.305,0.333,0.638,0.11400000000000002,623,170,27.29,12.67,221,16.47,29.14,26.06,19.71
650489,341,298,1342,0.218,89,26.1,34,9.97,0.315,0.339,0.654,0.12100000000000002,688,205,29.8,15.28,171,12.74,28.02,31.08,20.37
669016,338,303,1325,0.3,78,23.08,28,8.28,0.356,0.482,0.838,0.182,629,136,21.62,10.26,214,16.15,26.42,28.08,18.55
805779,406,376,1321,0.303,31,7.64,22,5.42,0.351,0.431,0.782,0.128,634,69,10.88,5.22,249,18.85,24.07,32.11,11.27
643446,355,310,1319,0.245,39,10.99,35,9.86,0.33,0.426,0.756,0.181,697,105,15.06,7.96,155,11.75,19.71,26.64,10.03
693307,349,323,1317,0.26,83,23.78,14,4.01,0.308,0.372,0.6799999999999999,0.11199999999999999,659,175,26.56,13.29,236,17.92,31.21,33.11,20.0
527038,314,279,1316,0.244,59,18.79,25,7.96,0.317,0.376,0.6930000000000001,0.132,610,124,20.33,9.42,264,20.06,29.48,30.33,13.79
666139,311,281,1311,0.242,70,22.51,25,8.04,0.307,0.42,0.727,0.178,725,191,26.34,14.57,142,10.83,25.4,37.07,15.56
664761,370,342,1308,0.284,62,16.76,19,5.14,0.324,0.389,0.7130000000000001,0.10500000000000004,627,97,15.47,7.42,221,16.9,24.31,25.88,17.13
643565,314,276,1308,0.272,68,21.66,35,11.15,0.357,0.395,0.752,0.123,605,131,21.65,10.02,217,16.59,26.61,23.99,16.07
669357,310,269,1306,0.201,111,35.81,37,11.94,0.295,0.349,0.6439999999999999,0.14799999999999996,623,219,35.15,16.77,182,13.94,30.7,27.5,26.18
571970,304,239,1303,0.272,59,19.41,57,18.75,0.414,0.523,0.937,0.251,542,122,22.51,9.36,202,15.5,24.87,19.28,15.34
671056,328,291,1301,0.268,66,20.12,24,7.32,0.343,0.399,0.742,0.131,597,143,23.95,10.99,233,17.91,28.9,26.21,15.31
664034,350,313,1298,0.262,60,17.14,16,4.57,0.33,0.348,0.6779999999999999,0.08599999999999997,668,143,21.41,11.02,161,12.4,23.42,31.08,14.85
