mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
671096,133,123,510,0.252,25,18.8,7,5.26,0.301,0.35,0.651,0.09799999999999998,253,63,24.9,12.35,91,17.84,30.2,29.29,15.92
641729,128,113,509,0.177,37,28.91,10,7.81,0.258,0.257,0.515,0.08000000000000002,259,83,32.05,16.31,88,17.29,33.6,34.02,22.16
571882,129,117,509,0.197,36,27.91,12,9.3,0.271,0.274,0.545,0.07700000000000001,246,80,32.52,15.72,77,15.13,30.84,34.15,25.0
674370,119,101,508,0.139,24,20.17,15,12.61,0.263,0.208,0.471,0.06899999999999998,255,70,27.45,13.78,64,12.6,26.38,27.34,14.37
592773,115,99,508,0.232,33,28.7,14,12.17,0.33,0.364,0.694,0.13199999999999998,248,84,33.87,16.54,70,13.78,30.31,29.77,18.54
678368,133,122,507,0.238,23,17.29,10,7.52,0.301,0.402,0.7030000000000001,0.16400000000000003,221,45,20.36,8.88,95,18.74,27.61,20.08,16.55
676684,116,97,506,0.206,21,18.1,14,12.07,0.302,0.247,0.5489999999999999,0.04100000000000001,246,58,23.58,11.46,74,14.62,26.09,27.35,12.35
676974,126,112,506,0.268,24,19.05,12,9.52,0.336,0.562,0.8980000000000001,0.29400000000000004,234,54,23.08,10.67,68,13.44,24.11,26.26,18.05
683627,116,97,504,0.289,19,16.38,16,13.79,0.383,0.412,0.7949999999999999,0.123,209,45,21.53,8.93,87,17.26,26.19,18.85,12.18
643511,139,128,504,0.273,21,15.11,1,0.72,0.314,0.406,0.72,0.133,275,42,15.27,8.33,96,19.05,27.38,25.0,13.04
663485,119,106,502,0.264,33,27.73,7,5.88,0.319,0.387,0.706,0.123,237,54,22.78,10.76,83,16.53,27.29,27.56,19.53
663878,134,118,501,0.271,35,26.12,12,8.96,0.338,0.415,0.753,0.14399999999999996,220,61,27.73,12.18,95,18.96,31.14,23.53,25.74
686799,156,145,499,0.29,11,7.05,4,2.56,0.34,0.414,0.754,0.124,269,39,14.5,7.82,67,13.43,21.24,27.68,9.4
701581,134,120,497,0.233,38,28.36,13,9.7,0.313,0.408,0.721,0.17499999999999996,237,73,30.8,14.69,84,16.9,31.59,30.92,25.33
543339,120,110,496,0.182,29,24.17,9,7.5,0.25,0.364,0.614,0.182,252,74,29.37,14.92,56,11.29,26.21,21.57,18.01
666214,121,106,491,0.226,36,29.75,11,9.09,0.3,0.292,0.592,0.06599999999999998,233,73,31.33,14.87,76,15.48,30.35,28.03,23.84
518886,119,97,491,0.196,39,32.77,17,14.29,0.325,0.402,0.7270000000000001,0.20600000000000002,208,62,29.81,12.63,93,18.94,31.57,24.6,25.83
689147,113,95,490,0.242,34,30.09,11,9.73,0.345,0.347,0.692,0.10499999999999998,227,56,24.67,11.43,101,20.61,32.04,26.61,17.8
668674,121,107,490,0.215,37,30.58,11,9.09,0.306,0.327,0.633,0.11200000000000002,230,78,33.91,15.92,80,16.33,32.24,33.72,24.18
628452,133,121,489,0.149,35,26.32,9,6.77,0.206,0.223,0.429,0.07400000000000001,258,81,31.4,16.56,75,15.34,31.9,37.7,24.14
676272,123,109,489,0.303,28,22.76,14,11.38,0.382,0.587,0.969,0.284,230,61,26.52,12.47,70,14.31,26.79,24.18,21.37
669062,108,92,488,0.163,40,37.04,15,13.89,0.287,0.217,0.504,0.05399999999999999,191,69,36.13,14.14,94,19.26,33.4,25.36,24.22
656412,119,105,486,0.181,25,21.01,12,10.08,0.261,0.305,0.5660000000000001,0.124,234,71,30.34,14.61,76,15.64,30.25,30.29,16.13
664747,114,90,485,0.2,27,23.68,21,18.42,0.36,0.378,0.738,0.178,212,55,25.94,11.34,68,14.02,25.36,22.35,16.77
641771,122,104,483,0.308,25,20.49,11,9.02,0.392,0.481,0.873,0.173,215,60,27.91,12.42,71,14.7,27.12,22.4,19.08
640448,118,104,482,0.221,33,27.97,12,10.17,0.299,0.394,0.6930000000000001,0.17300000000000001,249,63,25.3,13.07,74,15.35,28.42,29.7,19.08
664208,114,99,481,0.182,24,21.05,11,9.65,0.289,0.364,0.653,0.182,220,51,23.18,10.6,78,16.22,26.82,31.23,15.0
657508,113,99,479,0.283,30,26.55,13,11.5,0.363,0.525,0.888,0.24200000000000005,237,59,24.89,12.32,72,15.03,27.35,30.54,18.63
643377,131,120,479,0.2,40,30.53,8,6.11,0.256,0.308,0.5640000000000001,0.10799999999999998,248,90,36.29,18.79,89,18.58,37.37,38.84,25.16
657585,121,106,477,0.245,40,33.06,13,10.74,0.325,0.377,0.702,0.132,208,75,36.06,15.72,85,17.82,33.54,34.05,28.99
621242,110,91,476,0.22,42,38.18,17,15.45,0.345,0.429,0.774,0.209,228,86,37.72,18.07,60,12.61,30.67,27.84,28.38
681869,116,99,476,0.263,28,24.14,17,14.66,0.371,0.364,0.735,0.10099999999999998,206,63,30.58,13.24,88,18.49,31.72,24.39,21.05
608717,109,84,475,0.214,23,21.1,22,20.18,0.376,0.274,0.65,0.060000000000000026,178,37,20.79,7.79,96,20.21,28.0,22.62,17.42
681676,110,91,473,0.22,26,23.64,14,12.73,0.333,0.374,0.7070000000000001,0.154,220,66,30.0,13.95,60,12.68,26.64,26.48,18.12
669711,115,97,473,0.289,23,20.0,13,11.3,0.366,0.515,0.881,0.22600000000000003,235,52,22.13,10.99,66,13.95,24.95,31.6,15.97
686973,123,114,472,0.325,26,21.14,6,4.88,0.366,0.518,0.884,0.193,251,47,18.73,9.96,69,14.62,24.58,23.0,18.31
670950,117,99,472,0.172,22,18.8,14,11.97,0.284,0.242,0.526,0.07,209,51,24.4,10.81,81,17.16,27.97,26.56,16.06
489446,105,86,472,0.081,39,37.14,17,16.19,0.229,0.174,0.403,0.09299999999999999,211,66,31.28,13.98,84,17.8,31.78,31.49,22.54
672710,123,106,470,0.226,18,14.63,15,12.2,0.317,0.396,0.7130000000000001,0.17,198,36,18.18,7.66,82,17.45,25.11,23.45,15.38
694738,103,84,470,0.19,16,15.53,19,18.45,0.34,0.274,0.6140000000000001,0.08400000000000002,174,34,19.54,7.23,99,21.06,28.3,24.44,10.67
656849,128,119,470,0.218,38,29.69,6,4.69,0.273,0.303,0.5760000000000001,0.08499999999999999,228,67,29.39,14.26,92,19.57,33.83,32.13,24.34
656550,127,118,468,0.271,28,22.05,6,4.72,0.315,0.331,0.646,0.06,237,67,28.27,14.32,75,16.03,30.34,31.36,22.95
676534,101,81,468,0.247,29,28.71,17,16.83,0.376,0.37,0.746,0.123,186,49,26.34,10.47,80,17.09,27.56,20.82,18.35
676962,118,103,464,0.233,33,27.97,13,11.02,0.322,0.359,0.681,0.12599999999999997,217,65,29.95,14.01,83,17.89,31.9,26.79,24.09
663567,123,103,464,0.301,23,18.7,14,11.38,0.377,0.485,0.862,0.184,227,63,27.75,13.58,59,12.72,26.29,25.0,18.4
662253,109,91,460,0.154,36,33.03,17,15.6,0.294,0.286,0.58,0.13199999999999998,195,65,33.33,14.13,83,18.04,32.17,32.33,25.9
669713,124,114,459,0.219,25,20.16,8,6.45,0.282,0.377,0.659,0.158,206,49,23.79,10.68,88,19.17,29.85,28.38,16.78
608723,120,112,457,0.214,22,18.33,7,5.83,0.267,0.393,0.66,0.17900000000000002,226,59,26.11,12.91,67,14.66,27.57,28.26,17.05
670280,122,103,456,0.214,26,21.31,15,12.3,0.314,0.485,0.7989999999999999,0.271,227,55,24.23,12.06,72,15.79,27.85,30.48,19.85
605130,103,85,456,0.165,32,31.07,14,13.59,0.301,0.271,0.5720000000000001,0.10600000000000001,181,63,34.81,13.82,82,17.98,31.8,24.45,22.7
695243,112,103,456,0.146,51,45.54,9,8.04,0.214,0.252,0.46599999999999997,0.10600000000000001,244,98,40.16,21.49,65,14.25,35.75,34.16,30.36
592094,123,112,455,0.152,34,27.64,9,7.32,0.215,0.241,0.45599999999999996,0.089,233,87,37.34,19.12,59,12.97,32.09,33.33,25.95
663559,126,119,455,0.277,19,15.08,6,4.76,0.312,0.429,0.741,0.15199999999999997,220,50,22.73,10.99,77,16.92,27.91,29.05,16.67
683232,117,106,454,0.292,33,28.21,10,8.55,0.35,0.396,0.746,0.10400000000000004,229,58,25.33,12.78,83,18.28,31.06,30.43,21.43
445926,116,101,454,0.257,19,16.38,14,12.07,0.348,0.366,0.714,0.10899999999999999,184,21,11.41,4.63,94,20.7,25.33,21.43,15.83
622554,112,100,453,0.22,24,21.43,9,8.04,0.295,0.44,0.735,0.22,214,40,18.69,8.83,65,14.35,23.18,22.64,17.39
573124,107,95,453,0.284,34,31.78,11,10.28,0.364,0.421,0.7849999999999999,0.137,181,47,25.97,10.38,109,24.06,34.44,23.18,24.46
660896,108,96,451,0.188,30,27.78,10,9.26,0.264,0.354,0.618,0.16599999999999998,212,60,28.3,13.3,73,16.19,29.49,23.85,20.41
663436,117,101,450,0.257,25,21.37,11,9.4,0.353,0.327,0.6799999999999999,0.07,212,43,20.28,9.56,75,16.67,26.22,27.88,20.83
592767,114,102,449,0.255,22,19.3,9,7.89,0.333,0.353,0.6859999999999999,0.09799999999999998,213,56,26.29,12.47,67,14.92,27.39,25.11,16.54
661395,113,101,447,0.218,33,29.2,5,4.42,0.279,0.347,0.626,0.12899999999999998,221,70,31.67,15.66,69,15.44,31.1,26.09,24.63
621383,122,112,445,0.232,37,30.33,6,4.92,0.273,0.339,0.6120000000000001,0.10700000000000001,223,69,30.94,15.51,72,16.18,31.69,29.95,29.37
694363,120,110,443,0.291,23,19.17,6,5.0,0.319,0.464,0.783,0.17300000000000004,231,54,23.38,12.19,62,14.0,26.19,28.17,17.83
657514,119,107,443,0.234,33,27.73,7,5.88,0.291,0.43,0.721,0.19599999999999998,187,44,23.53,9.93,106,23.93,33.86,20.65,27.05
677161,107,91,443,0.242,26,24.3,15,14.02,0.355,0.505,0.86,0.263,205,59,28.78,13.32,66,14.9,28.22,26.09,18.18
672282,105,89,443,0.247,31,29.52,13,12.38,0.352,0.517,0.869,0.27,205,59,28.78,13.32,80,18.06,31.38,23.22,21.68
661403,127,121,443,0.116,30,23.62,4,3.15,0.144,0.14,0.28400000000000003,0.024000000000000007,248,64,25.81,14.45,76,17.16,31.6,41.71,22.06
640451,110,99,442,0.293,25,22.73,7,6.36,0.358,0.444,0.802,0.15100000000000002,224,58,25.89,13.12,67,15.16,28.28,34.95,18.12
670970,106,95,442,0.253,29,27.36,8,7.55,0.302,0.368,0.6699999999999999,0.11499999999999999,221,58,26.24,13.12,79,17.87,31.0,29.32,16.29
519326,106,90,441,0.211,17,16.04,14,13.21,0.324,0.356,0.6799999999999999,0.145,189,32,16.93,7.26,79,17.91,25.17,26.75,13.71
527048,128,117,440,0.282,23,17.97,8,6.25,0.339,0.402,0.7410000000000001,0.12000000000000005,225,50,22.22,11.36,69,15.68,27.05,34.11,20.35
693821,121,107,438,0.336,19,15.7,11,9.09,0.405,0.523,0.928,0.187,196,41,20.92,9.36,74,16.89,26.26,28.02,19.79
805673,102,92,437,0.315,23,22.55,9,8.82,0.382,0.62,1.002,0.305,217,44,20.28,10.07,62,14.19,24.26,24.41,16.79
663704,113,105,436,0.295,24,21.24,6,5.31,0.345,0.448,0.7929999999999999,0.15300000000000002,203,54,26.6,12.39,85,19.5,31.88,28.17,18.46
656222,108,94,434,0.202,24,22.22,10,9.26,0.283,0.287,0.57,0.08499999999999996,196,48,24.49,11.06,63,14.52,25.58,22.92,22.43
681911,105,89,434,0.146,33,31.43,10,9.52,0.24,0.315,0.5549999999999999,0.169,209,60,28.71,13.82,66,15.21,29.03,28.64,21.29
657044,124,114,434,0.254,17,13.71,6,4.84,0.293,0.377,0.6699999999999999,0.123,219,39,17.81,8.99,75,17.28,26.27,30.69,14.41
664854,123,109,429,0.229,37,30.08,11,8.94,0.295,0.312,0.607,0.08299999999999999,214,70,32.71,16.32,76,17.72,34.03,31.91,28.03
519242,111,104,429,0.192,40,36.04,5,4.5,0.236,0.308,0.544,0.11599999999999999,212,64,30.19,14.92,90,20.98,35.9,36.32,27.66
542888,113,103,429,0.359,26,23.01,9,7.96,0.416,0.602,1.018,0.243,221,48,21.72,11.19,72,16.78,27.97,30.0,17.81
669373,122,113,428,0.186,33,27.05,5,4.1,0.238,0.248,0.486,0.062,208,55,26.44,12.85,88,20.56,33.41,31.89,25.2
650893,108,95,427,0.242,19,17.59,9,8.33,0.318,0.442,0.76,0.2,215,57,26.51,13.35,55,12.88,26.23,29.15,15.83
606303,109,101,427,0.218,26,23.85,7,6.42,0.269,0.485,0.754,0.267,210,53,25.24,12.41,66,15.46,27.87,28.44,20.97
660853,100,88,427,0.261,19,19.0,12,12.0,0.35,0.58,0.9299999999999999,0.31899999999999995,198,55,27.78,12.88,59,13.82,26.7,24.31,14.62
600917,107,86,426,0.291,23,21.5,18,16.82,0.419,0.384,0.8029999999999999,0.09300000000000003,183,54,29.51,12.68,63,14.79,27.46,24.28,19.83
571948,110,105,424,0.286,27,24.55,1,0.91,0.29,0.467,0.757,0.18100000000000005,191,33,17.28,7.78,88,20.75,28.54,32.2,20.15
687330,108,101,422,0.218,21,19.44,3,2.78,0.252,0.356,0.608,0.13799999999999998,199,35,17.59,8.29,89,21.09,29.38,23.63,13.46
657612,132,121,421,0.273,15,11.36,8,6.06,0.321,0.322,0.643,0.04899999999999999,218,30,13.76,7.13,78,18.53,25.65,38.64,13.64
676775,112,97,420,0.237,26,23.21,11,9.82,0.306,0.454,0.76,0.21700000000000003,211,54,25.59,12.86,62,14.76,27.62,32.02,23.85
605177,102,88,419,0.273,32,31.37,13,12.75,0.363,0.375,0.738,0.10199999999999998,196,58,29.59,13.84,58,13.84,27.68,36.43,26.45
573204,100,90,418,0.244,28,28.0,10,10.0,0.32,0.333,0.653,0.08900000000000002,210,53,25.24,12.68,71,16.99,29.67,25.74,18.18
680704,103,92,418,0.217,29,28.16,7,6.8,0.284,0.391,0.675,0.17400000000000002,207,68,32.85,16.27,60,14.35,30.62,34.45,24.79
686826,97,80,417,0.25,11,11.34,16,16.49,0.381,0.338,0.7190000000000001,0.08800000000000002,195,38,19.49,9.11,48,11.51,20.62,24.14,8.15
472610,112,98,414,0.265,25,22.32,10,8.93,0.342,0.418,0.76,0.15299999999999997,193,46,23.83,11.11,74,17.87,28.99,28.78,21.74
605513,102,88,414,0.17,25,24.51,10,9.8,0.284,0.318,0.602,0.148,170,36,21.18,8.7,74,17.87,26.57,23.77,19.23
608344,117,110,413,0.218,17,14.53,4,3.42,0.256,0.273,0.529,0.05500000000000002,195,29,14.87,7.02,85,20.58,27.6,28.74,16.35
624133,118,112,412,0.259,28,23.73,3,2.54,0.291,0.429,0.72,0.16999999999999998,225,46,20.44,11.17,70,16.99,28.16,38.42,20.59
678495,96,85,411,0.259,25,26.04,9,9.38,0.333,0.4,0.7330000000000001,0.14100000000000001,194,57,29.38,13.87,65,15.82,29.68,29.86,21.55
664285,114,107,410,0.252,34,29.82,5,4.39,0.298,0.383,0.681,0.131,189,53,28.04,12.93,84,20.49,33.41,31.0,30.63
664875,116,95,410,0.326,11,9.48,16,13.79,0.443,0.537,0.98,0.21100000000000002,180,33,18.33,8.05,53,12.93,20.98,21.17,12.94
663432,98,77,408,0.221,17,17.35,19,19.39,0.388,0.39,0.778,0.169,204,52,25.49,12.75,51,12.5,25.25,24.06,13.71
671345,101,85,408,0.188,21,20.79,14,13.86,0.3,0.341,0.641,0.15300000000000002,196,55,28.06,13.48,60,14.71,28.19,26.56,16.67
572955,101,90,407,0.2,35,34.65,11,10.89,0.287,0.344,0.631,0.14399999999999996,181,52,28.73,12.78,79,19.41,32.19,28.93,26.12
641302,125,116,407,0.267,23,18.4,4,3.2,0.298,0.466,0.764,0.199,208,42,20.19,10.32,92,22.6,32.92,37.65,20.54
672335,109,94,406,0.202,20,18.35,13,11.93,0.312,0.287,0.599,0.08499999999999996,183,41,22.4,10.1,67,16.5,26.6,23.88,17.86
643338,99,88,405,0.227,26,26.26,7,7.07,0.293,0.466,0.759,0.23900000000000002,224,51,22.77,12.59,53,13.09,25.68,32.42,16.77
656546,112,105,404,0.229,40,35.71,5,4.46,0.268,0.438,0.706,0.209,223,78,34.98,19.31,57,14.11,33.42,39.06,32.26
669387,94,83,403,0.217,18,19.15,7,7.45,0.277,0.301,0.5780000000000001,0.08399999999999999,217,52,23.96,12.9,52,12.9,25.81,31.96,11.69
682990,109,94,402,0.33,9,8.26,12,11.01,0.404,0.5,0.904,0.16999999999999998,186,33,17.74,8.21,62,15.42,23.63,26.15,9.18
623465,97,86,402,0.256,20,20.62,8,8.25,0.323,0.453,0.776,0.197,188,38,20.21,9.45,61,15.17,24.63,21.81,17.39
608032,103,96,401,0.208,25,24.27,7,6.8,0.262,0.323,0.585,0.11500000000000002,194,49,25.26,12.22,64,15.96,28.18,18.12,20.66
642701,95,82,401,0.171,31,32.63,12,12.63,0.284,0.329,0.613,0.158,195,62,31.79,15.46,64,15.96,31.42,32.18,25.83
686580,105,96,401,0.188,31,29.52,8,7.62,0.257,0.292,0.5489999999999999,0.10399999999999998,206,63,30.58,15.71,60,14.96,30.67,32.07,25.41
669093,101,90,401,0.144,37,36.63,9,8.91,0.22,0.211,0.431,0.067,211,69,32.7,17.21,59,14.71,31.92,36.08,26.43
673513,94,84,399,0.214,30,31.91,7,7.45,0.272,0.405,0.677,0.19100000000000003,207,79,38.16,19.8,51,12.78,32.58,37.79,22.39
519008,117,111,399,0.234,25,21.37,3,2.56,0.267,0.324,0.591,0.09,185,42,22.7,10.53,87,21.8,32.33,32.79,25.51
670059,98,77,399,0.247,25,25.51,16,16.33,0.392,0.416,0.808,0.16899999999999998,174,54,31.03,13.53,55,13.78,27.32,20.3,22.12
571946,105,98,398,0.122,29,27.62,5,4.76,0.162,0.255,0.41700000000000004,0.133,201,56,27.86,14.07,69,17.34,31.41,30.85,25.22
681035,97,90,396,0.333,17,17.53,5,5.15,0.375,0.567,0.942,0.23399999999999993,202,38,18.81,9.6,48,12.12,21.72,25.64,12.7
687792,92,80,396,0.238,23,25.0,8,8.7,0.319,0.375,0.694,0.137,191,51,26.7,12.88,58,14.65,27.53,27.36,14.47
657006,108,96,394,0.188,32,29.63,7,6.48,0.259,0.26,0.519,0.07200000000000001,189,53,28.04,13.45,72,18.27,31.73,28.73,29.63
592454,95,83,394,0.169,26,27.37,10,10.53,0.274,0.301,0.575,0.13199999999999998,189,72,38.1,18.27,64,16.24,34.52,37.0,22.41
682120,101,91,394,0.143,29,28.71,5,4.95,0.22,0.165,0.385,0.02200000000000002,184,55,29.89,13.96,79,20.05,34.01,30.22,24.79
592426,99,82,392,0.268,22,22.22,14,14.14,0.374,0.451,0.825,0.183,172,55,31.98,14.03,63,16.07,30.1,28.96,18.03
596001,105,101,391,0.218,20,19.05,3,2.86,0.238,0.406,0.644,0.18800000000000003,188,40,21.28,10.23,81,20.72,30.95,20.38,16.53
676979,101,93,390,0.247,42,41.58,8,7.92,0.307,0.344,0.651,0.09699999999999998,200,75,37.5,19.23,59,15.13,34.36,29.05,33.6
672582,99,90,390,0.278,23,23.23,5,5.05,0.327,0.333,0.66,0.05499999999999999,168,23,13.69,5.9,85,21.79,27.69,25.0,17.42
552640,104,98,389,0.296,24,23.08,6,5.77,0.337,0.571,0.9079999999999999,0.27499999999999997,217,59,27.19,15.17,51,13.11,28.28,38.58,17.14
657097,101,89,389,0.146,29,28.71,11,10.89,0.238,0.202,0.44,0.05600000000000002,196,58,29.59,14.91,56,14.4,29.31,31.94,26.36
573009,105,102,389,0.206,26,24.76,3,2.86,0.229,0.324,0.553,0.11800000000000002,206,59,28.64,15.17,63,16.2,31.36,41.0,21.67
686539,116,102,389,0.304,23,19.83,11,9.48,0.379,0.431,0.81,0.127,175,37,21.14,9.51,71,18.25,27.76,25.43,26.14
676395,103,93,387,0.226,29,28.16,8,7.77,0.291,0.301,0.592,0.07499999999999998,196,52,26.53,13.44,77,19.9,33.33,27.81,20.28
690986,109,96,387,0.26,29,26.61,6,5.5,0.333,0.406,0.7390000000000001,0.14600000000000002,193,51,26.42,13.18,75,19.38,32.56,39.34,24.79
493603,93,77,385,0.286,25,26.88,11,11.83,0.398,0.545,0.9430000000000001,0.25900000000000006,180,48,26.67,12.47,73,18.96,31.43,30.0,18.8
700249,97,87,384,0.23,16,16.49,8,8.25,0.309,0.402,0.7110000000000001,0.17200000000000001,174,37,21.26,9.64,66,17.19,26.82,20.22,13.89
680897,85,58,384,0.259,8,9.41,27,31.76,0.494,0.483,0.977,0.22399999999999998,131,34,25.95,8.85,59,15.36,24.22,19.83,8.51
623211,93,80,384,0.15,22,23.66,13,13.98,0.269,0.162,0.43100000000000005,0.01200000000000001,179,64,35.75,16.67,48,12.5,29.17,28.77,21.36
608718,103,98,382,0.224,21,20.39,1,0.97,0.252,0.459,0.7110000000000001,0.23500000000000001,203,40,19.7,10.47,53,13.87,24.35,26.04,16.67
445276,105,92,382,0.228,29,27.62,10,9.52,0.301,0.337,0.638,0.10900000000000001,183,41,22.4,10.73,66,17.28,28.01,24.52,23.39
665622,94,82,380,0.244,15,15.96,11,11.7,0.34,0.354,0.694,0.10999999999999999,178,27,15.17,7.11,58,15.26,22.37,24.86,14.29
642397,97,83,379,0.277,23,23.71,9,9.28,0.375,0.434,0.8089999999999999,0.15699999999999997,161,43,26.71,11.35,76,20.05,31.4,29.65,18.85
656641,83,69,379,0.246,19,22.89,12,14.46,0.349,0.333,0.6819999999999999,0.08700000000000002,172,43,25.0,11.35,54,14.25,25.59,25.77,14.29
702352,97,89,376,0.281,17,17.53,7,7.22,0.333,0.494,0.827,0.21299999999999997,170,29,17.06,7.71,62,16.49,24.2,22.22,19.54
458677,94,88,373,0.318,25,26.6,4,4.26,0.351,0.568,0.9189999999999999,0.24999999999999994,195,60,30.77,16.09,51,13.67,29.76,28.89,20.83
670167,98,87,372,0.276,19,19.39,8,8.16,0.347,0.414,0.7609999999999999,0.13799999999999996,188,40,21.28,10.75,50,13.44,24.19,27.37,15.97
606930,87,74,368,0.27,13,14.94,11,12.64,0.356,0.541,0.897,0.271,159,28,17.61,7.61,59,16.03,23.64,25.0,12.87
666157,93,81,368,0.259,22,23.66,9,9.68,0.348,0.284,0.6319999999999999,0.024999999999999967,151,35,23.18,9.51,72,19.57,29.08,22.16,17.19
640462,91,85,366,0.176,32,35.16,4,4.4,0.222,0.271,0.493,0.09500000000000003,178,55,30.9,15.03,74,20.22,35.25,32.45,26.45
689672,89,74,366,0.216,12,13.48,12,13.48,0.33,0.392,0.722,0.17600000000000002,165,40,24.24,10.93,54,14.75,25.68,24.5,10.08
670124,92,76,366,0.276,20,21.74,15,16.3,0.402,0.487,0.889,0.21099999999999997,150,37,24.67,10.11,63,17.21,27.32,25.12,20.83
621053,89,73,364,0.274,18,20.22,14,15.73,0.404,0.562,0.9660000000000001,0.28800000000000003,175,41,23.43,11.26,48,13.19,24.45,25.14,15.65
667463,110,104,364,0.25,19,17.27,4,3.64,0.282,0.346,0.6279999999999999,0.09599999999999997,190,36,18.95,9.89,61,16.76,26.65,33.92,19.59
693312,98,77,364,0.195,19,19.39,15,15.31,0.351,0.325,0.6759999999999999,0.13,173,47,27.17,12.91,42,11.54,24.45,23.37,17.76
572143,90,85,362,0.318,17,18.89,5,5.56,0.356,0.471,0.827,0.15299999999999997,165,35,21.21,9.67,64,17.68,27.35,22.91,16.83
571670,100,93,359,0.247,15,15.0,6,6.0,0.29,0.344,0.6339999999999999,0.09699999999999998,158,27,17.09,7.52,69,19.22,26.74,21.86,17.05
455119,94,88,358,0.284,28,29.79,2,2.13,0.304,0.364,0.6679999999999999,0.08000000000000002,195,53,27.18,14.8,54,15.08,29.89,36.31,22.76
657649,96,91,357,0.198,21,21.88,4,4.17,0.232,0.275,0.507,0.07700000000000001,178,40,22.47,11.2,67,18.77,29.97,31.29,18.1
664126,92,82,355,0.256,21,22.83,9,9.78,0.326,0.354,0.6799999999999999,0.09799999999999998,151,29,19.21,8.17,80,22.54,30.7,20.53,23.86
657571,96,78,354,0.218,22,22.92,14,14.58,0.354,0.308,0.6619999999999999,0.09,148,39,26.35,11.02,64,18.08,29.1,25.27,23.4
664076,90,78,353,0.256,26,28.89,10,11.11,0.356,0.333,0.6890000000000001,0.07700000000000001,160,49,30.63,13.88,69,19.55,33.43,29.94,23.42
595014,82,78,348,0.218,32,39.02,2,2.44,0.256,0.423,0.679,0.205,177,49,27.68,14.08,55,15.8,29.89,36.53,27.83
660761,83,72,347,0.264,21,25.3,10,12.05,0.361,0.444,0.8049999999999999,0.18,152,46,30.26,13.26,52,14.99,28.24,26.87,20.39
641835,94,86,347,0.244,10,10.64,7,7.45,0.298,0.314,0.612,0.07,142,16,11.27,4.61,79,22.77,27.38,18.75,10.31
607481,87,79,344,0.266,27,31.03,6,6.9,0.326,0.392,0.718,0.126,149,45,30.2,13.08,68,19.77,32.85,29.55,27.27
664350,81,67,343,0.284,6,7.41,11,13.58,0.395,0.418,0.813,0.134,153,21,13.73,6.12,55,16.03,22.16,18.9,5.17
647315,90,75,342,0.28,12,13.33,13,14.44,0.382,0.573,0.955,0.2929999999999999,151,35,23.18,10.23,47,13.74,23.98,27.17,14.63
605121,94,78,342,0.282,15,15.96,12,12.77,0.387,0.436,0.823,0.15400000000000003,168,37,22.02,10.82,43,12.57,23.39,29.95,15.46
622786,84,76,342,0.171,22,26.19,6,7.14,0.25,0.289,0.5389999999999999,0.11799999999999997,173,49,28.32,14.33,49,14.33,28.65,31.15,19.3
606160,83,71,341,0.296,9,10.84,11,13.25,0.386,0.606,0.992,0.31,155,29,18.71,8.5,45,13.2,21.7,27.59,8.49
663893,93,84,340,0.202,20,21.51,8,8.6,0.28,0.238,0.518,0.035999999999999976,148,46,31.08,13.53,64,18.82,32.35,25.99,23.26
661527,89,80,339,0.3,8,8.99,8,8.99,0.364,0.525,0.889,0.22500000000000003,143,28,19.58,8.26,54,15.93,24.19,18.64,10.0
800049,92,73,337,0.329,11,11.96,17,18.48,0.446,0.562,1.008,0.23300000000000004,142,22,15.49,6.53,55,16.32,22.85,17.34,15.07
656756,88,77,337,0.26,18,20.45,10,11.36,0.341,0.39,0.7310000000000001,0.13,163,47,28.83,13.95,53,15.73,29.67,34.08,15.79
453286,85,73,336,0.26,14,16.47,9,10.59,0.345,0.438,0.7829999999999999,0.178,176,37,21.02,11.01,45,13.39,24.4,29.75,11.57
605347,86,79,336,0.253,24,27.91,6,6.98,0.314,0.494,0.808,0.241,145,32,22.07,9.52,81,24.11,33.63,24.18,24.24
677053,78,72,335,0.181,32,41.03,4,5.13,0.221,0.306,0.527,0.125,178,64,35.96,19.1,43,12.84,31.94,37.36,29.36
614179,84,79,334,0.329,25,29.76,5,5.95,0.369,0.582,0.951,0.25299999999999995,172,57,33.14,17.07,48,14.37,31.44,34.83,23.81
668941,78,72,334,0.181,25,32.05,5,6.41,0.244,0.25,0.494,0.069,139,49,35.25,14.67,67,20.06,34.73,30.34,22.73
669622,85,74,333,0.311,15,17.65,9,10.59,0.393,0.473,0.866,0.16199999999999998,140,26,18.57,7.81,60,18.02,25.83,25.0,15.96
683004,86,74,328,0.27,13,15.12,10,11.63,0.36,0.486,0.846,0.21599999999999997,158,40,25.32,12.2,42,12.8,25.0,21.56,14.13
663568,89,83,326,0.277,15,16.85,5,5.62,0.326,0.301,0.627,0.023999999999999966,161,26,16.15,7.98,61,18.71,26.69,29.14,15.15
670766,92,85,325,0.294,14,15.22,5,5.43,0.33,0.506,0.8360000000000001,0.21200000000000002,151,25,16.56,7.69,60,18.46,26.15,21.23,17.5
687134,87,75,324,0.293,12,13.79,12,13.79,0.391,0.533,0.924,0.24000000000000005,153,33,21.57,10.19,41,12.65,22.84,26.19,15.79
