Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
CU,Curveball,BR,84,49.12,25,23,14,56.0,1,4.0,39,20,51.28,23.81,18,21.43,45.24,42.0,74.51,36.84,0.174,0.24,0.261,0.501,0.08700000000000002
SI,Sinker,FB,52,30.41,11,9,1,9.09,2,18.18,20,5,25.0,9.62,9,17.31,26.92,28.0,9.8,20.0,0.111,0.273,0.111,0.384,0.0
SL,Slider,BR,35,20.47,8,8,0,0.0,0,0.0,19,1,5.26,2.86,10,28.57,31.43,12.5,15.69,0.0,0.5,0.5,0.5,1.0,0.0
