Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,193,55.62,46,37,18,39.13,9,19.57,102,46,45.1,23.83,23,11.92,35.75,28.28,60.0,28.57,0.135,0.304,0.324,0.628,0.189
SL,Slider,BR,87,25.07,20,19,10,50.0,0,0.0,37,17,45.95,19.54,11,12.64,32.18,32.76,32.38,29.41,0.263,0.3,0.579,0.879,0.31599999999999995
SI,Sinker,FB,35,10.09,7,6,0,0.0,1,14.29,13,1,7.69,2.86,6,17.14,20.0,5.56,5.71,0.0,0.667,0.714,0.667,1.381,0.0
CH,Changeup,OS,30,8.65,6,5,0,0.0,0,0.0,11,1,9.09,3.33,4,13.33,16.67,7.14,1.9,0.0,0.4,0.5,0.6,1.1,0.19999999999999996
,,,2,0.58,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
