Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,311,51.24,92,83,23,25.0,8,8.7,165,42,25.45,13.5,43,13.83,27.33,34.44,52.6,22.77,0.241,0.315,0.349,0.6639999999999999,0.10799999999999998
FF,4-Seam Fastball,FB,194,31.96,40,36,13,32.5,4,10.0,86,22,25.58,11.34,37,19.07,30.41,20.78,27.6,24.53,0.361,0.425,0.389,0.8140000000000001,0.028000000000000025
CU,Curveball,BR,62,10.21,18,16,5,27.78,1,5.56,35,12,34.29,19.35,7,11.29,30.65,45.95,13.54,19.23,0.125,0.222,0.125,0.347,0.0
SI,Sinker,FB,25,4.12,4,4,1,25.0,0,0.0,10,2,20.0,8.0,3,12.0,20.0,20.0,2.08,25.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,9,1.48,2,2,1,50.0,0,0.0,5,3,60.0,33.33,0,0.0,33.33,42.86,2.6,20.0,0.5,0.5,0.5,1.0,0.0
ST,Sweeper,BR,6,0.99,2,2,1,50.0,0,0.0,2,2,100.0,33.33,1,16.67,50.0,33.33,1.56,33.33,0.0,0.0,0.0,0.0,0.0
