Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,142,49.13,35,33,3,8.57,2,5.71,65,7,10.77,4.93,23,16.2,21.13,20.31,41.67,10.0,0.182,0.229,0.364,0.593,0.182
CU,Curveball,BR,54,18.69,14,12,3,21.43,2,14.29,26,10,38.46,18.52,8,14.81,33.33,22.22,27.78,15.0,0.417,0.5,0.917,1.417,0.5
FC,Cutter,FB,53,18.34,17,15,0,0.0,2,11.76,27,2,7.41,3.77,9,16.98,20.75,11.11,11.11,0.0,0.4,0.471,0.467,0.938,0.067
SL,Slider,BR,19,6.57,7,6,1,14.29,1,14.29,10,3,30.0,15.79,3,15.79,31.58,40.0,12.5,11.11,0.333,0.429,0.833,1.262,0.49999999999999994
CH,Changeup,OS,14,4.84,2,2,0,0.0,0,0.0,3,1,33.33,7.14,0,0.0,7.14,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,7,2.42,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,16.67,2.78,0.0,0.5,0.5,0.5,1.0,0.0
