Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,141,66.82,36,28,3,8.33,7,19.44,63,7,11.11,4.96,26,18.44,23.4,23.53,63.08,7.32,0.393,0.528,0.643,1.171,0.25
CU,Curveball,BR,70,33.18,11,9,2,18.18,1,9.09,23,12,52.17,17.14,6,8.57,25.71,19.61,36.92,8.33,0.222,0.3,0.222,0.522,0.0
