Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,127,37.91,43,38,6,13.95,3,6.98,64,7,10.94,5.51,27,21.26,26.77,20.0,40.51,18.75,0.289,0.341,0.447,0.788,0.15800000000000003
CU,Curveball,BR,87,25.97,17,15,6,35.29,2,11.76,35,10,28.57,11.49,20,22.99,34.48,26.19,32.91,23.08,0.2,0.294,0.4,0.694,0.2
SL,Slider,BR,58,17.31,19,17,3,15.79,2,10.53,32,6,18.75,10.34,6,10.34,20.69,31.03,18.99,20.0,0.353,0.421,0.412,0.833,0.059
CH,Changeup,OS,37,11.04,9,8,0,0.0,1,11.11,13,2,15.38,5.41,0,0.0,5.41,8.0,5.06,0.0,0.375,0.444,0.5,0.944,0.125
SI,Sinker,FB,26,7.76,6,5,1,16.67,1,16.67,11,2,18.18,7.69,2,7.69,15.38,18.75,2.53,50.0,0.2,0.333,0.4,0.7330000000000001,0.2
