Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,186,33.45,47,45,17,36.17,2,4.26,93,20,21.51,10.75,35,18.82,29.57,22.97,35.83,25.37,0.311,0.34,0.511,0.851,0.2
SL,Slider,BR,90,16.19,20,20,8,40.0,0,0.0,50,19,38.0,21.11,7,7.78,28.89,37.5,16.04,26.67,0.15,0.15,0.15,0.3,0.0
SI,Sinker,FB,72,12.95,17,14,3,17.65,3,17.65,29,3,10.34,4.17,19,26.39,30.56,11.11,12.3,13.04,0.286,0.412,0.286,0.698,0.0
CH,Changeup,OS,70,12.59,21,20,2,9.52,1,4.76,37,11,29.73,15.71,4,5.71,21.43,37.78,13.9,7.69,0.4,0.429,0.95,1.379,0.5499999999999999
CU,Curveball,BR,67,12.05,14,11,9,64.29,2,14.29,21,13,61.9,19.4,13,19.4,38.81,27.27,12.3,39.13,0.182,0.357,0.182,0.5389999999999999,0.0
FC,Cutter,FB,29,5.22,8,8,0,0.0,0,0.0,20,4,20.0,13.79,3,10.34,24.14,58.33,1.6,0.0,0.375,0.375,0.5,0.875,0.125
ST,Sweeper,BR,28,5.04,10,9,3,30.0,1,10.0,15,3,20.0,10.71,6,21.43,32.14,40.0,5.88,27.27,0.333,0.4,0.778,1.178,0.445
KC,Knuckle Curve,BR,7,1.26,0,0,0,,0,,1,0,0.0,0.0,1,14.29,14.29,16.67,1.07,0.0,,,,,
SV,Slurve,BR,5,0.9,0,0,0,,0,,1,0,0.0,0.0,1,20.0,20.0,25.0,1.07,0.0,,,,,
CS,Slow Curve,BR,2,0.36,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,0.0,0.0,,,,,,
