Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,256,30.15,64,54,1,1.56,6,9.38,114,5,4.39,1.95,62,24.22,26.17,23.85,22.94,2.0,0.222,0.306,0.259,0.565,0.037000000000000005
SI,Sinker,FB,222,26.15,74,66,9,12.16,6,8.11,92,4,4.35,1.8,65,29.28,31.08,25.0,22.94,18.0,0.333,0.397,0.394,0.791,0.061
SL,Slider,BR,137,16.14,31,29,4,12.9,1,3.23,59,10,16.95,7.3,20,14.6,21.9,23.68,18.81,9.76,0.31,0.323,0.345,0.6679999999999999,0.034999999999999976
ST,Sweeper,BR,86,10.13,19,18,5,26.32,0,0.0,31,7,22.58,8.14,12,13.95,22.09,17.65,14.68,15.62,0.111,0.105,0.111,0.216,0.0
FC,Cutter,FB,66,7.77,16,15,0,0.0,1,6.25,30,2,6.67,3.03,12,18.18,21.21,11.54,4.13,0.0,0.133,0.188,0.133,0.321,0.0
CH,Changeup,OS,35,4.12,10,10,0,0.0,0,0.0,20,0,0.0,0.0,5,14.29,14.29,10.0,9.17,0.0,0.1,0.1,0.1,0.2,0.0
CU,Curveball,BR,31,3.65,6,6,0,0.0,0,0.0,12,0,0.0,0.0,5,16.13,16.13,17.65,5.5,0.0,0.167,0.167,0.167,0.334,0.0
KC,Knuckle Curve,BR,9,1.06,3,3,0,0.0,0,0.0,4,0,0.0,0.0,3,33.33,33.33,66.67,1.38,0.0,0.333,0.333,0.333,0.666,0.0
,,,4,0.47,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,2,0.24,1,1,1,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,,0.46,100.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,1,0.12,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
