Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,96,31.17,30,26,5,16.67,2,6.67,45,3,6.67,3.12,23,23.96,27.08,30.56,29.67,18.52,0.308,0.345,0.346,0.691,0.03799999999999998
CH,Changeup,OS,43,13.96,9,9,4,44.44,0,0.0,15,6,40.0,13.95,10,23.26,37.21,20.83,17.58,25.0,0.0,0.0,0.0,0.0,0.0
SL,Slider,BR,37,12.01,5,4,4,80.0,1,20.0,7,6,85.71,16.22,9,24.32,40.54,20.83,9.89,44.44,0.0,0.2,0.0,0.2,0.0
FC,Cutter,FB,32,10.39,3,2,0,0.0,1,33.33,9,1,11.11,3.12,9,28.12,31.25,9.09,7.69,0.0,0.5,0.667,0.5,1.167,0.0
CU,Curveball,BR,31,10.06,6,4,2,33.33,2,33.33,7,2,28.57,6.45,8,25.81,32.26,15.79,16.48,13.33,0.25,0.5,0.25,0.75,0.0
SI,Sinker,FB,30,9.74,8,7,1,12.5,1,12.5,8,2,25.0,6.67,8,26.67,33.33,7.14,5.49,20.0,0.143,0.25,0.143,0.393,0.0
ST,Sweeper,BR,18,5.84,4,4,3,75.0,0,0.0,4,1,25.0,5.56,4,22.22,27.78,10.0,7.69,42.86,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,8,2.6,0,0,0,,0,,5,1,20.0,12.5,1,12.5,25.0,0.0,4.4,0.0,,,,,
,,,6,1.95,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FA,Other,,4,1.3,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.97,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,1.1,0.0,,,,,
