Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,224,28.25,56,52,14,25.0,4,7.14,113,41,36.28,18.3,43,19.2,37.5,32.04,25.51,22.58,0.231,0.286,0.288,0.574,0.05699999999999997
SL,Slider,BR,122,15.38,35,34,10,28.57,1,2.86,58,18,31.03,14.75,21,17.21,31.97,33.85,16.46,25.0,0.235,0.257,0.324,0.581,0.08900000000000002
CH,Changeup,OS,120,15.13,33,32,4,12.12,1,3.03,61,14,22.95,11.67,10,8.33,20.0,30.99,13.99,11.76,0.281,0.303,0.375,0.6779999999999999,0.09399999999999997
SI,Sinker,FB,90,11.35,20,19,4,20.0,1,5.0,39,11,28.21,12.22,21,23.33,35.56,30.95,9.88,16.67,0.368,0.4,0.579,0.979,0.21099999999999997
CU,Curveball,BR,69,8.7,20,19,9,45.0,0,0.0,30,11,36.67,15.94,15,21.74,37.68,30.77,11.52,32.14,0.158,0.158,0.316,0.474,0.158
ST,Sweeper,BR,61,7.69,12,11,5,41.67,1,8.33,29,7,24.14,11.48,13,21.31,32.79,44.12,8.23,25.0,0.182,0.25,0.182,0.432,0.0
FC,Cutter,FB,45,5.67,16,16,4,25.0,0,0.0,26,3,11.54,6.67,8,17.78,24.44,35.29,4.53,36.36,0.375,0.375,0.688,1.063,0.31299999999999994
FS,Split-Finger,OS,33,4.16,10,9,5,50.0,1,10.0,19,10,52.63,30.3,1,3.03,33.33,35.0,4.12,50.0,0.0,0.1,0.0,0.1,0.0
KC,Knuckle Curve,BR,10,1.26,3,3,2,66.67,0,0.0,3,1,33.33,10.0,2,20.0,30.0,20.0,2.88,28.57,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,9,1.13,3,3,3,100.0,0,0.0,4,3,75.0,33.33,1,11.11,44.44,16.67,2.06,60.0,0.0,0.0,0.0,0.0,0.0
,,,7,0.88,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.41,0.0,,1.0,,,
CS,Slow Curve,BR,3,0.38,1,1,1,100.0,0,0.0,1,1,100.0,33.33,0,0.0,33.33,0.0,0.41,100.0,0.0,0.0,0.0,0.0,0.0
