Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
CH,Changeup,OS,92,25.92,24,22,7,29.17,2,8.33,62,28,45.16,30.43,8,8.7,39.13,61.9,33.33,22.58,0.091,0.167,0.091,0.258,0.0
FF,4-Seam Fastball,FB,88,24.79,30,28,3,10.0,2,6.67,46,7,15.22,7.95,14,15.91,23.86,28.21,20.43,15.79,0.321,0.367,0.607,0.974,0.286
SI,Sinker,FB,48,13.52,16,15,0,0.0,1,6.25,22,1,4.55,2.08,11,22.92,25.0,30.43,11.83,0.0,0.467,0.5,0.467,0.9670000000000001,0.0
SL,Slider,BR,46,12.96,12,10,1,8.33,2,16.67,25,9,36.0,19.57,3,6.52,26.09,33.33,11.83,9.09,0.3,0.417,0.3,0.717,0.0
FC,Cutter,FB,33,9.3,14,14,2,14.29,0,0.0,21,3,14.29,9.09,3,9.09,18.18,27.27,9.68,22.22,0.286,0.286,0.286,0.572,0.0
ST,Sweeper,BR,22,6.2,2,2,0,0.0,0,0.0,11,2,18.18,9.09,4,18.18,27.27,28.57,5.38,0.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,16,4.51,7,6,1,14.29,1,14.29,11,4,36.36,25.0,0,0.0,25.0,50.0,5.38,20.0,0.333,0.429,1.333,1.762,1.0
FS,Split-Finger,OS,6,1.69,1,0,0,0.0,1,100.0,1,1,100.0,16.67,0,0.0,16.67,16.67,2.15,0.0,,1.0,,,
,,,3,0.85,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,1,0.28,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
