Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,144,32.73,35,31,5,14.29,3,8.57,63,6,9.52,4.17,25,17.36,21.53,22.39,24.41,16.13,0.29,0.353,0.516,0.869,0.22600000000000003
SI,Sinker,FB,74,16.82,17,14,2,11.76,3,17.65,28,3,10.71,4.05,19,25.68,29.73,18.75,14.17,11.11,0.286,0.412,0.286,0.698,0.0
CH,Changeup,OS,68,15.45,18,17,4,22.22,1,5.56,36,10,27.78,14.71,10,14.71,29.41,46.67,18.11,17.39,0.235,0.278,0.353,0.631,0.118
SL,Slider,BR,46,10.45,11,10,2,18.18,1,9.09,26,4,15.38,8.7,8,17.39,26.09,38.89,11.02,14.29,0.3,0.364,0.7,1.064,0.39999999999999997
CU,Curveball,BR,43,9.77,9,9,2,22.22,0,0.0,17,2,11.76,4.65,5,11.63,16.28,18.52,15.75,10.0,0.333,0.333,0.333,0.666,0.0
FC,Cutter,FB,27,6.14,9,6,1,11.11,3,33.33,13,4,30.77,14.81,2,7.41,22.22,37.5,6.3,12.5,0.333,0.556,0.5,1.056,0.16699999999999998
ST,Sweeper,BR,21,4.77,4,4,1,25.0,0,0.0,7,1,14.29,4.76,4,19.05,23.81,23.08,5.51,14.29,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,7,1.59,3,3,1,33.33,0,0.0,6,2,33.33,28.57,0,0.0,28.57,75.0,1.57,50.0,0.0,0.0,0.0,0.0,0.0
,,,7,1.59,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,14.29,14.29,,3.15,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,3,0.68,1,0,0,0.0,0,0.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,
