Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,175,35.64,45,37,10,22.22,8,17.78,81,16,19.75,9.14,25,14.29,23.43,10.96,37.58,17.86,0.297,0.422,0.595,1.017,0.298
CH,Changeup,OS,103,20.98,29,26,7,24.14,3,10.34,48,16,33.33,15.53,12,11.65,27.18,38.81,23.49,20.0,0.231,0.31,0.308,0.618,0.07699999999999999
SL,Slider,BR,63,12.83,9,8,5,55.56,0,0.0,27,11,40.74,17.46,7,11.11,28.57,17.14,14.77,22.73,0.125,0.222,0.125,0.347,0.0
SI,Sinker,FB,49,9.98,16,14,2,12.5,2,12.5,23,2,8.7,4.08,8,16.33,20.41,9.52,8.72,15.38,0.5,0.562,0.857,1.419,0.357
CU,Curveball,BR,34,6.92,8,6,1,12.5,1,12.5,12,3,25.0,8.82,6,17.65,26.47,23.81,6.04,11.11,0.333,0.5,0.833,1.333,0.49999999999999994
FC,Cutter,FB,32,6.52,9,9,1,11.11,0,0.0,17,2,11.76,6.25,4,12.5,18.75,13.33,5.37,12.5,0.333,0.333,1.333,1.666,1.0
ST,Sweeper,BR,15,3.05,2,2,2,100.0,0,0.0,4,4,100.0,26.67,5,33.33,60.0,25.0,2.68,50.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,8,1.63,0,0,0,,0,,4,2,50.0,25.0,0,0.0,25.0,25.0,1.34,0.0,,,,,
FS,Split-Finger,OS,5,1.02,1,1,0,0.0,0,0.0,2,1,50.0,20.0,0,0.0,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
FA,Other,,3,0.61,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,2,0.41,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
EP,Eephus,,1,0.2,1,0,0,0.0,0,0.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,
KC,Knuckle Curve,BR,1,0.2,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
