Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,260,41.27,50,45,12,24.0,5,10.0,116,25,21.55,9.62,43,16.54,26.15,16.94,39.53,17.65,0.156,0.24,0.222,0.46199999999999997,0.066
CH,Changeup,OS,117,18.57,35,33,3,8.57,2,5.71,59,9,15.25,7.69,10,8.55,16.24,32.43,18.6,9.38,0.182,0.229,0.303,0.532,0.121
SI,Sinker,FB,67,10.63,22,18,2,9.09,4,18.18,25,4,16.0,5.97,15,22.39,28.36,4.0,5.23,22.22,0.389,0.5,0.611,1.111,0.22199999999999998
SL,Slider,BR,65,10.32,16,15,5,31.25,0,0.0,35,8,22.86,12.31,8,12.31,24.62,37.5,14.53,20.0,0.467,0.438,0.8,1.238,0.333
FC,Cutter,FB,39,6.19,9,8,1,11.11,1,11.11,20,5,25.0,12.82,5,12.82,25.64,16.67,4.07,14.29,0.5,0.556,1.0,1.556,0.5
CU,Curveball,BR,33,5.24,10,8,2,20.0,1,10.0,12,2,16.67,6.06,5,15.15,21.21,20.0,8.14,14.29,0.25,0.3,0.375,0.675,0.125
ST,Sweeper,BR,28,4.44,6,5,2,33.33,1,16.67,14,4,28.57,14.29,5,17.86,32.14,25.0,4.65,25.0,0.0,0.167,0.0,0.167,0.0
KC,Knuckle Curve,BR,10,1.59,4,4,1,25.0,0,0.0,4,1,25.0,10.0,3,30.0,40.0,40.0,2.33,25.0,0.5,0.5,0.75,1.25,0.25
FS,Split-Finger,OS,9,1.43,2,2,0,0.0,0,0.0,5,0,0.0,0.0,0,0.0,0.0,33.33,2.33,0.0,0.5,0.5,0.5,1.0,0.0
CS,Slow Curve,BR,1,0.16,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
SV,Slurve,BR,1,0.16,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.58,0.0,,,,,
