Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,85,29.01,23,20,5,21.74,2,8.7,44,12,27.27,14.12,8,9.41,23.53,3.12,35.8,17.24,0.3,0.391,0.55,0.9410000000000001,0.25000000000000006
SI,Sinker,FB,84,28.67,25,24,2,8.0,1,4.0,48,9,18.75,10.71,17,20.24,30.95,46.88,11.11,22.22,0.25,0.28,0.583,0.863,0.33299999999999996
SL,Slider,BR,49,16.72,12,11,2,16.67,1,8.33,25,11,44.0,22.45,6,12.24,34.69,37.93,17.28,14.29,0.273,0.333,0.545,0.8780000000000001,0.272
ST,Sweeper,BR,26,8.87,9,8,3,33.33,1,11.11,11,5,45.45,19.23,3,11.54,30.77,42.11,11.11,33.33,0.0,0.111,0.0,0.111,0.0
CH,Changeup,OS,14,4.78,5,5,3,60.0,0,0.0,9,5,55.56,35.71,2,14.29,50.0,50.0,8.64,42.86,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,12,4.1,4,4,0,0.0,0,0.0,8,1,12.5,8.33,0,0.0,8.33,42.86,7.41,0.0,0.5,0.5,0.5,1.0,0.0
FC,Cutter,FB,12,4.1,3,3,1,33.33,0,0.0,5,3,60.0,25.0,1,8.33,33.33,30.0,2.47,50.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,9,3.07,2,2,1,50.0,0,0.0,6,1,16.67,11.11,2,22.22,33.33,80.0,4.94,25.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,1,0.34,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,1.23,0.0,,,,,
,,,1,0.34,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
