Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,192,29.91,46,42,10,21.74,3,6.52,91,18,19.78,9.38,35,18.23,27.6,26.67,27.78,20.0,0.167,0.217,0.333,0.55,0.166
CH,Changeup,OS,104,16.2,28,25,6,21.43,3,10.71,45,9,20.0,8.65,16,15.38,24.04,24.56,19.44,17.14,0.32,0.393,0.48,0.873,0.15999999999999998
SI,Sinker,FB,77,11.99,17,16,4,23.53,1,5.88,33,9,27.27,11.69,18,23.38,35.06,21.88,8.33,26.67,0.188,0.235,0.188,0.423,0.0
CU,Curveball,BR,74,11.53,14,14,8,57.14,0,0.0,33,14,42.42,18.92,13,17.57,36.49,31.71,15.0,29.63,0.143,0.143,0.143,0.286,0.0
SL,Slider,BR,67,10.44,18,13,2,11.11,5,27.78,26,8,30.77,11.94,9,13.43,25.37,18.92,11.67,9.52,0.462,0.611,0.538,1.149,0.07600000000000001
FC,Cutter,FB,51,7.94,10,8,3,30.0,2,20.0,19,9,47.37,17.65,10,19.61,37.25,8.0,6.67,25.0,0.5,0.6,0.75,1.35,0.25
ST,Sweeper,BR,32,4.98,7,6,2,28.57,1,14.29,11,5,45.45,15.62,5,15.62,31.25,22.73,5.0,22.22,0.333,0.429,0.5,0.929,0.16699999999999998
FS,Split-Finger,OS,19,2.96,4,4,1,25.0,0,0.0,10,5,50.0,26.32,1,5.26,31.58,38.46,3.33,16.67,0.5,0.5,0.75,1.25,0.25
,,,14,2.18,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,12,1.87,3,3,0,0.0,0,0.0,7,0,0.0,0.0,1,8.33,8.33,0.0,2.78,0.0,0.333,0.333,0.333,0.666,0.0
