Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,64,40.51,14,9,6,42.86,2,14.29,25,11,44.0,17.19,11,17.19,34.38,14.29,35.19,31.58,0.222,0.5,0.333,0.833,0.11100000000000002
CH,Changeup,OS,24,15.19,4,4,0,0.0,0,0.0,9,0,0.0,0.0,3,12.5,12.5,14.29,12.96,0.0,0.25,0.25,0.5,0.75,0.25
SI,Sinker,FB,20,12.66,6,4,2,33.33,2,33.33,9,4,44.44,20.0,3,15.0,35.0,11.11,12.96,28.57,0.0,0.333,0.0,0.333,0.0
SL,Slider,BR,17,10.76,4,3,2,50.0,0,0.0,4,2,50.0,11.76,6,35.29,47.06,22.22,12.96,28.57,0.0,0.25,0.0,0.25,0.0
FC,Cutter,FB,14,8.86,3,3,1,33.33,0,0.0,6,3,50.0,21.43,3,21.43,42.86,42.86,7.41,25.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,12,7.59,3,2,1,33.33,1,33.33,3,0,0.0,0.0,3,25.0,25.0,20.0,14.81,12.5,0.5,0.667,0.5,1.167,0.0
ST,Sweeper,BR,2,1.27,0,0,0,,0,,2,1,50.0,50.0,0,0.0,50.0,,1.85,0.0,,,,,
SV,Slurve,BR,2,1.27,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,0.0,0.0,,,,,,
CS,Slow Curve,BR,1,0.63,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
KC,Knuckle Curve,BR,1,0.63,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,1.85,100.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,1,0.63,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
