Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,129,34.58,31,28,8,25.81,3,9.68,69,21,30.43,16.28,12,9.3,25.58,19.61,35.66,15.22,0.143,0.226,0.357,0.583,0.214
SI,Sinker,FB,106,28.42,22,16,4,18.18,5,22.73,48,10,20.83,9.43,17,16.04,25.47,28.0,17.83,17.39,0.125,0.364,0.25,0.614,0.125
SL,Slider,BR,46,12.33,15,14,1,6.67,1,6.67,28,5,17.86,10.87,2,4.35,15.22,30.0,12.4,6.25,0.429,0.467,1.0,1.467,0.571
ST,Sweeper,BR,44,11.8,16,14,4,25.0,2,12.5,23,9,39.13,20.45,8,18.18,38.64,45.83,13.95,22.22,0.214,0.312,0.357,0.669,0.143
CU,Curveball,BR,19,5.09,6,6,1,16.67,0,0.0,13,3,23.08,15.79,1,5.26,21.05,44.44,9.3,8.33,0.333,0.333,0.833,1.166,0.49999999999999994
FC,Cutter,FB,15,4.02,3,3,1,33.33,0,0.0,9,3,33.33,20.0,3,20.0,40.0,40.0,3.88,20.0,0.333,0.333,0.333,0.666,0.0
SV,Slurve,BR,4,1.07,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,1.55,0.0,0.5,0.5,0.5,1.0,0.0
EP,Eephus,,3,0.8,1,1,1,100.0,0,0.0,1,0,0.0,0.0,2,66.67,66.67,0.0,0.78,100.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,3,0.8,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,50.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,3,0.8,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,2.33,0.0,,,,,
FA,Other,,1,0.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.78,0.0,,,,,
