Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,163,33.13,31,22,8,25.81,8,25.81,54,12,22.22,7.36,41,25.15,32.52,9.86,36.5,16.0,0.273,0.484,0.5,0.984,0.22699999999999998
CH,Changeup,OS,79,16.06,23,19,4,17.39,4,17.39,27,7,25.93,8.86,8,10.13,18.99,15.38,14.6,20.0,0.316,0.435,0.526,0.9610000000000001,0.21000000000000002
CU,Curveball,BR,64,13.01,10,10,4,40.0,0,0.0,16,5,31.25,7.81,16,25.0,32.81,18.92,16.06,18.18,0.1,0.1,0.2,0.30000000000000004,0.1
SL,Slider,BR,55,11.18,21,17,5,23.81,4,19.05,23,5,21.74,9.09,15,27.27,36.36,15.79,9.49,38.46,0.294,0.429,0.529,0.958,0.23500000000000004
SI,Sinker,FB,54,10.98,12,12,3,25.0,0,0.0,18,2,11.11,3.7,15,27.78,31.48,16.67,5.11,42.86,0.333,0.333,0.333,0.666,0.0
FC,Cutter,FB,37,7.52,4,3,0,0.0,1,25.0,13,4,30.77,10.81,6,16.22,27.03,15.0,7.3,0.0,0.0,0.25,0.0,0.25,0.0
ST,Sweeper,BR,19,3.86,5,4,1,20.0,1,20.0,7,3,42.86,15.79,3,15.79,31.58,30.77,5.84,12.5,0.25,0.4,0.5,0.9,0.25
FS,Split-Finger,OS,15,3.05,4,4,0,0.0,0,0.0,8,2,25.0,13.33,3,20.0,33.33,33.33,2.19,0.0,0.25,0.25,1.0,1.25,0.75
KC,Knuckle Curve,BR,5,1.02,2,2,1,50.0,0,0.0,3,1,33.33,20.0,1,20.0,40.0,75.0,2.19,33.33,0.0,0.0,0.0,0.0,0.0
,,,1,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.73,0.0,,,,,
