Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,196,41.26,54,45,8,14.81,5,9.26,92,15,16.3,7.65,53,27.04,34.69,10.0,38.06,15.69,0.333,0.385,0.511,0.896,0.178
SI,Sinker,FB,72,15.16,17,15,3,17.65,2,11.76,22,1,4.55,1.39,26,36.11,37.5,16.0,14.93,15.0,0.333,0.412,0.4,0.812,0.067
CH,Changeup,OS,66,13.89,17,16,2,11.76,0,0.0,26,8,30.77,12.12,5,7.58,19.7,25.53,13.43,11.11,0.25,0.25,0.25,0.5,0.0
CU,Curveball,BR,49,10.32,10,9,4,40.0,1,10.0,14,5,35.71,10.2,13,26.53,36.73,24.14,14.18,21.05,0.0,0.1,0.0,0.1,0.0
SL,Slider,BR,37,7.79,12,12,1,8.33,0,0.0,18,3,16.67,8.11,4,10.81,18.92,28.57,9.7,7.69,0.25,0.25,0.833,1.083,0.583
FC,Cutter,FB,30,6.32,4,4,3,75.0,0,0.0,8,3,37.5,10.0,13,43.33,53.33,20.0,2.99,75.0,0.25,0.25,0.25,0.5,0.0
ST,Sweeper,BR,16,3.37,4,3,1,25.0,0,0.0,7,2,28.57,12.5,1,6.25,18.75,27.27,5.22,14.29,0.333,0.25,0.667,0.917,0.334
KC,Knuckle Curve,BR,6,1.26,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,16.67,16.67,25.0,0.75,0.0,1.0,1.0,1.0,2.0,0.0
SV,Slurve,BR,2,0.42,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.75,0.0,,,,,
FS,Split-Finger,OS,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
