Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,60,29.27,19,15,6,31.58,3,15.79,19,3,15.79,5.0,16,26.67,31.67,3.57,25.93,42.86,0.4,0.5,0.4,0.9,0.0
CH,Changeup,OS,45,21.95,7,7,2,28.57,0,0.0,16,5,31.25,11.11,8,17.78,28.89,21.43,22.22,16.67,0.0,0.0,0.0,0.0,0.0
SI,Sinker,FB,37,18.05,8,5,2,25.0,2,25.0,11,2,18.18,5.41,12,32.43,37.84,6.67,18.52,20.0,0.0,0.286,0.0,0.286,0.0
FC,Cutter,FB,27,13.17,7,7,1,14.29,0,0.0,12,1,8.33,3.7,3,11.11,14.81,25.0,11.11,16.67,0.286,0.286,0.286,0.572,0.0
SL,Slider,BR,13,6.34,5,4,2,40.0,1,20.0,5,2,40.0,15.38,4,30.77,46.15,33.33,12.96,28.57,0.25,0.4,0.25,0.65,0.0
CU,Curveball,BR,9,4.39,4,4,1,25.0,0,0.0,6,1,16.67,11.11,1,11.11,22.22,60.0,3.7,50.0,0.25,0.25,0.25,0.5,0.0
ST,Sweeper,BR,7,3.41,0,0,0,,0,,1,0,0.0,0.0,3,42.86,42.86,25.0,3.7,0.0,,,,,
KC,Knuckle Curve,BR,5,2.44,2,1,0,0.0,1,50.0,2,0,0.0,0.0,1,20.0,20.0,33.33,1.85,0.0,0.0,0.5,0.0,0.5,0.0
FS,Split-Finger,OS,1,0.49,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,
SV,Slurve,BR,1,0.49,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
