Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,247,34.79,54,45,9,16.67,9,16.67,118,23,19.49,9.31,37,14.98,24.29,18.92,36.0,12.5,0.244,0.37,0.4,0.77,0.15600000000000003
CH,Changeup,OS,103,14.51,31,27,4,12.9,3,9.68,52,12,23.08,11.65,9,8.74,20.39,35.82,14.5,13.79,0.222,0.29,0.222,0.512,0.0
SL,Slider,BR,100,14.08,31,26,8,25.81,4,12.9,51,15,29.41,15.0,12,12.0,27.0,26.92,20.0,20.0,0.231,0.355,0.231,0.586,0.0
SI,Sinker,FB,77,10.85,21,17,2,9.52,3,14.29,27,4,14.81,5.19,18,23.38,28.57,10.81,6.5,15.38,0.176,0.286,0.294,0.58,0.118
ST,Sweeper,BR,47,6.62,11,9,2,18.18,2,18.18,19,4,21.05,8.51,9,19.15,27.66,30.77,9.0,11.11,0.111,0.273,0.222,0.495,0.111
CU,Curveball,BR,43,6.06,11,10,1,9.09,0,0.0,16,2,12.5,4.65,8,18.6,23.26,13.64,5.5,9.09,0.3,0.364,0.5,0.864,0.2
FC,Cutter,FB,37,5.21,11,10,5,45.45,1,9.09,20,9,45.0,24.32,6,16.22,40.54,33.33,3.5,71.43,0.2,0.273,0.2,0.47300000000000003,0.0
FS,Split-Finger,OS,32,4.51,8,6,1,12.5,2,25.0,12,6,50.0,18.75,1,3.12,21.88,13.64,3.5,14.29,0.667,0.75,1.167,1.917,0.5
,,,14,1.97,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.5,0.0,,1.0,,,
KC,Knuckle Curve,BR,10,1.41,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
