Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,155,36.13,33,28,13,39.39,4,12.12,68,22,32.35,14.19,25,16.13,30.32,11.11,32.85,28.89,0.25,0.364,0.357,0.721,0.10699999999999998
CH,Changeup,OS,73,17.02,22,20,4,18.18,1,4.55,46,17,36.96,23.29,4,5.48,28.77,50.0,16.06,18.18,0.25,0.273,0.25,0.523,0.0
SL,Slider,BR,62,14.45,14,12,6,42.86,2,14.29,33,14,42.42,22.58,11,17.74,40.32,39.29,18.25,24.0,0.167,0.286,0.25,0.536,0.08299999999999999
SI,Sinker,FB,36,8.39,10,10,2,20.0,0,0.0,15,5,33.33,13.89,9,25.0,38.89,28.57,4.38,33.33,0.1,0.1,0.1,0.2,0.0
FC,Cutter,FB,33,7.69,6,5,1,16.67,1,16.67,18,3,16.67,9.09,1,3.03,12.12,27.78,8.03,9.09,0.0,0.167,0.0,0.167,0.0
CU,Curveball,BR,31,7.23,10,9,4,40.0,1,10.0,18,4,22.22,12.9,2,6.45,19.35,37.5,9.49,30.77,0.333,0.4,0.778,1.178,0.445
ST,Sweeper,BR,23,5.36,7,7,4,57.14,0,0.0,12,6,50.0,26.09,3,13.04,39.13,16.67,7.3,40.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,8,1.86,2,2,0,0.0,0,0.0,4,1,25.0,12.5,1,12.5,25.0,40.0,2.19,0.0,0.5,0.5,0.5,1.0,0.0
FS,Split-Finger,OS,7,1.63,0,0,0,,0,,3,1,33.33,14.29,0,0.0,14.29,0.0,1.46,0.0,,,,,
CS,Slow Curve,BR,1,0.23,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,0.0,0.0,,,,,,
