Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,110,47.01,26,23,6,23.08,2,7.69,47,9,19.15,8.18,19,17.27,25.45,26.32,42.86,22.22,0.087,0.16,0.13,0.29000000000000004,0.04300000000000001
SI,Sinker,FB,30,12.82,3,3,2,66.67,0,0.0,13,3,23.08,10.0,7,23.33,33.33,15.38,11.11,28.57,0.333,0.333,0.333,0.666,0.0
CH,Changeup,OS,28,11.97,13,13,0,0.0,0,0.0,19,2,10.53,7.14,1,3.57,10.71,27.27,11.11,0.0,0.231,0.231,0.308,0.539,0.07699999999999999
FC,Cutter,FB,19,8.12,5,5,1,20.0,0,0.0,8,0,0.0,0.0,5,26.32,26.32,37.5,6.35,25.0,0.4,0.4,1.0,1.4,0.6
CU,Curveball,BR,14,5.98,3,2,1,33.33,1,33.33,6,1,16.67,7.14,2,14.29,21.43,14.29,7.94,20.0,0.5,0.667,0.5,1.167,0.0
SL,Slider,BR,13,5.56,6,6,1,16.67,0,0.0,8,1,12.5,7.69,2,15.38,23.08,50.0,6.35,25.0,0.333,0.333,0.5,0.833,0.16699999999999998
ST,Sweeper,BR,10,4.27,3,2,0,0.0,1,33.33,2,0,0.0,0.0,3,30.0,30.0,16.67,1.59,0.0,0.0,0.333,0.0,0.333,0.0
FS,Split-Finger,OS,8,3.42,3,3,0,0.0,0,0.0,6,1,16.67,12.5,0,0.0,12.5,33.33,9.52,0.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,1,0.43,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1.59,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.43,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,1.59,100.0,0.0,0.0,0.0,0.0,0.0
