Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,155,30.27,37,31,8,21.62,5,13.51,69,14,20.29,9.03,26,16.77,25.81,23.75,35.46,16.0,0.29,0.378,0.581,0.959,0.291
CH,Changeup,OS,83,16.21,26,25,4,15.38,1,3.85,50,12,24.0,14.46,4,4.82,19.28,43.14,17.02,16.67,0.24,0.269,0.36,0.629,0.12
SI,Sinker,FB,83,16.21,24,23,5,20.83,1,4.17,33,3,9.09,3.61,21,25.3,28.92,14.71,10.64,33.33,0.217,0.25,0.261,0.511,0.04400000000000001
SL,Slider,BR,59,11.52,15,14,0,0.0,1,6.67,35,5,14.29,8.47,8,13.56,22.03,34.62,12.77,0.0,0.071,0.133,0.071,0.20400000000000001,0.0
CU,Curveball,BR,53,10.35,11,11,2,18.18,0,0.0,26,7,26.92,13.21,4,7.55,20.75,26.67,12.77,11.11,0.091,0.091,0.364,0.45499999999999996,0.273
FC,Cutter,FB,39,7.62,13,12,1,7.69,1,7.69,23,2,8.7,5.13,5,12.82,17.95,23.08,4.26,16.67,0.417,0.462,0.583,1.045,0.16599999999999998
ST,Sweeper,BR,23,4.49,6,5,2,33.33,0,0.0,11,5,45.45,21.74,1,4.35,26.09,35.71,6.38,22.22,0.6,0.667,0.6,1.267,0.0
SV,Slurve,BR,7,1.37,1,1,0,0.0,0,0.0,3,0,0.0,0.0,1,14.29,14.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,4,0.78,1,1,0,0.0,0,0.0,3,1,33.33,25.0,0,0.0,25.0,66.67,0.71,0.0,1.0,1.0,1.0,2.0,0.0
FA,Other,,3,0.59,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
KC,Knuckle Curve,BR,2,0.39,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,,,,,
EP,Eephus,,1,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
