Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,49,31.21,7,6,4,57.14,1,14.29,23,6,26.09,12.24,8,16.33,28.57,13.04,40.0,20.0,0.0,0.143,0.0,0.143,0.0
CH,Changeup,OS,32,20.38,5,4,2,40.0,1,20.0,10,4,40.0,12.5,5,15.62,28.12,15.79,24.0,16.67,0.5,0.6,0.75,1.35,0.25
SI,Sinker,FB,22,14.01,8,6,0,0.0,2,25.0,10,0,0.0,0.0,7,31.82,31.82,16.67,8.0,0.0,0.0,0.25,0.0,0.25,0.0
SL,Slider,BR,17,10.83,5,4,1,20.0,1,20.0,11,3,27.27,17.65,0,0.0,17.65,33.33,6.0,33.33,0.25,0.4,0.5,0.9,0.25
CU,Curveball,BR,14,8.92,6,3,2,33.33,1,16.67,5,2,40.0,14.29,2,14.29,28.57,37.5,10.0,40.0,0.0,0.333,0.0,0.333,0.0
ST,Sweeper,BR,10,6.37,4,3,0,0.0,0,0.0,6,0,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0.333,0.25,1.333,1.583,1.0
FC,Cutter,FB,5,3.18,0,0,0,,0,,3,1,33.33,20.0,0,0.0,20.0,0.0,0.0,,,,,,
FA,Other,,4,2.55,1,1,1,100.0,0,0.0,2,2,100.0,50.0,1,25.0,75.0,33.33,2.0,100.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,3,1.91,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,0.0,2.0,0.0,,,,,
KC,Knuckle Curve,BR,1,0.64,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
