Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,220,31.29,39,33,6,15.38,4,10.26,92,17,18.48,7.73,34,15.45,23.18,19.63,28.72,11.11,0.333,0.385,0.788,1.173,0.455
CH,Changeup,OS,104,14.79,43,43,4,9.3,0,0.0,68,10,14.71,9.62,8,7.69,17.31,54.84,23.4,9.09,0.372,0.372,0.744,1.116,0.372
SI,Sinker,FB,104,14.79,19,17,2,10.53,2,10.53,37,6,16.22,5.77,27,25.96,31.73,11.36,7.45,7.14,0.353,0.421,0.706,1.127,0.353
FC,Cutter,FB,85,12.09,24,18,0,0.0,5,20.83,40,2,5.0,2.35,12,14.12,16.47,9.09,8.51,0.0,0.222,0.417,0.222,0.639,0.0
SL,Slider,BR,71,10.1,20,13,0,0.0,6,30.0,34,4,11.76,5.63,8,11.27,16.9,30.95,14.36,0.0,0.231,0.5,0.385,0.885,0.154
CU,Curveball,BR,64,9.1,19,19,3,15.79,0,0.0,32,5,15.62,7.81,14,21.88,29.69,28.57,11.17,14.29,0.105,0.105,0.105,0.21,0.0
ST,Sweeper,BR,32,4.55,12,12,1,8.33,0,0.0,18,1,5.56,3.12,6,18.75,21.88,38.46,5.32,10.0,0.167,0.167,0.25,0.41700000000000004,0.08299999999999999
,,,9,1.28,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,8,1.14,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,12.5,12.5,14.29,1.06,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,6,0.85,2,2,0,0.0,0,0.0,3,0,0.0,0.0,2,33.33,33.33,33.33,0.0,,0.5,0.5,2.0,2.5,1.5
