Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,166,27.53,44,41,11,25.0,3,6.82,86,23,26.74,13.86,27,16.27,30.12,31.58,27.07,22.45,0.268,0.318,0.39,0.708,0.122
SI,Sinker,FB,152,25.21,35,32,6,17.14,2,5.71,76,16,21.05,10.53,32,21.05,31.58,29.31,18.23,18.18,0.281,0.343,0.344,0.687,0.06299999999999994
SL,Slider,BR,119,19.73,36,34,6,16.67,0,0.0,66,16,24.24,13.45,6,5.04,18.49,38.67,17.68,18.75,0.206,0.206,0.382,0.588,0.17600000000000002
ST,Sweeper,BR,68,11.28,24,20,5,20.83,2,8.33,44,12,27.27,17.65,2,2.94,20.59,44.44,17.13,16.13,0.25,0.292,0.45,0.742,0.2
CU,Curveball,BR,45,7.46,16,16,2,12.5,0,0.0,28,4,14.29,8.89,3,6.67,15.56,47.83,8.84,12.5,0.125,0.125,0.125,0.25,0.0
CH,Changeup,OS,20,3.32,6,4,3,50.0,2,33.33,13,5,38.46,25.0,0,0.0,25.0,53.33,6.08,27.27,0.0,0.333,0.0,0.333,0.0
FC,Cutter,FB,14,2.32,4,4,0,0.0,0,0.0,11,4,36.36,28.57,1,7.14,35.71,60.0,1.66,0.0,0.25,0.25,1.0,1.25,0.75
SV,Slurve,BR,10,1.66,3,3,0,0.0,0,0.0,8,2,25.0,20.0,0,0.0,20.0,75.0,1.1,0.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,6,1.0,2,2,1,50.0,0,0.0,4,2,50.0,33.33,0,0.0,33.33,50.0,1.66,33.33,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,1,0.17,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,2.0,3.0,1.0
FS,Split-Finger,OS,1,0.17,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.55,0.0,,,,,
,,,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
