Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,295,38.31,64,50,17,26.56,11,17.19,127,46,36.22,15.59,50,16.95,32.54,13.6,35.5,18.28,0.16,0.317,0.38,0.6970000000000001,0.22
SL,Slider,BR,130,16.88,34,31,16,47.06,1,2.94,77,32,41.56,24.62,12,9.23,33.85,43.84,20.99,29.09,0.129,0.152,0.387,0.539,0.258
CH,Changeup,OS,94,12.21,28,27,8,28.57,1,3.57,47,17,36.17,18.09,8,8.51,26.6,38.81,12.21,25.0,0.185,0.214,0.556,0.77,0.37100000000000005
SI,Sinker,FB,69,8.96,19,16,5,26.32,3,15.79,30,8,26.67,11.59,14,20.29,31.88,28.12,8.02,23.81,0.25,0.368,0.5,0.868,0.25
ST,Sweeper,BR,56,7.27,14,12,7,50.0,0,0.0,25,10,40.0,17.86,18,32.14,50.0,33.33,7.25,36.84,0.167,0.214,0.5,0.714,0.33299999999999996
CU,Curveball,BR,51,6.62,9,9,4,44.44,0,0.0,26,13,50.0,25.49,8,15.69,41.18,37.04,9.54,16.0,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,35,4.55,9,7,0,0.0,2,22.22,20,7,35.0,20.0,3,8.57,28.57,35.29,3.05,0.0,0.143,0.333,0.571,0.9039999999999999,0.42799999999999994
FS,Split-Finger,OS,19,2.47,6,5,0,0.0,1,16.67,11,3,27.27,15.79,1,5.26,21.05,36.36,3.05,0.0,0.2,0.333,0.8,1.133,0.6000000000000001
KC,Knuckle Curve,BR,14,1.82,1,1,0,0.0,0,0.0,4,2,50.0,14.29,3,21.43,35.71,20.0,0.0,,1.0,1.0,4.0,5.0,3.0
,,,6,0.78,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.38,0.0,,1.0,,,
SV,Slurve,BR,1,0.13,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
