Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,37,32.46,12,12,0,0.0,0,0.0,22,1,4.55,2.7,5,13.51,16.22,18.18,33.33,0.0,0.417,0.417,0.417,0.834,0.0
SI,Sinker,FB,21,18.42,6,6,1,16.67,0,0.0,12,2,16.67,9.52,5,23.81,33.33,40.0,14.81,25.0,0.167,0.167,0.167,0.334,0.0
CH,Changeup,OS,14,12.28,6,6,0,0.0,0,0.0,7,0,0.0,0.0,1,7.14,7.14,40.0,18.52,0.0,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,12,10.53,3,2,1,33.33,1,33.33,6,3,50.0,25.0,0,0.0,25.0,37.5,11.11,33.33,0.0,0.333,0.0,0.333,0.0
SL,Slider,BR,9,7.89,1,1,0,0.0,0,0.0,3,1,33.33,11.11,1,11.11,22.22,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,8,7.02,1,1,0,0.0,0,0.0,1,0,0.0,0.0,2,25.0,25.0,14.29,7.41,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,5,4.39,0,0,0,,0,,0,0,,0.0,2,40.0,40.0,0.0,3.7,0.0,,,,,
KC,Knuckle Curve,BR,4,3.51,0,0,0,,0,,1,1,100.0,25.0,0,0.0,25.0,25.0,0.0,,,,,,
FS,Split-Finger,OS,3,2.63,1,1,1,100.0,0,0.0,1,1,100.0,33.33,0,0.0,33.33,33.33,7.41,50.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,1,0.88,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
