Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,163,27.67,54,50,7,12.96,3,5.56,97,14,14.43,8.59,19,11.66,20.25,36.0,32.17,15.22,0.3,0.333,0.52,0.853,0.22000000000000003
CH,Changeup,OS,116,19.69,44,43,5,11.36,0,0.0,77,14,18.18,12.07,7,6.03,18.1,54.29,27.27,12.82,0.302,0.295,0.488,0.7829999999999999,0.186
SI,Sinker,FB,81,13.75,31,29,1,3.23,1,3.23,41,0,0.0,0.0,13,16.05,16.05,24.32,4.9,14.29,0.379,0.4,0.552,0.9520000000000001,0.17300000000000004
FC,Cutter,FB,78,13.24,16,14,1,6.25,2,12.5,41,3,7.32,3.85,14,17.95,21.79,41.03,9.79,7.14,0.571,0.625,1.071,1.696,0.5
SL,Slider,BR,51,8.66,12,11,1,8.33,1,8.33,27,3,11.11,5.88,8,15.69,21.57,21.74,5.59,12.5,0.273,0.333,0.818,1.151,0.5449999999999999
CU,Curveball,BR,48,8.15,13,12,1,7.69,0,0.0,21,3,14.29,6.25,10,20.83,27.08,33.33,11.19,6.25,0.167,0.167,0.167,0.334,0.0
ST,Sweeper,BR,33,5.6,9,9,2,22.22,0,0.0,14,2,14.29,6.06,6,18.18,24.24,27.27,7.69,18.18,0.222,0.222,0.333,0.555,0.11100000000000002
KC,Knuckle Curve,BR,6,1.02,2,2,1,50.0,0,0.0,2,1,50.0,16.67,2,33.33,50.0,40.0,0.7,100.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,5,0.85,3,3,0,0.0,0,0.0,3,0,0.0,0.0,1,20.0,20.0,66.67,0.0,,0.333,0.333,0.333,0.666,0.0
,,,4,0.68,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,3,0.51,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,33.33,33.33,100.0,0.7,0.0,1.0,1.0,2.0,3.0,1.0
EP,Eephus,,1,0.17,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
