Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,132,32.67,33,26,3,9.09,5,15.15,64,6,9.38,4.55,24,18.18,22.73,23.21,30.91,8.82,0.308,0.419,0.346,0.7649999999999999,0.03799999999999998
CH,Changeup,OS,72,17.82,24,23,5,20.83,1,4.17,37,10,27.03,13.89,9,12.5,26.39,30.77,21.82,20.83,0.174,0.208,0.261,0.469,0.08700000000000002
SI,Sinker,FB,72,17.82,21,17,3,14.29,4,19.05,28,2,7.14,2.78,18,25.0,27.78,8.0,10.91,25.0,0.353,0.476,0.353,0.829,0.0
SL,Slider,BR,52,12.87,10,10,3,30.0,0,0.0,16,7,43.75,13.46,10,19.23,32.69,11.11,15.45,11.76,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,30,7.43,9,8,4,44.44,0,0.0,10,3,30.0,10.0,6,20.0,30.0,16.67,12.73,28.57,0.125,0.222,0.125,0.347,0.0
ST,Sweeper,BR,22,5.45,3,2,0,0.0,1,33.33,4,0,0.0,0.0,4,18.18,18.18,0.0,5.45,0.0,0.0,0.333,0.0,0.333,0.0
FC,Cutter,FB,20,4.95,2,2,0,0.0,0,0.0,8,1,12.5,5.0,5,25.0,30.0,22.22,1.82,0.0,0.5,0.5,1.0,1.5,0.5
KC,Knuckle Curve,BR,2,0.5,1,1,1,100.0,0,0.0,2,2,100.0,100.0,0,0.0,100.0,100.0,0.91,100.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,1,0.25,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
FS,Split-Finger,OS,1,0.25,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
