Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,134,32.21,33,26,9,27.27,5,15.15,64,19,29.69,14.18,25,18.66,32.84,20.75,28.36,23.68,0.192,0.303,0.346,0.649,0.15399999999999997
CH,Changeup,OS,79,18.99,29,27,4,13.79,2,6.9,44,12,27.27,15.19,4,5.06,20.25,36.54,24.63,12.12,0.222,0.276,0.593,0.869,0.371
SL,Slider,BR,57,13.7,19,15,6,31.58,2,10.53,36,10,27.78,17.54,2,3.51,21.05,37.93,17.16,26.09,0.067,0.158,0.067,0.225,0.0
SI,Sinker,FB,53,12.74,13,12,1,7.69,1,7.69,28,3,10.71,5.66,9,16.98,22.64,32.0,10.45,7.14,0.25,0.308,0.25,0.558,0.0
CU,Curveball,BR,34,8.17,1,1,1,100.0,0,0.0,13,2,15.38,5.88,4,11.76,17.65,25.0,8.96,8.33,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,20,4.81,3,3,1,33.33,0,0.0,7,4,57.14,20.0,6,30.0,50.0,20.0,3.73,20.0,0.333,0.333,0.333,0.666,0.0
FC,Cutter,FB,18,4.33,4,4,0,0.0,0,0.0,7,1,14.29,5.56,3,16.67,22.22,33.33,2.24,0.0,0.75,0.75,2.25,3.0,1.5
FS,Split-Finger,OS,13,3.12,4,4,1,25.0,0,0.0,10,3,30.0,23.08,0,0.0,23.08,40.0,2.24,33.33,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,6,1.44,2,2,1,50.0,0,0.0,3,2,66.67,33.33,2,33.33,66.67,50.0,2.24,33.33,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.48,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,
