Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,189,28.55,51,46,8,15.69,3,5.88,82,9,10.98,4.76,51,26.98,31.75,29.87,21.53,17.78,0.196,0.275,0.283,0.558,0.08699999999999997
FF,4-Seam Fastball,FB,163,24.62,38,30,3,7.89,6,15.79,74,9,12.16,5.52,35,21.47,26.99,23.19,21.05,6.82,0.3,0.432,0.4,0.8320000000000001,0.10000000000000003
SL,Slider,BR,145,21.9,37,34,10,27.03,1,2.7,63,16,25.4,11.03,30,20.69,31.72,25.0,25.84,18.52,0.265,0.278,0.441,0.7190000000000001,0.176
CU,Curveball,BR,49,7.4,10,8,0,0.0,1,10.0,19,1,5.26,2.04,15,30.61,32.65,26.32,8.13,0.0,0.25,0.3,0.25,0.55,0.0
ST,Sweeper,BR,47,7.1,15,15,5,33.33,0,0.0,24,6,25.0,12.77,5,10.64,23.4,41.38,10.53,22.73,0.133,0.133,0.133,0.266,0.0
FC,Cutter,FB,40,6.04,11,11,1,9.09,0,0.0,20,5,25.0,12.5,6,15.0,27.5,36.36,6.22,7.69,0.273,0.273,0.273,0.546,0.0
CH,Changeup,OS,14,2.11,3,3,1,33.33,0,0.0,6,1,16.67,7.14,0,0.0,7.14,11.11,3.35,14.29,0.333,0.333,0.667,1.0,0.334
KC,Knuckle Curve,BR,9,1.36,4,4,1,25.0,0,0.0,5,1,20.0,11.11,2,22.22,33.33,66.67,1.91,25.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.6,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,2,0.3,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.0,,,,,,
