Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,205,43.99,35,31,8,22.86,4,11.43,87,17,19.54,8.29,39,19.02,27.32,16.3,40.37,12.31,0.323,0.4,0.613,1.013,0.29
CH,Changeup,OS,68,14.59,22,20,5,22.73,2,9.09,32,7,21.88,10.29,3,4.41,14.71,34.78,19.88,15.62,0.15,0.227,0.15,0.377,0.0
SI,Sinker,FB,50,10.73,15,13,1,6.67,1,6.67,25,0,0.0,0.0,12,24.0,24.0,27.78,4.97,12.5,0.231,0.267,0.231,0.498,0.0
SL,Slider,BR,43,9.23,16,15,3,18.75,1,6.25,25,4,16.0,9.3,3,6.98,16.28,42.31,14.29,13.04,0.4,0.438,0.733,1.171,0.33299999999999996
CU,Curveball,BR,40,8.58,8,7,1,12.5,1,12.5,21,2,9.52,5.0,9,22.5,27.5,47.62,11.18,5.56,0.429,0.5,0.429,0.929,0.0
FC,Cutter,FB,34,7.3,4,4,0,0.0,0,0.0,18,2,11.11,5.88,7,20.59,26.47,40.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,22,4.72,9,8,2,22.22,0,0.0,12,5,41.67,22.73,2,9.09,31.82,30.0,4.97,25.0,0.25,0.222,0.375,0.597,0.125
KN,Knuckleball,,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
KC,Knuckle Curve,BR,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.62,0.0,,,,,
FS,Split-Finger,OS,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
SV,Slurve,BR,1,0.21,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
