Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,74,30.08,15,10,3,20.0,2,13.33,27,4,14.81,5.41,22,29.73,35.14,7.41,25.33,15.79,0.4,0.462,0.6,1.062,0.19999999999999996
SI,Sinker,FB,57,23.17,13,10,3,23.08,3,23.08,14,2,14.29,3.51,20,35.09,38.6,0.0,13.33,30.0,0.4,0.538,0.5,1.038,0.09999999999999998
CH,Changeup,OS,46,18.7,10,9,2,20.0,1,10.0,19,6,31.58,13.04,4,8.7,21.74,21.43,22.67,11.76,0.222,0.3,0.222,0.522,0.0
SL,Slider,BR,21,8.54,8,8,4,50.0,0,0.0,11,5,45.45,23.81,6,28.57,52.38,28.57,12.0,44.44,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,17,6.91,3,3,1,33.33,0,0.0,4,1,25.0,5.88,5,29.41,35.29,16.67,8.0,16.67,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,15,6.1,5,5,2,40.0,0,0.0,9,2,22.22,13.33,2,13.33,26.67,33.33,12.0,22.22,0.4,0.4,0.4,0.8,0.0
FC,Cutter,FB,12,4.88,4,4,2,50.0,0,0.0,8,3,37.5,25.0,0,0.0,25.0,20.0,4.0,66.67,0.25,0.25,0.25,0.5,0.0
SV,Slurve,BR,2,0.81,1,1,1,100.0,0,0.0,2,2,100.0,100.0,0,0.0,100.0,100.0,1.33,100.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,1,0.41,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
FS,Split-Finger,OS,1,0.41,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,1.33,0.0,,,,,
