Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,186,41.8,48,42,6,12.5,6,12.5,87,18,20.69,9.68,44,23.66,33.33,25.68,35.83,13.95,0.286,0.375,0.405,0.78,0.11900000000000005
CH,Changeup,OS,85,19.1,28,25,6,21.43,3,10.71,43,9,20.93,10.59,8,9.41,20.0,27.66,25.0,20.0,0.12,0.214,0.28,0.494,0.16000000000000003
SI,Sinker,FB,50,11.24,15,14,1,6.67,1,6.67,23,3,13.04,6.0,16,32.0,38.0,23.08,9.17,9.09,0.286,0.333,0.286,0.619,0.0
SL,Slider,BR,43,9.66,7,7,5,71.43,0,0.0,23,6,26.09,13.95,2,4.65,18.6,32.0,14.17,29.41,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,25,5.62,9,9,1,11.11,0,0.0,13,2,15.38,8.0,6,24.0,32.0,40.0,6.67,12.5,0.556,0.556,0.889,1.445,0.33299999999999996
ST,Sweeper,BR,23,5.17,8,7,4,50.0,0,0.0,9,4,44.44,17.39,9,39.13,56.52,44.44,4.17,80.0,0.143,0.25,0.143,0.393,0.0
FC,Cutter,FB,22,4.94,5,4,2,40.0,1,20.0,8,5,62.5,22.73,3,13.64,36.36,26.67,4.17,40.0,0.25,0.4,1.0,1.4,0.75
FS,Split-Finger,OS,6,1.35,1,1,0,0.0,0,0.0,2,1,50.0,16.67,1,16.67,33.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,2,0.45,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.83,0.0,1.0,1.0,4.0,5.0,3.0
SV,Slurve,BR,2,0.45,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,1.0,1.0,4.0,5.0,3.0
CS,Slow Curve,BR,1,0.22,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
