Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,277,30.92,66,54,5,7.58,11,16.67,128,14,10.94,5.05,53,19.13,24.19,18.33,29.7,6.33,0.352,0.47,0.667,1.137,0.31500000000000006
SI,Sinker,FB,131,14.62,37,35,3,8.11,1,2.7,64,8,12.5,6.11,26,19.85,25.95,26.67,7.14,15.79,0.229,0.243,0.229,0.472,0.0
CH,Changeup,OS,131,14.62,40,39,3,7.5,1,2.5,71,16,22.54,12.21,13,9.92,22.14,40.48,13.91,8.11,0.205,0.225,0.282,0.507,0.07699999999999999
SL,Slider,BR,110,12.28,30,21,6,20.0,6,20.0,49,11,22.45,10.0,20,18.18,28.18,24.53,15.41,14.63,0.333,0.533,0.476,1.009,0.14299999999999996
CU,Curveball,BR,95,10.6,26,24,6,23.08,1,3.85,48,11,22.92,11.58,13,13.68,25.26,38.89,13.91,16.22,0.083,0.115,0.208,0.323,0.12499999999999999
ST,Sweeper,BR,60,6.7,12,11,3,25.0,0,0.0,29,5,17.24,8.33,10,16.67,25.0,30.77,8.65,13.04,0.091,0.167,0.091,0.258,0.0
FC,Cutter,FB,54,6.03,10,10,3,30.0,0,0.0,29,7,24.14,12.96,7,12.96,25.93,47.06,5.26,21.43,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,18,2.01,3,3,0,0.0,0,0.0,8,2,25.0,11.11,0,0.0,11.11,16.67,3.01,0.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,13,1.45,2,2,0,0.0,0,0.0,4,2,50.0,15.38,1,7.69,23.08,0.0,1.88,0.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,5,0.56,1,1,1,100.0,0,0.0,3,2,66.67,40.0,1,20.0,60.0,66.67,0.38,100.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.22,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.75,0.0,,,,,
