Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,163,31.17,44,40,8,18.18,4,9.09,84,15,17.86,9.2,31,19.02,28.22,30.0,36.43,15.69,0.4,0.455,0.675,1.1300000000000001,0.275
CH,Changeup,OS,91,17.4,27,26,8,29.63,1,3.7,43,15,34.88,16.48,7,7.69,24.18,32.26,16.43,34.78,0.423,0.444,0.808,1.252,0.38500000000000006
SL,Slider,BR,82,15.68,23,21,7,30.43,2,8.7,39,15,38.46,18.29,16,19.51,37.8,34.09,16.43,30.43,0.19,0.261,0.238,0.499,0.04799999999999999
SI,Sinker,FB,58,11.09,13,10,0,0.0,3,23.08,24,3,12.5,5.17,13,22.41,27.59,12.0,4.29,0.0,0.4,0.538,0.4,0.9380000000000001,0.0
CU,Curveball,BR,46,8.8,16,15,4,25.0,0,0.0,26,8,30.77,17.39,11,23.91,41.3,56.0,11.43,25.0,0.267,0.25,0.333,0.583,0.066
FC,Cutter,FB,37,7.07,11,11,1,9.09,0,0.0,18,5,27.78,13.51,8,21.62,35.14,25.0,2.86,25.0,0.455,0.455,1.0,1.455,0.5449999999999999
ST,Sweeper,BR,22,4.21,7,7,4,57.14,0,0.0,12,4,33.33,18.18,6,27.27,45.45,66.67,7.14,40.0,0.286,0.286,0.857,1.143,0.571
FS,Split-Finger,OS,11,2.1,4,4,0,0.0,0,0.0,5,0,0.0,0.0,2,18.18,18.18,0.0,2.86,0.0,0.25,0.25,0.25,0.5,0.0
KC,Knuckle Curve,BR,7,1.34,2,2,1,50.0,0,0.0,4,1,25.0,14.29,1,14.29,28.57,60.0,1.43,50.0,0.0,0.0,0.0,0.0,0.0
,,,5,0.96,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.71,0.0,,1.0,,,
SV,Slurve,BR,1,0.19,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
