Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,203,42.2,38,32,14,36.84,5,13.16,83,19,22.89,9.36,35,17.24,26.6,12.79,43.79,20.9,0.281,0.368,0.562,0.93,0.281
FC,Cutter,FB,76,15.8,14,12,7,50.0,2,14.29,27,10,37.04,13.16,22,28.95,42.11,20.59,14.38,31.82,0.167,0.286,0.25,0.536,0.08299999999999999
CH,Changeup,OS,56,11.64,14,12,7,50.0,1,7.14,23,12,52.17,21.43,5,8.93,30.36,40.43,14.38,31.82,0.0,0.077,0.0,0.077,0.0
SL,Slider,BR,53,11.02,14,13,5,35.71,1,7.14,19,8,42.11,15.09,11,20.75,35.85,26.67,9.15,35.71,0.154,0.214,0.231,0.445,0.07700000000000001
SI,Sinker,FB,37,7.69,11,10,3,27.27,1,9.09,12,1,8.33,2.7,11,29.73,32.43,26.67,8.5,23.08,0.3,0.364,0.3,0.6639999999999999,0.0
ST,Sweeper,BR,24,4.99,6,6,2,33.33,0,0.0,8,4,50.0,16.67,6,25.0,41.67,40.0,3.92,33.33,0.5,0.5,0.667,1.167,0.16700000000000004
CU,Curveball,BR,15,3.12,3,3,1,33.33,0,0.0,4,1,25.0,6.67,4,26.67,33.33,14.29,3.27,20.0,0.0,0.0,0.0,0.0,0.0
,,,6,1.25,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,4,0.83,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,4,0.83,1,0,0,0.0,1,100.0,1,0,0.0,0.0,0,0.0,0.0,25.0,1.96,0.0,,1.0,,,
KC,Knuckle Curve,BR,2,0.42,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,1.0,1.0,2.0,3.0,1.0
CS,Slow Curve,BR,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
