Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,154,30.02,33,31,2,6.06,2,6.06,82,6,7.32,3.9,18,11.69,15.58,31.17,26.39,5.26,0.29,0.333,0.484,0.817,0.194
CH,Changeup,OS,110,21.44,30,29,3,10.0,1,3.33,69,18,26.09,16.36,3,2.73,19.09,49.35,25.0,8.33,0.31,0.333,0.621,0.954,0.311
SI,Sinker,FB,80,15.59,16,16,1,6.25,0,0.0,42,6,14.29,7.5,13,16.25,23.75,17.65,11.81,5.88,0.312,0.312,0.5,0.812,0.188
FC,Cutter,FB,68,13.26,22,22,0,0.0,0,0.0,45,6,13.33,8.82,8,11.76,20.59,44.0,11.81,0.0,0.455,0.455,0.545,1.0,0.09000000000000002
SL,Slider,BR,42,8.19,15,12,4,26.67,1,6.67,21,6,28.57,14.29,4,9.52,23.81,32.0,13.19,21.05,0.167,0.267,0.333,0.6000000000000001,0.166
CU,Curveball,BR,28,5.46,12,11,3,25.0,1,8.33,21,10,47.62,35.71,1,3.57,39.29,68.42,6.94,30.0,0.273,0.333,0.545,0.8780000000000001,0.272
ST,Sweeper,BR,10,1.95,4,4,1,25.0,0,0.0,6,2,33.33,20.0,2,20.0,40.0,66.67,2.78,25.0,0.25,0.25,1.0,1.25,0.75
,,,9,1.75,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,5,0.97,3,3,0,0.0,0,0.0,4,1,25.0,20.0,0,0.0,20.0,75.0,0.69,0.0,0.333,0.333,1.333,1.666,1.0
EP,Eephus,,5,0.97,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,
FA,Other,,1,0.19,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,1,0.19,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0
