Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,122,26.46,41,32,3,7.32,5,12.2,70,11,15.71,9.02,15,12.3,21.31,23.26,21.17,10.34,0.219,0.324,0.25,0.5740000000000001,0.031
SL,Slider,BR,110,23.86,33,29,14,42.42,0,0.0,54,23,42.59,20.91,17,15.45,36.36,31.48,24.82,41.18,0.138,0.167,0.172,0.33899999999999997,0.033999999999999975
FF,4-Seam Fastball,FB,108,23.43,32,23,6,18.75,6,18.75,53,16,30.19,14.81,15,13.89,28.7,21.57,20.44,21.43,0.261,0.406,0.304,0.71,0.04299999999999998
ST,Sweeper,BR,37,8.03,6,6,3,50.0,0,0.0,13,8,61.54,21.62,4,10.81,32.43,28.0,10.22,21.43,0.167,0.167,0.333,0.5,0.166
FC,Cutter,FB,30,6.51,5,5,2,40.0,0,0.0,13,4,30.77,13.33,2,6.67,20.0,23.53,4.38,33.33,0.2,0.2,0.2,0.4,0.0
CU,Curveball,BR,26,5.64,7,6,3,42.86,0,0.0,7,2,28.57,7.69,7,26.92,34.62,8.33,8.03,27.27,0.167,0.286,0.167,0.45299999999999996,0.0
CH,Changeup,OS,13,2.82,3,3,3,100.0,0,0.0,5,3,60.0,23.08,2,15.38,38.46,16.67,7.3,30.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,9,1.95,1,1,1,100.0,0,0.0,0,0,,0.0,2,22.22,22.22,0.0,2.19,33.33,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,5,1.08,2,2,1,50.0,0,0.0,3,2,66.67,40.0,0,0.0,40.0,0.0,1.46,50.0,0.5,0.5,0.5,1.0,0.0
FS,Split-Finger,OS,1,0.22,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
