Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,228,29.8,56,42,7,12.5,13,23.21,99,17,17.17,7.46,40,17.54,25.0,21.74,33.62,8.97,0.333,0.482,0.548,1.03,0.21500000000000002
CH,Changeup,OS,139,18.17,33,29,2,6.06,3,9.09,52,12,23.08,8.63,14,10.07,18.71,18.6,18.53,4.65,0.241,0.303,0.483,0.786,0.242
SI,Sinker,FB,111,14.51,24,20,2,8.33,4,16.67,39,3,7.69,2.7,26,23.42,26.13,9.8,8.19,10.53,0.2,0.333,0.4,0.7330000000000001,0.2
CU,Curveball,BR,85,11.11,15,15,3,20.0,0,0.0,24,5,20.83,5.88,23,27.06,32.94,10.26,12.5,10.34,0.133,0.133,0.2,0.333,0.067
SL,Slider,BR,77,10.07,19,18,3,15.79,1,5.26,30,8,26.67,10.39,17,22.08,32.47,28.21,11.21,11.54,0.333,0.368,0.667,1.0350000000000001,0.334
FC,Cutter,FB,68,8.89,18,12,1,5.56,6,33.33,27,5,18.52,7.35,12,17.65,25.0,11.43,9.05,4.76,0.417,0.611,0.75,1.361,0.333
ST,Sweeper,BR,33,4.31,2,2,2,100.0,0,0.0,6,1,16.67,3.03,10,30.3,33.33,5.0,3.45,25.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,12,1.57,3,3,0,0.0,0,0.0,4,1,25.0,8.33,1,8.33,16.67,12.5,0.86,0.0,0.667,0.667,1.0,1.667,0.33299999999999996
KC,Knuckle Curve,BR,8,1.05,2,1,1,50.0,1,50.0,1,0,0.0,0.0,4,50.0,50.0,0.0,1.72,25.0,0.0,0.5,0.0,0.5,0.0
SV,Slurve,BR,3,0.39,1,1,1,100.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,0.0,0.86,50.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.13,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
