Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,83,21.61,23,18,0,0.0,4,17.39,43,6,13.95,7.23,12,14.46,21.69,27.5,17.92,0.0,0.667,0.696,1.278,1.974,0.611
CH,Changeup,OS,70,18.23,19,18,8,42.11,1,5.26,41,17,41.46,24.29,4,5.71,30.0,34.21,16.04,47.06,0.167,0.211,0.278,0.489,0.11100000000000002
SL,Slider,BR,59,15.36,16,16,6,37.5,0,0.0,30,12,40.0,20.34,5,8.47,28.81,34.38,15.09,31.25,0.25,0.25,0.312,0.562,0.062
CU,Curveball,BR,48,12.5,13,12,3,23.08,1,7.69,24,8,33.33,16.67,7,14.58,31.25,40.74,15.09,18.75,0.167,0.231,0.25,0.481,0.08299999999999999
SI,Sinker,FB,48,12.5,12,10,0,0.0,2,16.67,21,1,4.76,2.08,5,10.42,12.5,12.5,14.15,0.0,0.3,0.417,0.6,1.017,0.3
FC,Cutter,FB,25,6.51,8,7,1,12.5,1,12.5,16,2,12.5,8.0,3,12.0,20.0,12.5,2.83,33.33,0.429,0.5,0.714,1.214,0.285
ST,Sweeper,BR,22,5.73,6,5,3,50.0,1,16.67,8,4,50.0,18.18,4,18.18,36.36,28.57,6.6,42.86,0.0,0.167,0.0,0.167,0.0
FS,Split-Finger,OS,14,3.65,2,2,1,50.0,0,0.0,8,4,50.0,28.57,0,0.0,28.57,40.0,6.6,14.29,0.5,0.5,1.0,1.5,0.5
KC,Knuckle Curve,BR,11,2.86,4,2,2,50.0,1,25.0,4,1,25.0,9.09,2,18.18,27.27,16.67,5.66,33.33,0.0,0.5,0.0,0.5,0.0
,,,2,0.52,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
CS,Slow Curve,BR,1,0.26,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
SV,Slurve,BR,1,0.26,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
