Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,292,30.07,62,55,24,38.71,7,11.29,153,61,39.87,20.89,41,14.04,34.93,20.87,32.18,23.53,0.291,0.371,0.545,0.916,0.25400000000000006
SI,Sinker,FB,266,27.39,78,70,15,19.23,5,6.41,137,26,18.98,9.77,58,21.8,31.58,33.01,18.93,25.0,0.186,0.269,0.257,0.526,0.07100000000000001
SL,Slider,BR,157,16.17,42,36,11,26.19,4,9.52,83,22,26.51,14.01,15,9.55,23.57,34.94,22.71,15.28,0.222,0.31,0.417,0.727,0.19499999999999998
ST,Sweeper,BR,113,11.64,24,21,6,25.0,2,8.33,52,18,34.62,15.93,9,7.96,23.89,21.54,13.25,14.29,0.238,0.304,0.381,0.685,0.14300000000000002
FC,Cutter,FB,55,5.66,11,10,1,9.09,0,0.0,28,5,17.86,9.09,9,16.36,25.45,20.83,2.21,14.29,0.5,0.5,1.2,1.7,0.7
CU,Curveball,BR,35,3.6,7,7,2,28.57,0,0.0,15,5,33.33,14.29,5,14.29,28.57,25.0,3.79,16.67,0.286,0.286,0.429,0.715,0.14300000000000002
CH,Changeup,OS,29,2.99,9,8,4,44.44,1,11.11,15,6,40.0,20.69,2,6.9,27.59,31.58,4.73,26.67,0.125,0.222,0.125,0.347,0.0
,,,11,1.13,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,5,0.51,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,4,0.41,2,2,1,50.0,0,0.0,4,3,75.0,75.0,0,0.0,75.0,100.0,0.63,50.0,0.5,0.5,0.5,1.0,0.0
KC,Knuckle Curve,BR,2,0.21,2,2,1,50.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,,0.32,100.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,1,0.1,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
CS,Slow Curve,BR,1,0.1,1,0,0,0.0,0,0.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,
