Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,205,43.99,59,55,9,15.25,2,3.39,102,11,10.78,5.37,40,19.51,24.88,23.08,48.95,12.86,0.273,0.305,0.327,0.632,0.05399999999999999
SL,Slider,BR,67,14.38,14,11,4,28.57,2,14.29,27,6,22.22,8.96,9,13.43,22.39,24.39,18.18,15.38,0.091,0.231,0.091,0.322,0.0
SI,Sinker,FB,57,12.23,19,18,0,0.0,1,5.26,27,1,3.7,1.75,14,24.56,26.32,32.0,11.19,0.0,0.333,0.368,0.5,0.868,0.16699999999999998
CH,Changeup,OS,50,10.73,12,12,0,0.0,0,0.0,23,3,13.04,6.0,3,6.0,12.0,15.38,8.39,0.0,0.333,0.333,0.417,0.75,0.08399999999999996
CU,Curveball,BR,32,6.87,5,4,0,0.0,1,20.0,12,3,25.0,9.38,5,15.62,25.0,21.05,6.99,0.0,0.5,0.6,0.75,1.35,0.25
FC,Cutter,FB,31,6.65,6,6,1,16.67,0,0.0,13,1,7.69,3.23,8,25.81,29.03,30.77,4.2,16.67,0.167,0.167,0.333,0.5,0.166
ST,Sweeper,BR,17,3.65,4,4,0,0.0,0,0.0,12,1,8.33,5.88,2,11.76,17.65,42.86,1.4,0.0,0.75,0.75,1.0,1.75,0.25
KC,Knuckle Curve,BR,3,0.64,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,0.0,,,,,,
SV,Slurve,BR,2,0.43,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.7,0.0,,,,,
FS,Split-Finger,OS,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
