Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,172,36.52,51,47,12,23.53,2,3.92,86,15,17.44,8.72,39,22.67,31.4,27.27,39.19,20.69,0.298,0.32,0.596,0.9159999999999999,0.298
CH,Changeup,OS,74,15.71,23,22,3,13.04,1,4.35,39,11,28.21,14.86,6,8.11,22.97,32.56,14.86,13.64,0.227,0.261,0.273,0.534,0.04600000000000001
SI,Sinker,FB,58,12.31,10,8,1,10.0,2,20.0,27,4,14.81,6.9,15,25.86,32.76,26.32,8.78,7.69,0.375,0.5,0.5,1.0,0.125
CU,Curveball,BR,56,11.89,20,18,3,15.0,1,5.0,28,7,25.0,12.5,8,14.29,26.79,18.52,14.19,14.29,0.333,0.4,0.444,0.8440000000000001,0.11099999999999999
SL,Slider,BR,45,9.55,8,6,0,0.0,2,25.0,18,4,22.22,8.89,5,11.11,20.0,16.0,11.49,0.0,0.167,0.375,0.333,0.708,0.166
FC,Cutter,FB,32,6.79,5,3,0,0.0,1,20.0,16,1,6.25,3.12,5,15.62,18.75,35.71,3.38,0.0,0.333,0.5,0.667,1.167,0.334
ST,Sweeper,BR,14,2.97,2,2,0,0.0,0,0.0,5,0,0.0,0.0,2,14.29,14.29,12.5,3.38,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,9,1.91,3,3,2,66.67,0,0.0,5,4,80.0,44.44,1,11.11,55.56,60.0,3.38,40.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,7,1.49,0,0,0,,0,,2,1,50.0,14.29,1,14.29,28.57,0.0,1.35,0.0,,,,,
,,,4,0.85,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
