Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,162,33.33,34,30,9,26.47,4,11.76,66,14,21.21,8.64,37,22.84,31.48,11.76,36.24,16.67,0.3,0.382,0.5,0.882,0.2
SL,Slider,BR,83,17.08,18,15,6,33.33,3,16.67,30,11,36.67,13.25,15,18.07,31.33,22.92,21.48,18.75,0.2,0.333,0.6,0.933,0.39999999999999997
CH,Changeup,OS,65,13.37,15,14,3,20.0,1,6.67,21,3,14.29,4.62,11,16.92,21.54,22.22,10.74,18.75,0.143,0.2,0.429,0.629,0.28600000000000003
FC,Cutter,FB,55,11.32,12,12,3,25.0,0,0.0,23,2,8.7,3.64,12,21.82,25.45,15.38,4.7,42.86,0.333,0.333,0.417,0.75,0.08399999999999996
SI,Sinker,FB,45,9.26,14,12,5,35.71,2,14.29,16,2,12.5,4.44,17,37.78,42.22,17.65,10.07,33.33,0.083,0.214,0.167,0.381,0.084
ST,Sweeper,BR,36,7.41,11,10,3,27.27,1,9.09,19,6,31.58,16.67,9,25.0,41.67,35.71,8.72,23.08,0.5,0.545,1.2,1.745,0.7
CU,Curveball,BR,26,5.35,8,7,4,50.0,1,12.5,10,4,40.0,15.38,7,26.92,42.31,30.0,6.04,44.44,0.286,0.375,0.857,1.232,0.571
FS,Split-Finger,OS,5,1.03,1,1,0,0.0,0,0.0,2,1,50.0,20.0,1,20.0,40.0,33.33,0.67,0.0,1.0,1.0,4.0,5.0,3.0
,,,3,0.62,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,3,0.62,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.41,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.67,0.0,,,,,
CS,Slow Curve,BR,1,0.21,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
