Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,159,31.3,34,26,7,20.59,5,14.71,77,17,22.08,10.69,31,19.5,30.19,28.79,32.4,12.07,0.308,0.424,0.308,0.732,0.0
SL,Slider,BR,115,22.64,33,32,8,24.24,1,3.03,57,14,24.56,12.17,17,14.78,26.96,30.36,26.26,17.02,0.219,0.242,0.25,0.492,0.031
SI,Sinker,FB,109,21.46,24,22,5,20.83,1,4.17,53,12,22.64,11.01,25,22.94,33.94,34.88,14.53,19.23,0.227,0.261,0.273,0.534,0.04600000000000001
ST,Sweeper,BR,59,11.61,16,15,5,31.25,0,0.0,31,13,41.94,22.03,5,8.47,30.51,21.43,11.17,20.0,0.067,0.125,0.067,0.192,0.0
FC,Cutter,FB,27,5.31,6,4,1,16.67,2,33.33,13,5,38.46,18.52,4,14.81,33.33,37.5,5.59,10.0,0.25,0.5,0.25,0.75,0.0
CU,Curveball,BR,27,5.31,4,4,4,100.0,0,0.0,11,7,63.64,25.93,5,18.52,44.44,21.43,5.03,44.44,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,5,0.98,3,3,1,33.33,0,0.0,4,1,25.0,20.0,0,0.0,20.0,0.0,2.23,25.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,3,0.59,1,1,1,100.0,0,0.0,2,2,100.0,66.67,0,0.0,66.67,50.0,1.12,50.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.59,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,0.0,1.12,0.0,,,,,
FS,Split-Finger,OS,1,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.56,0.0,,,,,
