Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,163,33.0,40,35,4,10.0,4,10.0,81,4,4.94,2.45,36,22.09,24.54,34.43,25.68,10.53,0.286,0.359,0.543,0.902,0.25700000000000006
SI,Sinker,FB,87,17.61,17,15,0,0.0,1,5.88,39,5,12.82,5.75,24,27.59,33.33,28.21,12.16,0.0,0.333,0.353,0.4,0.753,0.067
CH,Changeup,OS,74,14.98,24,22,5,20.83,1,4.17,42,11,26.19,14.86,4,5.41,20.27,44.0,20.95,16.13,0.182,0.217,0.227,0.444,0.04500000000000001
SL,Slider,BR,59,11.94,21,20,5,23.81,1,4.76,34,11,32.35,18.64,8,13.56,32.2,35.71,11.49,29.41,0.2,0.238,0.55,0.788,0.35000000000000003
CU,Curveball,BR,41,8.3,13,12,3,23.08,0,0.0,20,3,15.0,7.32,7,17.07,24.39,40.91,13.51,15.0,0.083,0.083,0.083,0.166,0.0
ST,Sweeper,BR,31,6.28,7,5,2,28.57,0,0.0,8,3,37.5,9.68,8,25.81,35.48,11.76,6.08,22.22,0.2,0.429,0.2,0.629,0.0
FC,Cutter,FB,15,3.04,3,3,0,0.0,0,0.0,5,0,0.0,0.0,5,33.33,33.33,16.67,2.03,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,13,2.63,7,7,0,0.0,0,0.0,11,2,18.18,15.38,1,7.69,23.08,66.67,4.05,0.0,0.286,0.286,0.429,0.715,0.14300000000000002
KC,Knuckle Curve,BR,4,0.81,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,66.67,2.7,0.0,1.0,1.0,1.0,2.0,0.0
SV,Slurve,BR,4,0.81,0,0,0,,0,,0,0,,0.0,2,50.0,50.0,0.0,0.68,0.0,,,,,
,,,3,0.61,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.68,0.0,,,,,
