Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,74,26.81,22,19,2,9.09,2,9.09,34,2,5.88,2.7,12,16.22,18.92,21.21,22.58,9.52,0.263,0.364,0.474,0.838,0.21099999999999997
CH,Changeup,OS,58,21.01,12,12,1,8.33,0,0.0,31,11,35.48,18.97,3,5.17,24.14,26.67,25.81,4.17,0.167,0.167,0.25,0.41700000000000004,0.08299999999999999
SI,Sinker,FB,41,14.86,11,9,3,27.27,2,18.18,16,4,25.0,9.76,8,19.51,29.27,10.53,15.05,21.43,0.111,0.273,0.111,0.384,0.0
SL,Slider,BR,33,11.96,6,5,1,16.67,0,0.0,15,5,33.33,15.15,3,9.09,24.24,29.41,12.9,8.33,0.2,0.333,0.8,1.133,0.6000000000000001
FC,Cutter,FB,27,9.78,6,5,0,0.0,1,16.67,11,1,9.09,3.7,5,18.52,22.22,21.43,7.53,0.0,0.0,0.167,0.0,0.167,0.0
ST,Sweeper,BR,18,6.52,6,6,4,66.67,0,0.0,11,5,45.45,27.78,3,16.67,44.44,60.0,8.6,50.0,0.333,0.333,0.333,0.666,0.0
CU,Curveball,BR,12,4.35,1,1,0,0.0,0,0.0,3,1,33.33,8.33,5,41.67,50.0,25.0,3.23,0.0,1.0,1.0,1.0,2.0,0.0
FS,Split-Finger,OS,10,3.62,3,3,0,0.0,0,0.0,7,0,0.0,0.0,0,0.0,0.0,50.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,2,0.72,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,1.08,0.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,1,0.36,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
