Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,179,30.44,66,62,9,13.64,4,6.06,96,13,13.54,7.26,27,15.08,22.35,23.94,32.14,16.67,0.258,0.303,0.371,0.6739999999999999,0.11299999999999999
CH,Changeup,OS,77,13.1,15,11,2,13.33,3,20.0,28,10,35.71,12.99,10,12.99,25.97,24.07,11.31,10.53,0.273,0.429,0.545,0.974,0.272
SI,Sinker,FB,77,13.1,18,12,2,11.11,5,27.78,31,6,19.35,7.79,16,20.78,28.57,23.53,10.71,11.11,0.25,0.471,0.333,0.804,0.08300000000000002
SL,Slider,BR,68,11.56,13,12,6,46.15,1,7.69,29,11,37.93,16.18,14,20.59,36.76,36.11,10.12,35.29,0.167,0.231,0.167,0.398,0.0
FC,Cutter,FB,59,10.03,10,10,1,10.0,0,0.0,24,3,12.5,5.08,10,16.95,22.03,21.21,10.12,5.88,0.1,0.1,0.4,0.5,0.30000000000000004
CU,Curveball,BR,56,9.52,14,12,4,28.57,2,14.29,24,8,33.33,14.29,10,17.86,32.14,25.81,11.31,21.05,0.167,0.286,0.25,0.536,0.08299999999999999
ST,Sweeper,BR,47,7.99,10,8,1,10.0,1,10.0,18,4,22.22,8.51,8,17.02,25.53,23.08,10.12,5.88,0.125,0.2,0.125,0.325,0.0
KC,Knuckle Curve,BR,14,2.38,2,2,1,50.0,0,0.0,7,3,42.86,21.43,1,7.14,28.57,40.0,2.38,25.0,0.5,0.5,0.5,1.0,0.0
,,,6,1.02,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.6,0.0,,1.0,,,
FS,Split-Finger,OS,3,0.51,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,
KN,Knuckleball,,1,0.17,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.6,0.0,1.0,1.0,1.0,2.0,0.0
SV,Slurve,BR,1,0.17,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.6,0.0,,,,,
