Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
FO,Forkball,OS,2,0.11,1,1,1,100.0,0,0.0,1,1,100.0,50.0,0,0.0,50.0,0.0,0.36,50.0,0.0,0.0,0.0,0.0,0.0,571448
FF,4-Seam Fastball,FB,98,40.0,28,20,4,14.29,7,25.0,39,6,15.38,6.12,18,18.37,24.49,17.78,33.33,16.67,0.35,0.519,0.45,0.969,0.1,571466
SL,Slider,BR,35,14.29,10,9,4,40.0,1,10.0,18,7,38.89,20.0,7,20.0,40.0,25.0,16.67,33.33,0.0,0.1,0.0,0.1,0.0,571466
SI,Sinker,FB,25,10.2,9,6,4,44.44,3,33.33,7,1,14.29,4.0,8,32.0,36.0,25.0,13.89,40.0,0.167,0.444,0.167,0.611,0.0,571466
CH,Changeup,OS,24,9.8,7,7,3,42.86,0,0.0,17,7,41.18,29.17,2,8.33,37.5,54.55,13.89,30.0,0.286,0.286,0.286,0.572,0.0,571466
FC,Cutter,FB,20,8.16,1,1,0,0.0,0,0.0,6,0,0.0,0.0,3,15.0,15.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,571466
ST,Sweeper,BR,18,7.35,3,3,0,0.0,0,0.0,6,0,0.0,0.0,3,16.67,16.67,10.0,4.17,0.0,0.333,0.333,0.333,0.666,0.0,571466
CU,Curveball,BR,14,5.71,3,3,2,66.67,0,0.0,5,3,60.0,21.43,5,35.71,57.14,0.0,6.94,40.0,0.0,0.0,0.0,0.0,0.0,571466
FS,Split-Finger,OS,8,3.27,1,1,1,100.0,0,0.0,0,0,,0.0,1,12.5,12.5,0.0,5.56,25.0,0.0,0.0,0.0,0.0,0.0,571466
KN,Knuckleball,,3,1.22,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,571466
FF,4-Seam Fastball,FB,153,34.0,40,33,13,32.5,5,12.5,77,15,19.48,9.8,37,24.18,33.99,34.38,34.59,28.26,0.061,0.2,0.091,0.291,0.03,571657
SL,Slider,BR,96,21.33,28,24,2,7.14,2,7.14,54,15,27.78,15.62,5,5.21,20.83,41.94,24.06,6.25,0.292,0.357,0.458,0.815,0.166,571657
SI,Sinker,FB,68,15.11,16,15,3,18.75,1,6.25,27,4,14.81,5.88,20,29.41,35.29,34.62,6.02,37.5,0.2,0.25,0.267,0.517,0.067,571657
FC,Cutter,FB,47,10.44,16,15,2,12.5,1,6.25,29,6,20.69,12.77,5,10.64,23.4,47.62,7.52,20.0,0.133,0.188,0.133,0.321,0.0,571657
ST,Sweeper,BR,30,6.67,6,6,3,50.0,0,0.0,13,6,46.15,20.0,2,6.67,26.67,22.22,9.02,25.0,0.0,0.0,0.0,0.0,0.0,571657
CH,Changeup,OS,23,5.11,7,4,1,14.29,2,28.57,11,2,18.18,8.7,2,8.7,17.39,23.08,11.28,6.67,0.75,0.857,1.75,2.607,1.0,571657
CU,Curveball,BR,22,4.89,9,9,3,33.33,0,0.0,11,4,36.36,18.18,4,18.18,36.36,50.0,5.26,42.86,0.111,0.111,0.444,0.555,0.333,571657
FS,Split-Finger,OS,7,1.56,2,2,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,25.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,571657
KC,Knuckle Curve,BR,2,0.44,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.75,0.0,,,,,,571657
SV,Slurve,BR,1,0.22,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,571657
,,,1,0.22,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,571657
FF,4-Seam Fastball,FB,345,29.26,81,71,23,28.4,10,12.35,157,42,26.75,12.17,61,17.68,29.86,18.18,26.63,22.45,0.183,0.284,0.423,0.707,0.24,571745
SL,Slider,BR,260,22.05,55,47,20,36.36,7,12.73,105,46,43.81,17.69,34,13.08,30.77,20.41,23.91,21.59,0.128,0.255,0.128,0.383,0.0,571745
SI,Sinker,FB,183,15.52,54,47,7,12.96,5,9.26,91,20,21.98,10.93,34,18.58,29.51,38.2,12.77,14.89,0.298,0.37,0.489,0.859,0.191,571745
ST,Sweeper,BR,130,11.03,30,29,10,33.33,1,3.33,48,16,33.33,12.31,26,20.0,32.31,28.38,13.04,20.83,0.31,0.333,0.31,0.643,0.0,571745
FC,Cutter,FB,92,7.8,20,15,5,25.0,4,20.0,42,13,30.95,14.13,15,16.3,30.43,19.51,5.71,23.81,0.333,0.474,0.6,1.0739999999999998,0.2669999999999999,571745
CH,Changeup,OS,64,5.43,14,12,4,28.57,2,14.29,28,6,21.43,9.38,7,10.94,20.31,17.14,5.98,18.18,0.167,0.286,0.5,0.786,0.3329999999999999,571745
CU,Curveball,BR,53,4.5,13,13,4,30.77,0,0.0,15,5,33.33,9.43,12,22.64,32.08,14.81,4.89,22.22,0.385,0.385,0.692,1.077,0.3069999999999999,571745
FS,Split-Finger,OS,22,1.87,4,4,3,75.0,0,0.0,9,4,44.44,18.18,0,0.0,18.18,20.0,3.26,25.0,0.0,0.0,0.0,0.0,0.0,571745
KC,Knuckle Curve,BR,22,1.87,4,3,2,50.0,1,25.0,6,3,50.0,13.64,7,31.82,45.45,18.18,2.45,22.22,0.333,0.5,0.333,0.833,0.0,571745
SV,Slurve,BR,8,0.68,4,4,1,25.0,0,0.0,3,0,0.0,0.0,3,37.5,37.5,0.0,1.36,20.0,0.0,0.0,0.0,0.0,0.0,571745
FF,4-Seam Fastball,FB,293,30.49,70,64,11,15.71,5,7.14,155,30,19.35,10.24,45,15.36,25.6,19.01,30.13,12.09,0.125,0.186,0.25,0.436,0.125,571771
SL,Slider,BR,200,20.81,49,39,11,22.45,8,16.33,95,24,25.26,12.0,28,14.0,26.0,22.77,22.85,15.94,0.231,0.354,0.538,0.892,0.307,571771
SI,Sinker,FB,185,19.25,50,47,6,12.0,3,6.0,92,13,14.13,7.03,46,24.86,31.89,28.36,12.91,15.38,0.426,0.46,0.511,0.971,0.085,571771
ST,Sweeper,BR,91,9.47,27,25,7,25.93,1,3.7,48,18,37.5,19.78,8,8.79,28.57,37.93,12.91,17.95,0.12,0.148,0.16,0.308,0.04,571771
FC,Cutter,FB,75,7.8,17,17,5,29.41,0,0.0,31,10,32.26,13.33,18,24.0,37.33,23.68,4.64,35.71,0.235,0.235,0.412,0.647,0.177,571771
CU,Curveball,BR,45,4.68,12,12,3,25.0,0,0.0,20,6,30.0,13.33,10,22.22,35.56,25.0,6.29,15.79,0.083,0.083,0.083,0.166,0.0,571771
CH,Changeup,OS,24,2.5,9,9,2,22.22,0,0.0,16,6,37.5,25.0,1,4.17,29.17,53.33,2.98,22.22,0.333,0.333,0.333,0.666,0.0,571771
FS,Split-Finger,OS,22,2.29,6,5,2,33.33,1,16.67,13,4,30.77,18.18,1,4.55,22.73,33.33,2.98,22.22,0.4,0.5,0.6,1.1,0.1999999999999999,571771
KC,Knuckle Curve,BR,18,1.87,7,6,3,42.86,1,14.29,10,3,30.0,16.67,3,16.67,33.33,40.0,3.64,27.27,0.0,0.143,0.0,0.143,0.0,571771
FA,Other,,5,0.52,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,20.0,20.0,33.33,0.0,,0.5,0.5,0.5,1.0,0.0,571771
KN,Knuckleball,,3,0.31,0,0,0,,0,,2,0,0.0,0.0,1,33.33,33.33,,0.66,0.0,,,,,,571771
FF,4-Seam Fastball,FB,142,32.13,42,36,13,30.95,5,11.9,70,18,25.71,12.68,20,14.08,26.76,23.88,35.42,25.49,0.111,0.238,0.139,0.377,0.028,571912
SI,Sinker,FB,102,23.08,26,22,2,7.69,1,3.85,50,11,22.0,10.78,17,16.67,27.45,28.0,11.81,11.76,0.273,0.36,0.318,0.6779999999999999,0.0449999999999999,571912
SL,Slider,BR,77,17.42,18,18,11,61.11,0,0.0,35,16,45.71,20.78,15,19.48,40.26,36.36,21.53,35.48,0.167,0.167,0.167,0.334,0.0,571912
FC,Cutter,FB,46,10.41,5,4,3,60.0,0,0.0,18,10,55.56,21.74,9,19.57,41.3,23.08,9.03,23.08,0.0,0.2,0.0,0.2,0.0,571912
ST,Sweeper,BR,45,10.18,9,9,7,77.78,0,0.0,15,7,46.67,15.56,7,15.56,31.11,20.0,13.19,36.84,0.222,0.222,0.222,0.444,0.0,571912
CU,Curveball,BR,13,2.94,3,3,2,66.67,0,0.0,5,2,40.0,15.38,4,30.77,46.15,20.0,4.17,33.33,0.0,0.0,0.0,0.0,0.0,571912
KN,Knuckleball,,5,1.13,0,0,0,,0,,3,0,0.0,0.0,0,0.0,0.0,0.0,2.08,0.0,,,,,,571912
FS,Split-Finger,OS,5,1.13,1,0,0,0.0,1,100.0,2,0,0.0,0.0,0,0.0,0.0,33.33,1.39,0.0,,1.0,,,,571912
KC,Knuckle Curve,BR,4,0.9,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,571912
CH,Changeup,OS,3,0.68,2,2,1,50.0,0,0.0,3,1,33.33,33.33,0,0.0,33.33,100.0,1.39,50.0,0.5,0.5,1.0,1.5,0.5,571912
FF,4-Seam Fastball,FB,284,31.11,64,48,15,23.44,15,23.44,115,36,31.3,12.68,47,16.55,29.23,13.61,30.71,20.27,0.312,0.469,0.688,1.157,0.3759999999999999,571970
SI,Sinker,FB,112,12.27,30,25,5,16.67,3,10.0,40,7,17.5,6.25,28,25.0,31.25,11.54,9.54,21.74,0.32,0.379,0.48,0.859,0.1599999999999999,571970
CH,Changeup,OS,103,11.28,33,31,8,24.24,1,3.03,57,21,36.84,20.39,14,13.59,33.98,44.83,10.37,32.0,0.226,0.242,0.613,0.855,0.387,571970
SL,Slider,BR,95,10.41,22,17,5,22.73,4,18.18,44,12,27.27,12.63,10,10.53,23.16,24.07,14.11,14.71,0.294,0.409,0.706,1.115,0.412,571970
CU,Curveball,BR,86,9.42,14,10,6,42.86,4,28.57,21,11,52.38,12.79,16,18.6,31.4,11.11,9.54,26.09,0.1,0.357,0.1,0.4569999999999999,0.0,571970
ST,Sweeper,BR,67,7.34,9,7,5,55.56,2,22.22,15,7,46.67,10.45,18,26.87,37.31,9.76,7.88,26.32,0.286,0.444,0.429,0.873,0.143,571970
FC,Cutter,FB,65,7.12,20,15,1,5.0,4,20.0,32,2,6.25,3.08,7,10.77,13.85,18.75,3.73,11.11,0.2,0.35,0.333,0.683,0.133,571970
FS,Split-Finger,OS,46,5.04,13,12,7,53.85,1,7.69,23,11,47.83,23.91,4,8.7,32.61,39.39,8.71,33.33,0.083,0.154,0.083,0.237,0.0,571970
KC,Knuckle Curve,BR,35,3.83,6,5,3,50.0,1,16.67,11,4,36.36,11.43,9,25.71,37.14,27.78,5.39,23.08,0.2,0.333,0.2,0.533,0.0,571970
,,,12,1.31,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,571970
FA,Other,,5,0.55,3,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.5,0.667,0.5,1.167,0.0,571970
KN,Knuckleball,,3,0.33,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,571970
FF,4-Seam Fastball,FB,429,33.03,104,81,16,15.38,21,20.19,172,28,16.28,6.53,92,21.45,27.97,19.81,31.81,13.56,0.296,0.437,0.432,0.869,0.136,572138
CH,Changeup,OS,196,15.09,45,39,13,28.89,6,13.33,87,39,44.83,19.9,17,8.67,28.57,23.08,14.56,24.07,0.205,0.311,0.205,0.516,0.0,572138
SL,Slider,BR,165,12.7,41,40,17,41.46,1,2.44,80,32,40.0,19.39,33,20.0,39.39,37.35,16.17,28.33,0.2,0.22,0.4,0.62,0.2,572138
FC,Cutter,FB,119,9.16,30,27,3,10.0,3,10.0,59,10,16.95,8.4,18,15.13,23.53,25.4,4.58,17.65,0.185,0.267,0.333,0.6000000000000001,0.148,572138
SI,Sinker,FB,116,8.93,42,36,9,21.43,5,11.9,46,8,17.39,6.9,24,20.69,27.59,18.18,9.16,26.47,0.306,0.381,0.556,0.937,0.25,572138
CU,Curveball,BR,84,6.47,20,19,8,40.0,1,5.0,24,8,33.33,9.52,27,32.14,41.67,17.07,7.28,29.63,0.316,0.35,0.526,0.876,0.21,572138
FS,Split-Finger,OS,83,6.39,20,17,6,30.0,2,10.0,32,13,40.62,15.66,10,12.05,27.71,23.08,8.09,20.0,0.353,0.4,0.529,0.929,0.176,572138
ST,Sweeper,BR,64,4.93,15,13,4,26.67,2,13.33,24,6,25.0,9.38,13,20.31,29.69,13.33,4.04,26.67,0.308,0.4,0.846,1.246,0.538,572138
KC,Knuckle Curve,BR,37,2.85,5,5,3,60.0,0,0.0,14,5,35.71,13.51,6,16.22,29.73,19.05,3.77,21.43,0.0,0.0,0.0,0.0,0.0,572138
SC,Screwball,,3,0.23,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,572138
,,,2,0.15,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.27,100.0,0.0,0.0,0.0,0.0,0.0,572138
SV,Slurve,BR,1,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,572138
SL,Slider,BR,209,26.83,53,51,19,35.85,0,0.0,107,46,42.99,22.01,30,14.35,36.36,30.84,27.98,27.94,0.216,0.216,0.216,0.432,0.0,572191
FF,4-Seam Fastball,FB,189,24.26,45,39,17,37.78,5,11.11,88,33,37.5,17.46,30,15.87,33.33,23.08,30.04,23.29,0.179,0.267,0.333,0.6000000000000001,0.154,572191
SI,Sinker,FB,169,21.69,41,34,6,14.63,6,14.63,71,13,18.31,7.69,40,23.67,31.36,21.13,10.7,23.08,0.265,0.366,0.382,0.748,0.1169999999999999,572191
ST,Sweeper,BR,67,8.6,19,18,6,31.58,1,5.26,32,16,50.0,23.88,10,14.93,38.81,35.9,9.47,26.09,0.111,0.158,0.222,0.38,0.111,572191
FC,Cutter,FB,44,5.65,11,11,1,9.09,0,0.0,25,8,32.0,18.18,5,11.36,29.55,36.84,2.88,14.29,0.273,0.273,0.273,0.546,0.0,572191
CU,Curveball,BR,33,4.24,7,5,4,57.14,0,0.0,17,9,52.94,27.27,6,18.18,45.45,47.06,5.35,30.77,0.0,0.0,0.0,0.0,0.0,572191
CH,Changeup,OS,26,3.34,7,7,4,57.14,0,0.0,11,6,54.55,23.08,3,11.54,34.62,26.67,4.53,36.36,0.143,0.143,0.143,0.286,0.0,572191
FS,Split-Finger,OS,23,2.95,8,8,8,100.0,0,0.0,16,10,62.5,43.48,1,4.35,47.83,62.5,5.35,61.54,0.0,0.0,0.0,0.0,0.0,572191
KC,Knuckle Curve,BR,15,1.93,4,3,2,50.0,1,25.0,8,4,50.0,26.67,2,13.33,40.0,50.0,3.29,25.0,0.333,0.5,0.333,0.833,0.0,572191
,,,4,0.51,2,1,1,50.0,1,50.0,0,0,,0.0,0,0.0,0.0,,0.41,100.0,0.0,0.5,0.0,0.5,0.0,572191
FF,4-Seam Fastball,FB,525,31.51,108,89,34,31.48,16,14.81,255,81,31.76,15.43,75,14.29,29.71,20.08,32.5,20.0,0.191,0.318,0.517,0.835,0.326,572233
SL,Slider,BR,336,20.17,86,80,25,29.07,5,5.81,165,53,32.12,15.77,37,11.01,26.79,29.02,20.08,23.81,0.225,0.267,0.4,0.667,0.175,572233
SI,Sinker,FB,280,16.81,84,69,6,7.14,10,11.9,133,9,6.77,3.21,50,17.86,21.07,24.26,12.81,8.96,0.29,0.405,0.522,0.927,0.232,572233
ST,Sweeper,BR,155,9.3,37,33,8,21.62,2,5.41,66,17,25.76,10.97,21,13.55,24.52,23.91,9.94,15.38,0.121,0.189,0.242,0.431,0.121,572233
FC,Cutter,FB,116,6.96,21,18,3,14.29,2,9.52,54,8,14.81,6.9,15,12.93,19.83,17.74,4.97,11.54,0.278,0.333,0.667,1.0,0.389,572233
CH,Changeup,OS,85,5.1,24,22,5,20.83,1,4.17,51,8,15.69,9.41,8,9.41,18.82,35.9,6.88,13.89,0.455,0.458,1.091,1.549,0.6359999999999999,572233
CU,Curveball,BR,80,4.8,16,15,8,50.0,1,6.25,33,13,39.39,16.25,6,7.5,23.75,22.45,5.93,25.81,0.333,0.375,0.467,0.8420000000000001,0.134,572233
FS,Split-Finger,OS,40,2.4,8,8,2,25.0,0,0.0,27,10,37.04,25.0,0,0.0,25.0,51.85,3.44,11.11,0.125,0.125,0.125,0.25,0.0,572233
KC,Knuckle Curve,BR,17,1.02,2,2,0,0.0,0,0.0,5,2,40.0,11.76,2,11.76,23.53,16.67,0.96,0.0,0.5,0.5,0.5,1.0,0.0,572233
KN,Knuckleball,,14,0.84,5,3,2,40.0,0,0.0,7,3,42.86,21.43,1,7.14,28.57,25.0,1.53,25.0,0.333,0.6,0.333,0.933,0.0,572233
SV,Slurve,BR,10,0.6,1,1,1,100.0,0,0.0,1,0,0.0,0.0,2,20.0,20.0,0.0,0.76,25.0,0.0,0.0,0.0,0.0,0.0,572233
,,,6,0.36,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.19,0.0,,1.0,,,,572233
FA,Other,,2,0.12,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,572233
FF,4-Seam Fastball,FB,191,32.54,47,41,14,29.79,4,8.51,89,21,23.6,10.99,41,21.47,32.46,11.94,33.33,23.33,0.22,0.298,0.463,0.761,0.243,572761
CU,Curveball,BR,71,12.1,10,9,6,60.0,0,0.0,16,6,37.5,8.45,18,25.35,33.8,7.14,12.22,27.27,0.222,0.2,0.222,0.422,0.0,572761
SI,Sinker,FB,71,12.1,23,19,4,17.39,4,17.39,30,0,0.0,0.0,17,23.94,23.94,10.71,10.0,22.22,0.421,0.522,0.526,1.048,0.105,572761
FC,Cutter,FB,65,11.07,14,12,3,21.43,2,14.29,31,11,35.48,16.92,8,12.31,29.23,21.43,8.33,20.0,0.25,0.357,0.5,0.857,0.25,572761
SL,Slider,BR,51,8.69,7,6,4,57.14,1,14.29,18,9,50.0,17.65,11,21.57,39.22,30.0,6.67,33.33,0.0,0.143,0.0,0.143,0.0,572761
FS,Split-Finger,OS,37,6.3,12,10,5,41.67,2,16.67,20,8,40.0,21.62,1,2.7,24.32,27.27,11.67,23.81,0.0,0.167,0.0,0.167,0.0,572761
CH,Changeup,OS,37,6.3,12,11,5,41.67,1,8.33,20,7,35.0,18.92,2,5.41,24.32,40.74,8.89,31.25,0.273,0.333,0.545,0.8780000000000001,0.272,572761
ST,Sweeper,BR,32,5.45,8,8,4,50.0,0,0.0,13,7,53.85,21.88,7,21.88,43.75,27.78,6.11,36.36,0.0,0.0,0.0,0.0,0.0,572761
KC,Knuckle Curve,BR,23,3.92,2,1,1,50.0,0,0.0,8,4,50.0,17.39,6,26.09,43.48,35.71,2.22,25.0,0.0,0.0,0.0,0.0,0.0,572761
FO,Forkball,OS,4,0.68,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,50.0,0.56,0.0,1.0,1.0,1.0,2.0,0.0,572761
,,,3,0.51,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,572761
EP,Eephus,,1,0.17,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,2.0,3.0,1.0,572761
KN,Knuckleball,,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,572761
FF,4-Seam Fastball,FB,673,42.17,150,133,38,25.33,16,10.67,286,69,24.13,10.25,141,20.95,31.2,16.55,41.65,19.29,0.18,0.273,0.421,0.694,0.241,573262
SL,Slider,BR,191,11.97,42,39,18,42.86,1,2.38,88,37,42.05,19.37,28,14.66,34.03,31.07,15.01,25.35,0.179,0.195,0.256,0.451,0.077,573262
CH,Changeup,OS,187,11.72,51,47,6,11.76,4,7.84,91,16,17.58,8.56,16,8.56,17.11,35.54,12.9,9.84,0.319,0.373,0.447,0.8200000000000001,0.128,573262
SI,Sinker,FB,176,11.03,49,44,10,20.41,5,10.2,77,13,16.88,7.39,39,22.16,29.55,11.27,7.82,27.03,0.227,0.306,0.386,0.692,0.159,573262
FC,Cutter,FB,119,7.46,26,23,5,19.23,3,11.54,54,13,24.07,10.92,20,16.81,27.73,18.18,5.07,20.83,0.304,0.385,0.609,0.994,0.305,573262
CU,Curveball,BR,91,5.7,16,16,2,12.5,0,0.0,39,6,15.38,6.59,16,17.58,24.18,22.45,5.5,7.69,0.25,0.25,0.812,1.062,0.562,573262
FS,Split-Finger,OS,70,4.39,20,18,5,25.0,1,5.0,33,9,27.27,12.86,7,10.0,22.86,34.04,4.23,25.0,0.333,0.368,0.611,0.979,0.2779999999999999,573262
ST,Sweeper,BR,36,2.26,8,8,4,50.0,0,0.0,11,3,27.27,8.33,10,27.78,36.11,11.11,2.75,30.77,0.25,0.25,0.75,1.0,0.5,573262
KC,Knuckle Curve,BR,34,2.13,14,14,5,35.71,0,0.0,23,7,30.43,20.59,2,5.88,26.47,52.63,3.81,27.78,0.286,0.286,0.714,1.0,0.428,573262
,,,9,0.56,2,1,0,0.0,1,50.0,2,0,0.0,0.0,1,11.11,11.11,,0.63,0.0,1.0,1.0,1.0,2.0,0.0,573262
KN,Knuckleball,,4,0.25,1,1,1,100.0,0,0.0,0,0,,0.0,3,75.0,75.0,0.0,0.42,50.0,0.0,0.0,0.0,0.0,0.0,573262
SV,Slurve,BR,3,0.19,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,0.21,0.0,,,,,,573262
EP,Eephus,,2,0.13,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,573262
SC,Screwball,,1,0.06,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,573262
FF,4-Seam Fastball,FB,361,34.61,91,70,26,28.57,13,14.29,181,59,32.6,16.34,50,13.85,30.19,23.17,37.76,19.53,0.3,0.462,0.5,0.962,0.2,575929
SL,Slider,BR,214,20.52,54,51,22,40.74,3,5.56,115,53,46.09,24.77,23,10.75,35.51,41.61,23.6,26.25,0.176,0.222,0.294,0.516,0.118,575929
SI,Sinker,FB,148,14.19,38,30,4,10.53,6,15.79,65,14,21.54,9.46,29,19.59,29.05,18.18,7.67,15.38,0.333,0.474,0.667,1.141,0.334,575929
ST,Sweeper,BR,83,7.96,23,22,8,34.78,1,4.35,48,22,45.83,26.51,10,12.05,38.55,43.48,9.44,25.0,0.182,0.217,0.227,0.444,0.045,575929
FC,Cutter,FB,77,7.38,26,24,4,15.38,2,7.69,44,11,25.0,14.29,11,14.29,28.57,32.35,5.01,23.53,0.208,0.269,0.333,0.6020000000000001,0.125,575929
CH,Changeup,OS,57,5.47,12,8,3,25.0,2,16.67,26,11,42.31,19.3,5,8.77,28.07,22.86,6.78,13.04,0.375,0.583,0.5,1.083,0.125,575929
CU,Curveball,BR,47,4.51,10,10,2,20.0,0,0.0,25,8,32.0,17.02,6,12.77,29.79,27.78,4.13,14.29,0.4,0.4,0.8,1.2000000000000002,0.4,575929
FS,Split-Finger,OS,27,2.59,7,6,2,28.57,1,14.29,13,6,46.15,22.22,1,3.7,25.93,33.33,2.95,20.0,0.333,0.429,0.833,1.262,0.4999999999999999,575929
KC,Knuckle Curve,BR,17,1.63,4,4,3,75.0,0,0.0,9,6,66.67,35.29,2,11.76,47.06,45.45,2.06,42.86,0.0,0.0,0.0,0.0,0.0,575929
FA,Other,,5,0.48,1,0,0,0.0,1,100.0,0,0,,0.0,1,20.0,20.0,0.0,0.0,,,1.0,,,,575929
,,,4,0.38,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,575929
KN,Knuckleball,,2,0.19,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,,0.29,0.0,1.0,1.0,4.0,5.0,3.0,575929
SC,Screwball,,1,0.1,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.29,0.0,,,,,,575929
FF,4-Seam Fastball,FB,245,34.6,64,59,6,9.38,5,7.81,138,13,9.42,5.31,40,16.33,21.63,37.61,34.91,8.11,0.22,0.281,0.39,0.671,0.17,578428
SL,Slider,BR,152,21.47,44,41,7,15.91,1,2.27,86,26,30.23,17.11,21,13.82,30.92,46.15,22.64,14.58,0.244,0.273,0.341,0.6140000000000001,0.097,578428
SI,Sinker,FB,119,16.81,24,23,2,8.33,1,4.17,50,2,4.0,1.68,34,28.57,30.25,27.08,7.55,12.5,0.522,0.542,0.565,1.107,0.0429999999999999,578428
ST,Sweeper,BR,63,8.9,26,25,3,11.54,1,3.85,35,7,20.0,11.11,7,11.11,22.22,52.5,13.68,10.34,0.4,0.423,0.48,0.903,0.0799999999999999,578428
FC,Cutter,FB,43,6.07,10,10,0,0.0,0,0.0,19,3,15.79,6.98,10,23.26,30.23,33.33,3.3,0.0,0.3,0.3,0.3,0.6,0.0,578428
CU,Curveball,BR,28,3.95,7,6,1,14.29,0,0.0,12,1,8.33,3.57,8,28.57,32.14,33.33,3.77,12.5,0.333,0.429,0.333,0.762,0.0,578428
FS,Split-Finger,OS,17,2.4,4,4,3,75.0,0,0.0,13,3,23.08,17.65,2,11.76,29.41,77.78,4.72,20.0,0.25,0.25,0.25,0.5,0.0,578428
KC,Knuckle Curve,BR,15,2.12,2,1,1,50.0,0,0.0,6,2,33.33,13.33,2,13.33,26.67,22.22,4.72,10.0,0.0,0.5,0.0,0.5,0.0,578428
CH,Changeup,OS,15,2.12,6,6,3,50.0,0,0.0,8,3,37.5,20.0,4,26.67,46.67,50.0,2.83,50.0,0.333,0.333,0.333,0.666,0.0,578428
SV,Slurve,BR,7,0.99,1,1,1,100.0,0,0.0,2,1,50.0,14.29,2,28.57,42.86,33.33,1.89,25.0,0.0,0.0,0.0,0.0,0.0,578428
EP,Eephus,,4,0.56,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,50.0,0.0,,0.5,0.5,0.5,1.0,0.0,578428
FF,4-Seam Fastball,FB,116,25.55,36,32,8,22.22,3,8.33,60,13,21.67,11.21,23,19.83,31.03,28.0,26.0,20.51,0.25,0.306,0.375,0.681,0.125,592178
SL,Slider,BR,104,22.91,23,20,9,39.13,3,13.04,50,24,48.0,23.08,13,12.5,35.58,30.77,23.33,25.71,0.2,0.304,0.3,0.604,0.0999999999999999,592178
SI,Sinker,FB,86,18.94,23,17,0,0.0,2,8.7,37,5,13.51,5.81,17,19.77,25.58,23.08,9.33,0.0,0.353,0.522,0.353,0.875,0.0,592178
ST,Sweeper,BR,48,10.57,10,7,4,40.0,2,20.0,19,9,47.37,18.75,9,18.75,37.5,30.0,15.33,17.39,0.429,0.6,0.429,1.029,0.0,592178
FC,Cutter,FB,32,7.05,4,3,0,0.0,1,25.0,11,4,36.36,12.5,7,21.88,34.38,17.65,3.33,0.0,0.333,0.5,0.667,1.167,0.334,592178
CH,Changeup,OS,25,5.51,6,5,3,50.0,0,0.0,11,6,54.55,24.0,1,4.0,28.0,29.41,9.33,21.43,0.2,0.333,0.8,1.133,0.6000000000000001,592178
