mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
664761,445,403,1644,0.263,68,15.28,34,7.64,0.324,0.377,0.7010000000000001,0.11399999999999999,792,136,17.17,8.27,264,16.06,24.33,28.14,13.48
666971,433,405,1641,0.247,85,19.63,21,4.85,0.289,0.467,0.756,0.22000000000000003,817,164,20.07,9.99,273,16.64,26.63,31.06,17.82
663697,397,338,1639,0.257,73,18.39,37,9.32,0.349,0.432,0.7809999999999999,0.175,629,134,21.3,8.18,351,21.42,29.59,19.53,15.19
671213,405,350,1633,0.274,95,23.46,52,12.84,0.368,0.497,0.865,0.22299999999999998,713,191,26.79,11.7,249,15.25,26.94,20.98,21.74
807799,437,409,1631,0.293,58,13.27,22,5.03,0.335,0.46,0.795,0.16700000000000004,715,123,17.2,7.54,344,21.09,28.63,28.96,13.65
678662,438,414,1628,0.256,109,24.89,17,3.88,0.291,0.399,0.69,0.14300000000000002,967,285,29.47,17.51,170,10.44,27.95,41.11,20.49
665926,419,378,1617,0.243,86,20.53,24,5.73,0.307,0.405,0.712,0.16200000000000003,873,231,26.46,14.29,207,12.8,27.09,38.97,17.27
682928,446,412,1608,0.274,78,17.49,24,5.38,0.322,0.464,0.786,0.19,873,190,21.76,11.82,204,12.69,24.5,35.86,16.63
592450,384,305,1605,0.266,109,28.39,77,20.05,0.411,0.6,1.011,0.33399999999999996,652,241,36.96,15.02,252,15.7,30.72,19.29,24.12
669357,378,333,1568,0.231,124,32.8,42,11.11,0.32,0.477,0.7969999999999999,0.24599999999999997,773,278,35.96,17.73,190,12.12,29.85,28.13,25.15
642086,414,369,1566,0.263,62,14.98,33,7.97,0.338,0.398,0.736,0.135,794,158,19.9,10.09,228,14.56,24.65,32.27,13.42
672580,400,356,1562,0.258,94,23.5,33,8.25,0.319,0.329,0.648,0.07100000000000001,670,136,20.3,8.71,306,19.59,28.3,19.12,19.96
592669,408,371,1558,0.229,91,22.3,35,8.58,0.297,0.426,0.723,0.19699999999999998,800,225,28.12,14.44,220,14.12,28.56,33.7,19.12
596146,394,350,1556,0.263,84,21.32,37,9.39,0.335,0.497,0.8320000000000001,0.23399999999999999,728,145,19.92,9.32,241,15.49,24.81,24.75,18.14
666397,360,292,1554,0.274,112,31.11,62,17.22,0.401,0.497,0.898,0.22299999999999998,573,162,28.27,10.42,319,20.53,30.95,13.51,22.38
663837,383,350,1549,0.26,92,24.02,29,7.57,0.324,0.4,0.724,0.14,679,143,21.06,9.23,340,21.95,31.18,28.67,18.31
673962,398,368,1545,0.247,125,31.41,23,5.78,0.299,0.418,0.717,0.17099999999999999,794,242,30.48,15.66,245,15.86,31.52,32.96,23.19
663457,379,317,1544,0.271,64,16.89,57,15.04,0.381,0.454,0.835,0.183,540,95,17.59,6.15,354,22.93,29.08,15.84,16.24
677551,397,359,1538,0.27,61,15.37,33,8.31,0.332,0.462,0.794,0.192,679,113,16.64,7.35,275,17.88,25.23,26.37,14.6
592626,373,315,1533,0.241,74,19.84,49,13.14,0.351,0.435,0.786,0.194,692,167,24.13,10.89,231,15.07,25.96,29.36,16.09
521692,437,406,1531,0.264,100,22.88,11,2.52,0.292,0.438,0.73,0.174,905,278,30.72,18.16,149,9.73,27.89,45.56,22.08
669016,363,308,1531,0.292,101,27.82,47,12.95,0.387,0.477,0.864,0.185,667,168,25.19,10.97,266,17.37,28.35,25.74,21.31
665750,405,374,1528,0.275,86,21.23,25,6.17,0.318,0.449,0.767,0.174,767,191,24.9,12.5,230,15.05,27.55,29.44,18.34
669394,402,365,1525,0.247,112,27.86,23,5.72,0.304,0.496,0.8,0.249,824,285,34.59,18.69,202,13.25,31.93,39.43,23.09
624424,368,310,1525,0.245,77,20.92,50,13.59,0.353,0.4,0.753,0.15500000000000003,680,161,23.68,10.56,229,15.02,25.57,23.23,16.81
686681,374,349,1525,0.226,82,21.93,20,5.35,0.271,0.398,0.669,0.17200000000000001,801,173,21.6,11.34,205,13.44,24.79,33.12,15.65
668930,376,340,1524,0.224,82,21.81,30,7.98,0.287,0.321,0.608,0.097,749,165,22.03,10.83,245,16.08,26.9,28.59,16.14
595777,375,328,1524,0.229,68,18.13,37,9.87,0.311,0.345,0.6559999999999999,0.11599999999999996,734,159,21.66,10.43,216,14.17,24.61,26.12,14.59
643446,447,408,1516,0.26,48,10.74,25,5.59,0.318,0.375,0.6930000000000001,0.11499999999999999,817,115,14.08,7.59,170,11.21,18.8,32.05,12.57
605204,390,338,1508,0.249,110,28.21,40,10.26,0.334,0.408,0.742,0.15899999999999997,786,277,35.24,18.37,173,11.47,29.84,26.41,23.09
624428,392,355,1506,0.248,60,15.31,26,6.63,0.303,0.406,0.7090000000000001,0.15800000000000003,731,142,19.43,9.43,267,17.73,27.16,29.49,14.18
669720,399,371,1496,0.28,104,26.07,22,5.51,0.323,0.439,0.762,0.15899999999999997,705,206,29.22,13.77,277,18.52,32.29,31.55,22.92
681481,383,350,1493,0.286,98,25.59,26,6.79,0.341,0.5,0.841,0.21400000000000002,766,208,27.15,13.93,210,14.07,28.0,33.03,21.63
643565,345,289,1492,0.253,73,21.16,50,14.49,0.365,0.374,0.739,0.121,618,148,23.95,9.92,261,17.49,27.41,19.14,15.57
607054,369,321,1490,0.215,86,23.31,41,11.11,0.31,0.321,0.631,0.10600000000000001,623,159,25.52,10.67,303,20.34,31.01,22.77,18.74
592663,389,352,1484,0.25,95,24.42,26,6.68,0.307,0.426,0.733,0.176,751,185,24.63,12.47,208,14.02,26.48,29.65,21.02
663886,378,338,1483,0.228,105,27.78,34,8.99,0.305,0.352,0.657,0.12399999999999997,638,190,29.78,12.81,296,19.96,32.77,26.19,24.59
595879,408,385,1483,0.218,98,24.02,12,2.94,0.256,0.317,0.573,0.099,811,276,34.03,18.61,209,14.09,32.7,45.18,22.9
660821,353,314,1478,0.258,93,26.35,36,10.2,0.337,0.468,0.805,0.21000000000000002,716,210,29.33,14.21,207,14.01,28.21,30.32,20.53
664040,374,324,1473,0.241,103,27.54,42,11.23,0.335,0.478,0.813,0.237,769,245,31.86,16.63,164,11.13,27.77,30.39,21.33
575929,373,320,1469,0.253,81,21.72,38,10.19,0.355,0.444,0.7989999999999999,0.191,694,205,29.54,13.96,221,15.04,29.0,30.33,18.49
592273,392,364,1468,0.261,104,26.53,16,4.08,0.301,0.503,0.804,0.242,746,224,30.03,15.26,244,16.62,31.88,36.46,23.21
641313,396,368,1459,0.226,95,23.99,21,5.3,0.272,0.266,0.538,0.04000000000000001,764,199,26.05,13.64,214,14.67,28.31,36.05,20.88
519317,341,303,1456,0.175,111,32.55,35,10.26,0.264,0.376,0.64,0.201,603,221,36.65,15.18,282,19.37,34.55,27.39,25.58
553869,383,356,1450,0.298,92,24.02,23,6.01,0.339,0.438,0.777,0.14,784,230,29.34,15.86,164,11.31,27.17,35.61,20.22
671739,400,372,1449,0.29,76,19.0,22,5.5,0.331,0.481,0.812,0.191,769,192,24.97,13.25,208,14.35,27.61,37.23,20.32
667670,351,309,1448,0.23,115,32.76,33,9.4,0.316,0.472,0.788,0.24199999999999997,680,258,37.94,17.82,236,16.3,34.12,28.65,23.47
664702,372,328,1448,0.235,72,19.35,33,8.87,0.304,0.296,0.6,0.061,620,89,14.35,6.15,320,22.1,28.25,23.32,16.21
547180,375,308,1444,0.295,80,21.33,60,16.0,0.413,0.494,0.907,0.199,720,226,31.39,15.65,125,8.66,24.31,32.27,20.0
630105,367,318,1444,0.23,59,16.08,36,9.81,0.316,0.384,0.7,0.154,677,101,14.92,6.99,241,16.69,23.68,24.61,14.08
641355,373,333,1439,0.291,58,15.55,27,7.24,0.34,0.489,0.829,0.198,717,144,20.08,10.01,229,15.91,25.92,29.71,13.74
444482,387,359,1416,0.253,63,16.28,19,4.91,0.29,0.384,0.6739999999999999,0.131,767,170,22.16,12.01,185,13.06,25.07,33.57,15.04
668731,347,303,1392,0.218,87,25.07,42,12.1,0.312,0.376,0.688,0.158,643,164,25.51,11.78,204,14.66,26.44,24.86,21.97
670042,363,316,1392,0.247,112,30.85,26,7.16,0.337,0.497,0.8340000000000001,0.25,715,276,38.6,19.83,161,11.57,31.39,31.1,26.79
643265,345,320,1377,0.228,97,28.12,23,6.67,0.281,0.384,0.665,0.156,710,207,29.15,15.03,216,15.69,30.72,39.78,20.95
650391,392,366,1375,0.273,78,19.9,24,6.12,0.317,0.445,0.762,0.172,721,220,30.51,16.0,174,12.65,28.65,36.66,20.91
592192,341,295,1374,0.261,56,16.42,28,8.21,0.352,0.369,0.721,0.10799999999999998,571,108,18.91,7.86,302,21.98,29.84,23.71,13.49
660688,403,374,1369,0.249,48,11.91,25,6.2,0.3,0.412,0.712,0.16299999999999998,702,105,14.96,7.67,218,15.92,23.59,36.49,14.77
682985,323,292,1357,0.291,84,26.01,28,8.67,0.353,0.473,0.826,0.182,620,169,27.26,12.45,218,16.06,28.52,24.68,20.14
519203,334,295,1356,0.22,86,25.75,27,8.08,0.308,0.366,0.6739999999999999,0.146,654,165,25.23,12.17,240,17.7,29.87,34.73,19.95
642731,380,355,1352,0.276,84,22.11,15,3.95,0.319,0.448,0.767,0.172,709,152,21.44,11.24,230,17.01,28.25,38.17,20.1
657757,324,292,1344,0.212,58,17.9,28,8.64,0.281,0.349,0.63,0.13699999999999998,636,130,20.44,9.67,197,14.66,24.33,29.35,14.25
457705,312,256,1343,0.254,72,23.08,49,15.71,0.376,0.391,0.767,0.137,563,162,28.77,12.06,231,17.2,29.26,17.59,17.52
518792,349,308,1336,0.276,57,16.33,32,9.17,0.347,0.471,0.818,0.19499999999999995,621,127,20.45,9.51,224,16.77,26.27,27.56,15.45
596129,303,260,1336,0.246,73,24.09,41,13.53,0.353,0.427,0.78,0.181,481,101,21.0,7.56,316,23.65,31.21,20.86,18.3
669127,344,314,1331,0.217,101,29.36,23,6.69,0.28,0.443,0.7230000000000001,0.226,671,217,32.34,16.3,196,14.73,31.03,31.22,23.88
686823,369,348,1330,0.279,45,12.2,14,3.79,0.314,0.379,0.6930000000000001,0.09999999999999998,757,136,17.97,10.23,166,12.48,22.71,38.5,12.47
656811,340,320,1329,0.297,74,21.76,13,3.82,0.327,0.475,0.802,0.178,674,150,22.26,11.29,191,14.37,25.66,31.15,17.72
663647,358,334,1329,0.26,75,20.95,22,6.15,0.305,0.416,0.721,0.15599999999999997,596,128,21.48,9.63,267,20.09,29.72,30.19,22.32
571771,347,323,1329,0.235,78,22.48,20,5.76,0.282,0.365,0.647,0.13,635,175,27.56,13.17,224,16.85,30.02,28.91,20.8
502110,343,315,1328,0.27,106,30.9,21,6.12,0.312,0.568,0.8799999999999999,0.29799999999999993,714,255,35.71,19.2,169,12.73,31.93,33.23,24.42
669221,337,286,1327,0.245,77,22.85,37,10.98,0.356,0.476,0.832,0.23099999999999998,616,165,26.79,12.43,201,15.15,27.58,22.74,18.97
608369,370,321,1323,0.333,55,14.86,42,11.35,0.408,0.667,1.075,0.334,707,169,23.9,12.77,84,6.35,19.12,27.26,15.8
656775,336,301,1321,0.233,77,22.92,31,9.23,0.304,0.422,0.726,0.18899999999999997,667,175,26.24,13.25,188,14.23,27.48,28.99,18.95
672284,324,287,1311,0.251,105,32.41,34,10.49,0.33,0.408,0.738,0.15699999999999997,607,215,35.42,16.4,194,14.8,31.2,29.2,26.99
682829,307,274,1299,0.255,95,30.94,30,9.77,0.328,0.471,0.7989999999999999,0.21599999999999997,577,154,26.69,11.86,227,17.47,29.33,31.27,25.07
642133,300,265,1298,0.223,73,24.33,29,9.67,0.294,0.396,0.69,0.17300000000000001,495,110,22.22,8.47,300,23.11,31.59,24.77,19.95
643289,375,357,1297,0.263,58,15.47,13,3.47,0.291,0.387,0.6779999999999999,0.124,747,142,19.01,10.95,171,13.18,24.13,40.64,15.68
670541,322,264,1295,0.292,55,17.08,49,15.22,0.419,0.625,1.044,0.333,545,115,21.1,8.88,199,15.37,24.25,23.99,15.32
641584,339,302,1293,0.268,66,19.47,34,10.03,0.348,0.467,0.815,0.199,670,166,24.78,12.84,149,11.52,24.36,30.55,18.38
671277,355,328,1287,0.268,44,12.39,23,6.48,0.314,0.381,0.6950000000000001,0.11299999999999999,650,114,17.54,8.86,174,13.52,22.38,31.84,12.54
666134,294,249,1282,0.289,92,31.29,41,13.95,0.395,0.55,0.9450000000000001,0.26100000000000007,539,181,33.58,14.12,238,18.56,32.68,25.97,22.72
642708,353,329,1279,0.252,72,20.4,18,5.1,0.293,0.343,0.636,0.09100000000000003,681,175,25.7,13.68,188,14.7,28.38,39.8,19.35
666624,329,296,1274,0.247,105,31.91,27,8.21,0.312,0.486,0.798,0.239,636,243,38.21,19.07,175,13.74,32.81,29.43,27.56
