mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
623993,170,144,722,0.25,45,26.47,24,14.12,0.353,0.438,0.7909999999999999,0.188,302,85,28.15,11.77,137,18.98,30.75,26.34,19.31
502054,177,155,720,0.245,35,19.77,19,10.73,0.322,0.465,0.787,0.22000000000000003,281,51,18.15,7.08,153,21.25,28.33,19.5,17.41
592192,168,140,719,0.264,23,13.69,21,12.5,0.361,0.464,0.825,0.2,296,51,17.23,7.09,157,21.84,28.93,23.86,9.54
673548,168,144,716,0.306,28,16.67,18,10.71,0.38,0.472,0.852,0.16599999999999998,288,40,13.89,5.59,144,20.11,25.7,20.92,12.39
502671,170,149,709,0.295,41,24.12,20,11.76,0.376,0.45,0.8260000000000001,0.15500000000000003,297,78,26.26,11.0,145,20.45,31.45,28.73,20.4
572233,168,141,708,0.255,32,19.05,20,11.9,0.348,0.574,0.9219999999999999,0.31899999999999995,327,89,27.22,12.57,91,12.85,25.42,24.16,14.55
667670,175,154,708,0.279,57,32.57,16,9.14,0.354,0.519,0.873,0.24,311,121,38.91,17.09,124,17.51,34.6,24.59,28.22
642708,193,181,705,0.282,27,13.99,11,5.7,0.326,0.442,0.768,0.16000000000000003,376,69,18.35,9.79,107,15.18,24.96,39.07,12.33
642715,160,134,703,0.231,48,30.0,24,15.0,0.352,0.41,0.762,0.17899999999999996,327,87,26.61,12.38,111,15.79,28.17,29.47,20.17
661388,177,154,702,0.357,32,18.08,21,11.86,0.438,0.649,1.087,0.29200000000000004,316,91,28.8,12.96,115,16.38,29.34,24.36,16.24
457759,164,144,695,0.285,32,19.51,18,10.98,0.372,0.528,0.9,0.24300000000000005,319,65,20.38,9.35,130,18.71,28.06,27.41,13.45
681082,167,149,692,0.282,24,14.37,13,7.78,0.347,0.383,0.73,0.10100000000000003,307,54,17.59,7.8,153,22.11,29.91,32.56,10.39
621035,162,138,691,0.21,59,36.42,19,11.73,0.317,0.478,0.7949999999999999,0.268,319,126,39.5,18.23,93,13.46,31.69,20.29,25.54
593428,174,158,684,0.291,28,16.09,12,6.9,0.335,0.462,0.797,0.17100000000000004,282,63,22.34,9.21,153,22.37,31.58,23.03,16.57
643446,201,177,681,0.294,17,8.46,14,6.97,0.369,0.384,0.753,0.09000000000000002,344,42,12.21,6.17,98,14.39,20.56,24.68,10.37
553993,158,131,678,0.252,53,33.54,22,13.92,0.361,0.382,0.743,0.13,290,100,34.48,14.75,105,15.49,30.24,22.05,25.0
660271,170,139,677,0.245,44,25.88,27,15.88,0.365,0.532,0.897,0.28700000000000003,307,94,30.62,13.88,92,13.59,27.47,31.74,23.04
600869,161,142,676,0.254,36,22.36,15,9.32,0.342,0.451,0.793,0.197,331,71,21.45,10.5,96,14.2,24.7,29.83,16.29
663538,180,170,673,0.306,20,11.11,9,5.0,0.344,0.412,0.756,0.10599999999999998,322,33,10.25,4.9,125,18.57,23.48,32.13,11.7
457705,162,134,673,0.261,28,17.28,26,16.05,0.383,0.41,0.7929999999999999,0.14899999999999997,272,67,24.63,9.96,127,18.87,28.83,20.77,14.21
571970,171,148,671,0.155,40,23.39,17,9.94,0.263,0.378,0.641,0.223,283,84,29.68,12.52,131,19.52,32.04,27.62,20.94
678662,177,167,664,0.246,57,32.2,8,4.52,0.277,0.431,0.708,0.185,400,143,35.75,21.54,82,12.35,33.89,44.38,25.56
681546,155,130,660,0.254,49,31.61,18,11.61,0.357,0.308,0.665,0.05399999999999999,301,105,34.88,15.91,106,16.06,31.97,23.24,21.68
592206,188,173,659,0.324,45,23.94,11,5.85,0.369,0.561,0.93,0.23700000000000004,380,118,31.05,17.91,67,10.17,28.07,42.3,21.63
642086,172,158,650,0.234,29,16.86,14,8.14,0.297,0.291,0.588,0.05699999999999997,289,58,20.07,8.92,122,18.77,27.69,25.32,16.2
683002,167,148,650,0.209,42,25.15,18,10.78,0.293,0.324,0.617,0.11500000000000002,292,84,28.77,12.92,127,19.54,32.46,27.19,20.79
679529,161,143,649,0.231,33,20.5,16,9.94,0.304,0.524,0.8280000000000001,0.29300000000000004,301,68,22.59,10.48,102,15.72,26.19,21.59,17.01
621020,161,143,649,0.245,43,26.71,17,10.56,0.323,0.448,0.771,0.203,315,96,30.48,14.79,90,13.87,28.66,24.48,20.28
669743,159,135,648,0.252,27,16.98,22,13.84,0.352,0.393,0.745,0.14100000000000001,254,41,16.14,6.33,135,20.83,27.16,17.9,15.7
592885,159,145,644,0.234,37,23.27,14,8.81,0.302,0.331,0.633,0.097,321,84,26.17,13.04,100,15.53,28.57,28.16,18.32
571771,162,142,642,0.239,19,11.73,14,8.64,0.304,0.338,0.642,0.09900000000000003,283,42,14.84,6.54,124,19.31,25.86,25.95,10.67
670541,174,146,639,0.295,37,21.26,20,11.49,0.385,0.507,0.892,0.21200000000000002,289,72,24.91,11.27,112,17.53,28.79,30.5,20.79
677594,169,156,638,0.301,48,28.4,12,7.1,0.355,0.487,0.842,0.186,335,99,29.55,15.52,72,11.29,26.8,35.14,26.23
456781,153,140,637,0.286,32,20.92,11,7.19,0.346,0.4,0.746,0.11400000000000005,311,75,24.12,11.77,116,18.21,29.98,32.04,14.35
657077,161,141,636,0.22,27,16.77,15,9.32,0.312,0.298,0.61,0.07799999999999999,244,42,17.21,6.6,157,24.69,31.29,20.83,15.61
666969,152,127,632,0.244,37,24.34,24,15.79,0.362,0.504,0.866,0.26,272,86,31.62,13.61,92,14.56,28.16,22.03,21.26
669720,167,149,632,0.262,37,22.16,16,9.58,0.329,0.456,0.785,0.194,282,75,26.6,11.87,109,17.25,29.11,29.39,20.9
467793,162,139,631,0.266,21,12.96,20,12.35,0.354,0.453,0.8069999999999999,0.187,265,44,16.6,6.97,110,17.43,24.41,22.49,13.04
592663,151,137,626,0.255,43,28.48,9,5.96,0.32,0.518,0.8380000000000001,0.263,307,92,29.97,14.7,100,15.97,30.67,32.79,21.5
669257,147,121,624,0.24,22,14.97,21,14.29,0.354,0.446,0.8,0.20600000000000002,280,56,20.0,8.97,96,15.38,24.36,26.59,11.52
630105,156,140,622,0.229,38,24.36,10,6.41,0.301,0.364,0.665,0.13499999999999998,303,56,18.48,9.0,125,20.1,29.1,30.82,17.84
664761,167,155,617,0.303,26,15.57,8,4.79,0.335,0.594,0.929,0.291,330,67,20.3,10.86,80,12.97,23.82,35.24,14.21
664034,160,150,617,0.28,32,20.0,6,3.75,0.325,0.393,0.718,0.11299999999999999,356,75,21.07,12.16,66,10.7,22.85,36.66,14.81
682928,170,151,615,0.166,40,23.53,8,4.71,0.24,0.272,0.512,0.10600000000000001,308,76,24.68,12.36,106,17.24,29.59,32.89,21.74
682998,174,152,611,0.283,20,11.49,11,6.32,0.339,0.382,0.7210000000000001,0.09900000000000003,276,54,19.57,8.84,111,18.17,27.0,25.0,14.71
663647,168,160,609,0.294,29,17.26,6,3.57,0.315,0.531,0.8460000000000001,0.23700000000000004,283,58,20.49,9.52,123,20.2,29.72,31.76,19.21
547180,171,149,609,0.289,39,22.81,20,11.7,0.374,0.51,0.884,0.22100000000000003,316,122,38.61,20.03,60,9.85,29.89,35.59,22.41
650559,154,141,606,0.277,35,22.73,11,7.14,0.325,0.383,0.708,0.10599999999999998,299,83,27.76,13.7,94,15.51,29.21,33.53,19.77
677951,147,138,604,0.297,28,19.05,7,4.76,0.333,0.529,0.8620000000000001,0.23200000000000004,329,82,24.92,13.58,78,12.91,26.49,35.1,14.07
682626,148,129,603,0.171,37,25.0,17,11.49,0.27,0.341,0.611,0.17,266,83,31.2,13.76,86,14.26,28.03,23.72,22.7
668227,138,118,602,0.254,37,26.81,18,13.04,0.362,0.466,0.8280000000000001,0.21200000000000002,261,69,26.44,11.46,109,18.11,29.57,29.32,19.68
669127,146,134,600,0.179,42,28.77,11,7.53,0.24,0.343,0.583,0.16400000000000003,295,93,31.53,15.5,84,14.0,29.5,31.21,21.11
543257,137,110,597,0.309,32,23.36,23,16.79,0.416,0.536,0.952,0.22700000000000004,206,39,18.93,6.53,135,22.61,29.15,11.97,17.49
665487,146,128,597,0.305,27,18.49,16,10.96,0.384,0.531,0.915,0.22600000000000003,290,78,26.9,13.07,63,10.55,23.62,26.91,14.44
665161,174,163,596,0.325,22,12.64,9,5.17,0.368,0.466,0.8340000000000001,0.14100000000000001,350,83,23.71,13.93,49,8.22,22.15,36.96,13.17
660670,148,127,595,0.315,20,13.51,19,12.84,0.405,0.559,0.9640000000000001,0.24400000000000005,266,48,18.05,8.07,79,13.28,21.34,23.51,12.12
663586,149,128,594,0.289,35,23.49,17,11.41,0.362,0.578,0.94,0.289,289,81,28.03,13.64,74,12.46,26.09,26.11,18.72
663757,143,121,591,0.256,36,25.17,19,13.29,0.362,0.43,0.792,0.174,231,55,23.81,9.31,136,23.01,32.32,19.92,20.57
605204,159,142,590,0.246,42,26.42,12,7.55,0.306,0.423,0.729,0.177,325,101,31.08,17.12,49,8.31,25.42,26.55,23.6
663837,147,129,588,0.264,20,13.61,15,10.2,0.342,0.357,0.6990000000000001,0.09299999999999997,265,39,14.72,6.63,117,19.9,26.53,28.37,10.75
666971,160,146,585,0.301,18,11.25,12,7.5,0.362,0.452,0.8140000000000001,0.15100000000000002,271,39,14.39,6.67,101,17.26,23.93,28.33,12.16
595777,147,131,585,0.275,22,14.97,13,8.84,0.347,0.427,0.774,0.15199999999999997,259,40,15.44,6.84,102,17.44,24.27,22.81,13.33
663624,161,142,584,0.338,29,18.01,15,9.32,0.398,0.655,1.053,0.317,326,83,25.46,14.21,69,11.82,26.03,41.95,16.86
608701,146,120,584,0.308,22,15.07,23,15.75,0.428,0.4,0.8280000000000001,0.09200000000000003,227,49,21.59,8.39,119,20.38,28.77,17.59,13.66
665750,150,137,579,0.241,31,20.67,10,6.67,0.295,0.343,0.638,0.10200000000000004,274,61,22.26,10.54,92,15.89,26.42,25.0,19.38
543807,144,124,579,0.242,24,16.67,17,11.81,0.331,0.379,0.71,0.137,284,55,19.37,9.5,69,11.92,21.42,22.03,14.37
642731,150,140,578,0.257,36,24.0,7,4.67,0.307,0.336,0.643,0.07900000000000001,282,62,21.99,10.73,105,18.17,28.89,37.46,20.57
596103,147,132,577,0.288,40,27.21,13,8.84,0.361,0.439,0.8,0.15100000000000002,242,66,27.27,11.44,114,19.76,31.2,22.15,21.51
606192,151,143,575,0.287,47,31.13,5,3.31,0.307,0.51,0.817,0.22300000000000003,318,101,31.76,17.57,72,12.52,30.09,36.59,25.41
663886,140,127,573,0.283,30,21.43,13,9.29,0.35,0.449,0.7989999999999999,0.16600000000000004,234,58,24.79,10.12,96,16.75,26.88,18.56,21.13
669261,132,115,573,0.2,55,41.67,14,10.61,0.295,0.313,0.608,0.11299999999999999,218,73,33.49,12.74,123,21.47,34.21,20.21,31.98
592518,150,133,569,0.308,26,17.33,14,9.33,0.376,0.511,0.887,0.203,258,55,21.32,9.67,94,16.52,26.19,28.38,16.56
663697,134,116,569,0.207,36,26.87,15,11.19,0.306,0.336,0.642,0.12900000000000003,222,53,23.87,9.31,129,22.67,31.99,19.93,19.66
807799,144,128,567,0.273,23,15.97,12,8.33,0.347,0.398,0.745,0.125,237,51,21.52,8.99,121,21.34,30.34,22.39,14.74
670623,136,116,566,0.259,22,16.18,15,11.03,0.368,0.405,0.773,0.14600000000000002,252,43,17.06,7.6,104,18.37,25.97,26.71,12.64
650490,139,121,561,0.355,22,15.83,16,11.51,0.432,0.669,1.101,0.31400000000000006,243,41,16.87,7.31,91,16.22,23.53,19.53,13.75
676801,138,123,559,0.325,35,25.36,13,9.42,0.399,0.61,1.009,0.285,276,87,31.52,15.56,72,12.88,28.44,29.0,20.96
608369,166,156,558,0.314,33,19.88,7,4.22,0.349,0.532,0.881,0.21800000000000003,311,86,27.65,15.41,54,9.68,25.09,30.66,22.92
592669,140,127,551,0.244,34,24.29,9,6.43,0.3,0.386,0.6859999999999999,0.14200000000000002,270,58,21.48,10.53,90,16.33,26.86,32.76,20.36
657656,138,126,551,0.27,36,26.09,10,7.25,0.333,0.46,0.793,0.19,258,70,27.13,12.7,92,16.7,29.4,21.07,20.34
521692,146,132,551,0.227,35,23.97,8,5.48,0.295,0.371,0.6659999999999999,0.144,335,97,28.96,17.6,52,9.44,27.04,51.15,18.82
669242,163,152,547,0.25,29,17.79,9,5.52,0.296,0.434,0.73,0.184,262,40,15.27,7.31,108,19.74,27.06,32.58,18.83
502110,137,117,546,0.274,43,31.39,13,9.49,0.343,0.581,0.9239999999999999,0.30699999999999994,275,85,30.91,15.57,75,13.74,29.3,29.27,23.5
664702,146,134,546,0.246,25,17.12,9,6.16,0.292,0.299,0.591,0.05299999999999999,256,35,13.67,6.41,107,19.6,26.01,25.22,15.82
656448,142,122,546,0.262,45,31.69,12,8.45,0.333,0.508,0.841,0.246,293,97,33.11,17.77,60,10.99,28.75,33.1,25.14
683734,142,132,544,0.227,20,14.08,7,4.93,0.27,0.371,0.641,0.144,292,53,18.15,9.74,73,13.42,23.16,34.55,11.83
621550,131,120,543,0.217,47,35.88,10,7.63,0.277,0.492,0.769,0.275,255,84,32.94,15.47,81,14.92,30.39,23.55,28.83
663457,125,109,542,0.229,35,28.0,15,12.0,0.323,0.312,0.635,0.08299999999999999,195,41,21.03,7.56,138,25.46,33.03,21.07,22.29
593160,147,135,541,0.259,21,14.29,9,6.12,0.299,0.393,0.692,0.134,281,49,17.44,9.06,71,13.12,22.18,31.02,14.19
669004,144,135,541,0.222,48,33.33,7,4.86,0.264,0.333,0.597,0.11100000000000002,279,111,39.78,20.52,85,15.71,36.23,34.2,30.0
666134,130,118,539,0.314,34,26.15,12,9.23,0.377,0.525,0.902,0.21100000000000002,213,59,27.7,10.95,122,22.63,33.58,26.4,21.79
542303,139,126,539,0.278,25,17.99,13,9.35,0.345,0.635,0.98,0.357,266,60,22.56,11.13,71,13.17,24.3,30.63,15.53
672386,128,110,537,0.264,17,13.28,17,13.28,0.359,0.373,0.732,0.10899999999999999,194,22,11.34,4.1,128,23.84,27.93,25.62,11.11
553869,143,130,537,0.185,26,18.18,11,7.69,0.252,0.331,0.583,0.14600000000000002,303,79,26.07,14.71,51,9.5,24.21,37.76,16.05
622761,138,127,529,0.276,23,16.67,9,6.52,0.328,0.417,0.745,0.14099999999999996,270,67,24.81,12.67,84,15.88,28.54,31.42,15.23
624585,135,112,526,0.277,30,22.22,20,14.81,0.393,0.688,1.081,0.4109999999999999,232,61,26.29,11.6,85,16.16,27.76,25.27,18.75
665923,149,135,525,0.274,27,18.12,4,2.68,0.327,0.407,0.734,0.13299999999999995,281,73,25.98,13.9,80,15.24,29.14,36.76,18.88
660688,159,149,525,0.289,10,6.29,6,3.77,0.327,0.403,0.73,0.11400000000000005,262,33,12.6,6.29,90,17.14,23.43,36.59,8.85
571448,146,132,524,0.22,20,13.7,10,6.85,0.276,0.386,0.662,0.166,260,51,19.62,9.73,75,14.31,24.05,36.88,13.25
669394,139,127,524,0.26,37,26.62,9,6.47,0.324,0.583,0.907,0.32299999999999995,282,92,32.62,17.56,64,12.21,29.77,35.74,24.5
621043,136,117,524,0.248,19,13.97,17,12.5,0.346,0.436,0.782,0.188,237,50,21.1,9.54,90,17.18,26.72,26.2,13.01
643217,135,122,519,0.262,22,16.3,10,7.41,0.321,0.402,0.7230000000000001,0.14,264,53,20.08,10.21,72,13.87,24.08,28.74,14.77
677649,132,121,519,0.273,34,25.76,10,7.58,0.333,0.504,0.837,0.23099999999999998,271,75,27.68,14.45,69,13.29,27.75,34.33,21.12
683011,134,117,519,0.248,35,26.12,16,11.94,0.338,0.479,0.817,0.23099999999999998,243,70,28.81,13.49,82,15.8,29.29,27.07,23.49
676609,124,102,516,0.265,29,23.39,13,10.48,0.395,0.363,0.758,0.09799999999999998,238,51,21.43,9.88,100,19.38,29.26,31.78,17.26
543228,140,128,514,0.281,22,15.71,7,5.0,0.317,0.508,0.825,0.22699999999999998,278,60,21.58,11.67,76,14.79,26.46,37.25,15.83
650489,129,114,510,0.237,26,20.16,11,8.53,0.32,0.316,0.636,0.07900000000000001,264,72,27.27,14.12,75,14.71,28.82,33.85,15.03
686668,132,124,510,0.194,53,40.15,5,3.79,0.229,0.355,0.584,0.16099999999999998,280,110,39.29,21.57,59,11.57,33.14,32.3,30.99
671739,139,133,509,0.301,25,17.99,3,2.16,0.331,0.466,0.797,0.16500000000000004,265,60,22.64,11.79,101,19.84,31.63,41.0,16.23
650402,128,108,503,0.278,20,15.62,17,13.28,0.375,0.546,0.921,0.268,217,48,22.12,9.54,79,15.71,25.25,21.8,13.33
592273,131,121,498,0.264,32,24.43,9,6.87,0.321,0.479,0.8,0.21499999999999997,267,82,30.71,16.47,58,11.65,28.11,30.77,21.05
545341,134,122,497,0.328,17,12.69,12,8.96,0.388,0.607,0.995,0.27899999999999997,240,51,21.25,10.26,71,14.29,24.55,32.84,12.78
647304,148,137,496,0.299,15,10.14,8,5.41,0.347,0.474,0.821,0.175,265,43,16.23,8.67,60,12.1,20.77,35.38,11.03
672515,116,108,492,0.352,32,27.59,5,4.31,0.371,0.528,0.899,0.17600000000000005,219,45,20.55,9.15,106,21.54,30.69,27.88,22.38
500743,145,133,492,0.286,12,8.28,8,5.52,0.331,0.406,0.7370000000000001,0.12000000000000005,236,23,9.75,4.67,86,17.48,22.15,29.46,10.08
571657,128,114,489,0.289,27,21.09,10,7.81,0.352,0.43,0.782,0.14100000000000001,226,56,24.78,11.45,101,20.65,32.11,31.62,18.88
595879,139,125,488,0.232,27,19.42,12,8.63,0.302,0.352,0.6539999999999999,0.11999999999999997,268,77,28.73,15.78,56,11.48,27.25,40.29,22.5
672356,119,108,488,0.083,54,45.38,10,8.4,0.168,0.148,0.316,0.06499999999999999,268,119,44.4,24.39,59,12.09,36.48,34.85,30.51
641313,130,125,488,0.304,27,20.77,5,3.85,0.331,0.384,0.7150000000000001,0.08000000000000002,274,64,23.36,13.11,58,11.89,25.0,33.47,17.65
575929,122,108,487,0.296,30,24.59,13,10.66,0.369,0.537,0.906,0.24100000000000005,252,69,27.38,14.17,62,12.73,26.9,33.33,20.41
542932,128,120,486,0.325,29,22.66,7,5.47,0.362,0.442,0.804,0.11699999999999999,227,46,20.26,9.47,95,19.55,29.01,24.77,19.86
650333,138,132,484,0.326,17,12.32,4,2.9,0.343,0.417,0.76,0.09099999999999997,256,32,12.5,6.61,79,16.32,22.93,33.48,12.88
678225,113,104,483,0.269,31,27.43,6,5.31,0.306,0.298,0.604,0.02899999999999997,231,72,31.17,14.91,90,18.63,33.54,32.63,19.62
518934,113,94,483,0.255,25,22.12,15,13.27,0.357,0.404,0.761,0.14900000000000002,172,36,20.93,7.45,117,24.22,31.68,20.95,18.66
673357,119,109,482,0.312,40,33.61,5,4.2,0.364,0.587,0.951,0.27499999999999997,280,100,35.71,20.75,54,11.2,31.95,42.19,22.1
606115,112,96,479,0.302,24,21.43,16,14.29,0.402,0.604,1.006,0.302,195,53,27.18,11.06,90,18.79,29.85,21.6,18.32
645277,133,128,478,0.391,18,13.53,4,3.01,0.406,0.617,1.0230000000000001,0.22599999999999998,282,55,19.5,11.51,49,10.25,21.76,42.91,12.77
602104,124,112,477,0.241,29,23.39,10,8.06,0.315,0.339,0.654,0.09800000000000003,226,60,26.55,12.58,78,16.35,28.93,29.75,21.64
649557,137,124,474,0.234,24,17.52,9,6.57,0.285,0.355,0.6399999999999999,0.12099999999999997,242,47,19.42,9.92,70,14.77,24.68,32.16,19.2
665489,124,102,473,0.284,15,12.1,19,15.32,0.403,0.363,0.766,0.07900000000000001,206,39,18.93,8.25,76,16.07,24.31,22.78,13.51
500871,116,109,471,0.284,27,23.28,6,5.17,0.319,0.45,0.769,0.16600000000000004,246,58,23.58,12.31,65,13.8,26.11,39.77,18.62
682829,122,114,469,0.184,49,40.16,5,4.1,0.231,0.263,0.494,0.07900000000000001,221,83,37.56,17.7,91,19.4,37.1,38.0,33.33
446334,116,104,468,0.231,33,28.45,11,9.48,0.302,0.433,0.735,0.20199999999999999,195,51,26.15,10.9,91,19.44,30.34,26.78,25.58
656775,120,103,465,0.233,24,20.0,12,10.0,0.31,0.398,0.708,0.165,216,45,20.83,9.68,90,19.35,29.03,20.0,14.81
572191,112,103,464,0.252,35,31.25,8,7.14,0.312,0.602,0.9139999999999999,0.35,215,72,33.49,15.52,62,13.36,28.88,27.65,25.18
658668,124,112,463,0.277,21,16.94,8,6.45,0.339,0.518,0.857,0.241,226,54,23.89,11.66,79,17.06,28.73,30.49,15.91
669016,110,96,462,0.229,43,39.09,12,10.91,0.321,0.396,0.7170000000000001,0.167,174,63,36.21,13.64,113,24.46,38.1,25.0,31.62
624641,124,116,461,0.267,33,26.61,3,2.42,0.309,0.483,0.792,0.21599999999999997,278,77,27.7,16.7,61,13.23,29.93,44.69,21.29
656305,113,101,461,0.307,26,23.01,10,8.85,0.375,0.515,0.89,0.20800000000000002,208,64,30.77,13.88,80,17.35,31.24,20.45,17.81
623912,125,119,456,0.387,21,16.8,4,3.2,0.411,0.555,0.966,0.16800000000000004,262,64,24.43,14.04,63,13.82,27.85,43.48,15.67
657557,119,106,455,0.217,35,29.41,9,7.56,0.286,0.349,0.635,0.13199999999999998,250,83,33.2,18.24,58,12.75,30.99,37.18,23.03
605113,122,116,454,0.155,28,22.95,6,4.92,0.197,0.207,0.404,0.05199999999999999,232,64,27.59,14.1,75,16.52,30.62,34.51,20.74
662139,117,106,454,0.292,24,20.51,9,7.69,0.345,0.377,0.722,0.08500000000000002,219,47,21.46,10.35,70,15.42,25.77,22.71,18.32
621493,116,99,453,0.303,19,16.38,12,10.34,0.371,0.525,0.896,0.22200000000000003,200,30,15.0,6.62,71,15.67,22.3,23.32,14.73
672275,113,104,450,0.298,30,26.55,8,7.08,0.348,0.481,0.829,0.183,190,48,25.26,10.67,96,21.33,32.0,21.36,22.39
669289,116,107,447,0.252,14,12.07,8,6.9,0.302,0.355,0.657,0.10299999999999998,203,35,17.24,7.83,87,19.46,27.29,25.0,10.94
686894,121,116,446,0.267,36,29.75,5,4.13,0.298,0.517,0.815,0.25,236,83,35.17,18.61,64,14.35,32.96,32.89,28.57
666801,122,107,445,0.262,26,21.31,12,9.84,0.344,0.477,0.821,0.21499999999999997,221,67,30.32,15.06,61,13.71,28.76,31.44,22.22
643265,112,102,444,0.324,35,31.25,8,7.14,0.375,0.529,0.904,0.20500000000000002,242,85,35.12,19.14,59,13.29,32.43,38.77,27.56
669222,126,118,444,0.347,23,18.25,8,6.35,0.389,0.619,1.008,0.272,218,34,15.6,7.66,75,16.89,24.55,26.51,19.66
656413,113,93,441,0.226,34,30.09,13,11.5,0.345,0.355,0.7,0.12899999999999998,209,77,36.84,17.46,64,14.51,31.97,22.54,26.77
