gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
823109,2026-08-01,2026,642215,R,687570,L,strikeout,True,False,55.0,0.235,18.0,32.73,3.0,5.45,0.683,0.15700000000000003,34.86,16.52,18.26,34.78,30.25,23.38,82.0,0.194,24.0,29.27,9.0,10.98,0.6539999999999999,0.1669999999999999,33.55,14.05,17.57,31.62,22.16,19.35,231.0,0.229,58.0,25.11,18.0,7.79,0.688,0.154,22.35,10.81,15.5,26.31,31.86,19.86,,,,,,,,,,,,,,
823109,2026-08-01,2026,668904,R,669302,R,double,False,False,228.0,0.218,62.0,27.19,22.0,9.65,0.6799999999999999,0.168,37.27,17.71,16.61,34.32,31.75,22.68,286.0,0.236,58.0,20.28,16.0,5.59,0.664,0.15,27.14,14.11,15.81,29.92,33.33,19.93,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,686797,L,669302,R,field_out,False,False,292.0,0.26,41.0,14.04,21.0,7.19,0.7849999999999999,0.21199999999999997,21.04,10.97,13.12,24.09,31.19,13.71,350.0,0.22,55.0,15.71,25.0,7.14,0.644,0.145,22.22,11.09,13.94,25.04,30.57,13.42,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,807712,R,669302,R,strikeout,True,False,275.0,0.269,39.0,14.18,26.0,9.45,0.723,0.09399999999999997,15.13,6.21,19.5,25.7,22.62,13.93,141.0,0.366,14.0,9.93,16.0,11.35,0.975,0.162,16.19,6.6,20.0,26.6,16.06,10.22,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,605170,L,669302,R,strikeout,True,False,203.0,0.247,31.0,15.27,18.0,8.87,0.6890000000000001,0.127,19.56,7.98,20.59,28.57,24.18,15.9,324.0,0.268,49.0,15.12,22.0,6.79,0.726,0.131,17.88,8.26,16.27,24.54,22.48,15.12,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,806068,L,687570,L,field_out,False,False,61.0,0.204,20.0,32.79,4.0,6.56,0.653,0.166,30.43,13.94,17.93,31.87,30.23,23.81,,,,,,,,,,,,,,,82.0,0.306,18.0,21.95,8.0,9.76,0.7829999999999999,0.11099999999999999,23.81,10.54,18.67,29.22,26.63,16.22,,,,,,,,,,,,,,
823109,2026-08-01,2026,702284,L,687570,L,field_out,False,False,139.0,0.248,27.0,19.42,7.0,5.04,0.6479999999999999,0.09599999999999997,21.48,10.84,15.33,26.17,28.9,17.65,67.0,0.22,14.0,20.9,7.0,10.45,0.635,0.102,26.55,10.68,22.78,33.45,21.54,17.5,82.0,0.306,18.0,21.95,8.0,9.76,0.7829999999999999,0.11099999999999999,23.81,10.54,18.67,29.22,26.63,16.22,,,,,,,,,,,,,,
823109,2026-08-01,2026,668227,R,687570,L,home_run,False,False,106.0,0.253,22.0,20.75,7.0,6.6,0.69,0.126,24.52,12.53,16.46,28.99,35.0,18.97,205.0,0.242,51.0,24.88,11.0,5.37,0.753,0.215,26.29,12.23,18.54,30.77,29.05,21.52,231.0,0.229,58.0,25.11,18.0,7.79,0.688,0.154,22.35,10.81,15.5,26.31,31.86,19.86,,,,,,,,,,,,,,
823109,2026-08-01,2026,686527,L,687570,L,field_out,False,False,48.0,0.27,10.0,20.83,9.0,18.75,1.06,0.352,32.5,13.27,19.39,32.65,29.52,16.13,68.0,0.276,15.0,22.06,8.0,11.76,0.713,0.0689999999999999,29.06,13.28,19.14,32.42,29.6,18.07,82.0,0.306,18.0,21.95,8.0,9.76,0.7829999999999999,0.11099999999999999,23.81,10.54,18.67,29.22,26.63,16.22,,,,,,,,,,,,,,
823109,2026-08-01,2026,668952,R,669302,R,field_out,False,False,103.0,0.28,26.0,25.24,3.0,2.91,0.8009999999999999,0.21999999999999997,33.18,18.04,12.89,30.93,32.09,21.85,27.0,0.12,13.0,48.15,2.0,7.41,0.305,0.0,45.16,24.14,10.34,34.48,32.79,33.33,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,668885,R,669302,R,field_out,False,False,167.0,0.23,34.0,20.36,17.0,10.18,0.595,0.053999999999999965,21.22,8.9,19.61,28.51,21.65,16.27,124.0,0.25,21.0,16.94,17.0,13.71,0.669,0.0579999999999999,15.76,6.12,17.78,23.9,19.2,14.09,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,663616,L,669302,R,field_out,False,False,287.0,0.3,49.0,17.07,32.0,11.15,0.8420000000000001,0.15600000000000003,25.57,10.79,18.89,29.68,28.04,15.71,449.0,0.254,92.0,20.49,44.0,9.8,0.758,0.174,28.21,12.58,17.38,29.96,27.51,19.53,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,677594,R,687570,L,field_out,False,False,118.0,0.25,21.0,17.8,12.0,10.17,0.843,0.26,26.21,13.74,11.84,25.58,38.52,13.29,186.0,0.256,45.0,24.19,14.0,7.53,0.806,0.238,27.98,15.03,10.42,25.45,32.73,20.09,231.0,0.229,58.0,25.11,18.0,7.79,0.688,0.154,22.35,10.81,15.5,26.31,31.86,19.86,,,,,,,,,,,,,,
823109,2026-08-01,2026,663728,R,687570,L,field_out,False,False,104.0,0.144,38.0,36.54,12.0,11.54,0.484,0.1,35.54,18.82,10.72,29.54,38.4,23.31,205.0,0.281,61.0,29.76,18.0,8.78,1.032,0.4,35.67,19.54,10.91,30.46,35.94,22.99,231.0,0.229,58.0,25.11,18.0,7.79,0.688,0.154,22.35,10.81,15.5,26.31,31.86,19.86,,,,,,,,,,,,,,
823109,2026-08-01,2026,647304,L,687570,L,field_out,False,False,132.0,0.292,21.0,15.91,8.0,6.06,0.711,0.07500000000000001,22.62,10.85,16.49,27.33,35.91,18.1,192.0,0.287,34.0,17.71,9.0,4.69,0.759,0.149,28.7,15.33,14.71,30.03,41.94,20.24,82.0,0.306,18.0,21.95,8.0,9.76,0.7829999999999999,0.11099999999999999,23.81,10.54,18.67,29.22,26.63,16.22,,,,,,,,,,,,,,
823109,2026-08-01,2026,680777,R,669302,R,field_out,False,False,124.0,0.28,23.0,18.55,14.0,11.29,0.932,0.281,17.76,7.28,21.46,28.74,27.21,13.86,321.0,0.248,68.0,21.18,23.0,7.17,0.6950000000000001,0.14,20.04,8.16,22.17,30.32,26.74,18.63,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,665019,L,669302,R,strikeout,True,False,295.0,0.244,66.0,22.37,17.0,5.76,0.788,0.245,25.9,13.27,14.59,27.86,34.41,18.86,298.0,0.219,70.0,23.49,23.0,7.72,0.782,0.277,23.43,11.26,15.97,27.23,27.94,19.66,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,668904,R,669302,R,field_out,False,False,228.0,0.218,62.0,27.19,22.0,9.65,0.6799999999999999,0.168,37.27,17.71,16.61,34.32,31.75,22.68,286.0,0.236,58.0,20.28,16.0,5.59,0.664,0.15,27.14,14.11,15.81,29.92,33.33,19.93,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,641598,R,687570,L,field_out,False,False,61.0,0.231,17.0,27.87,8.0,13.11,0.671,0.096,28.57,11.99,18.73,30.71,26.0,17.53,156.0,0.233,37.0,23.72,18.0,11.54,0.718,0.158,25.58,10.22,20.28,30.5,18.97,18.88,231.0,0.229,58.0,25.11,18.0,7.79,0.688,0.154,22.35,10.81,15.5,26.31,31.86,19.86,,,,,,,,,,,,,,
823109,2026-08-01,2026,642215,R,687570,L,strikeout,True,False,55.0,0.235,18.0,32.73,3.0,5.45,0.683,0.15700000000000003,34.86,16.52,18.26,34.78,30.25,23.38,82.0,0.194,24.0,29.27,9.0,10.98,0.6539999999999999,0.1669999999999999,33.55,14.05,17.57,31.62,22.16,19.35,231.0,0.229,58.0,25.11,18.0,7.79,0.688,0.154,22.35,10.81,15.5,26.31,31.86,19.86,,,,,,,,,,,,,,
823109,2026-08-01,2026,806068,L,687570,L,field_out,False,False,61.0,0.204,20.0,32.79,4.0,6.56,0.653,0.166,30.43,13.94,17.93,31.87,30.23,23.81,,,,,,,,,,,,,,,82.0,0.306,18.0,21.95,8.0,9.76,0.7829999999999999,0.11099999999999999,23.81,10.54,18.67,29.22,26.63,16.22,,,,,,,,,,,,,,
823109,2026-08-01,2026,686797,L,669302,R,field_out,False,False,292.0,0.26,41.0,14.04,21.0,7.19,0.7849999999999999,0.21199999999999997,21.04,10.97,13.12,24.09,31.19,13.71,350.0,0.22,55.0,15.71,25.0,7.14,0.644,0.145,22.22,11.09,13.94,25.04,30.57,13.42,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,807712,R,669302,R,home_run,False,False,275.0,0.269,39.0,14.18,26.0,9.45,0.723,0.09399999999999997,15.13,6.21,19.5,25.7,22.62,13.93,141.0,0.366,14.0,9.93,16.0,11.35,0.975,0.162,16.19,6.6,20.0,26.6,16.06,10.22,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,605170,L,669302,R,field_out,False,False,203.0,0.247,31.0,15.27,18.0,8.87,0.6890000000000001,0.127,19.56,7.98,20.59,28.57,24.18,15.9,324.0,0.268,49.0,15.12,22.0,6.79,0.726,0.131,17.88,8.26,16.27,24.54,22.48,15.12,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,668952,R,669302,R,strikeout,True,False,103.0,0.28,26.0,25.24,3.0,2.91,0.8009999999999999,0.21999999999999997,33.18,18.04,12.89,30.93,32.09,21.85,27.0,0.12,13.0,48.15,2.0,7.41,0.305,0.0,45.16,24.14,10.34,34.48,32.79,33.33,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,702284,L,687570,L,single,False,False,139.0,0.248,27.0,19.42,7.0,5.04,0.6479999999999999,0.09599999999999997,21.48,10.84,15.33,26.17,28.9,17.65,67.0,0.22,14.0,20.9,7.0,10.45,0.635,0.102,26.55,10.68,22.78,33.45,21.54,17.5,82.0,0.306,18.0,21.95,8.0,9.76,0.7829999999999999,0.11099999999999999,23.81,10.54,18.67,29.22,26.63,16.22,,,,,,,,,,,,,,
823109,2026-08-01,2026,668227,R,687570,L,field_out,False,False,106.0,0.253,22.0,20.75,7.0,6.6,0.69,0.126,24.52,12.53,16.46,28.99,35.0,18.97,205.0,0.242,51.0,24.88,11.0,5.37,0.753,0.215,26.29,12.23,18.54,30.77,29.05,21.52,231.0,0.229,58.0,25.11,18.0,7.79,0.688,0.154,22.35,10.81,15.5,26.31,31.86,19.86,,,,,,,,,,,,,,
823109,2026-08-01,2026,686527,L,687570,L,walk,False,True,48.0,0.27,10.0,20.83,9.0,18.75,1.06,0.352,32.5,13.27,19.39,32.65,29.52,16.13,68.0,0.276,15.0,22.06,8.0,11.76,0.713,0.0689999999999999,29.06,13.28,19.14,32.42,29.6,18.07,82.0,0.306,18.0,21.95,8.0,9.76,0.7829999999999999,0.11099999999999999,23.81,10.54,18.67,29.22,26.63,16.22,,,,,,,,,,,,,,
823109,2026-08-01,2026,677594,R,687570,L,field_out,False,False,118.0,0.25,21.0,17.8,12.0,10.17,0.843,0.26,26.21,13.74,11.84,25.58,38.52,13.29,186.0,0.256,45.0,24.19,14.0,7.53,0.806,0.238,27.98,15.03,10.42,25.45,32.73,20.09,231.0,0.229,58.0,25.11,18.0,7.79,0.688,0.154,22.35,10.81,15.5,26.31,31.86,19.86,,,,,,,,,,,,,,
823109,2026-08-01,2026,663728,R,687570,L,strikeout,True,False,104.0,0.144,38.0,36.54,12.0,11.54,0.484,0.1,35.54,18.82,10.72,29.54,38.4,23.31,205.0,0.281,61.0,29.76,18.0,8.78,1.032,0.4,35.67,19.54,10.91,30.46,35.94,22.99,231.0,0.229,58.0,25.11,18.0,7.79,0.688,0.154,22.35,10.81,15.5,26.31,31.86,19.86,,,,,,,,,,,,,,
823109,2026-08-01,2026,668885,R,669302,R,field_out,False,False,167.0,0.23,34.0,20.36,17.0,10.18,0.595,0.053999999999999965,21.22,8.9,19.61,28.51,21.65,16.27,124.0,0.25,21.0,16.94,17.0,13.71,0.669,0.0579999999999999,15.76,6.12,17.78,23.9,19.2,14.09,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,663616,L,669302,R,home_run,False,False,287.0,0.3,49.0,17.07,32.0,11.15,0.8420000000000001,0.15600000000000003,25.57,10.79,18.89,29.68,28.04,15.71,449.0,0.254,92.0,20.49,44.0,9.8,0.758,0.174,28.21,12.58,17.38,29.96,27.51,19.53,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,680777,R,669302,R,field_out,False,False,124.0,0.28,23.0,18.55,14.0,11.29,0.932,0.281,17.76,7.28,21.46,28.74,27.21,13.86,321.0,0.248,68.0,21.18,23.0,7.17,0.6950000000000001,0.14,20.04,8.16,22.17,30.32,26.74,18.63,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,665019,L,669302,R,walk,False,True,295.0,0.244,66.0,22.37,17.0,5.76,0.788,0.245,25.9,13.27,14.59,27.86,34.41,18.86,298.0,0.219,70.0,23.49,23.0,7.72,0.782,0.277,23.43,11.26,15.97,27.23,27.94,19.66,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,668904,R,669302,R,strikeout,True,False,228.0,0.218,62.0,27.19,22.0,9.65,0.6799999999999999,0.168,37.27,17.71,16.61,34.32,31.75,22.68,286.0,0.236,58.0,20.28,16.0,5.59,0.664,0.15,27.14,14.11,15.81,29.92,33.33,19.93,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,647304,L,687570,L,field_out,False,False,132.0,0.292,21.0,15.91,8.0,6.06,0.711,0.07500000000000001,22.62,10.85,16.49,27.33,35.91,18.1,192.0,0.287,34.0,17.71,9.0,4.69,0.759,0.149,28.7,15.33,14.71,30.03,41.94,20.24,82.0,0.306,18.0,21.95,8.0,9.76,0.7829999999999999,0.11099999999999999,23.81,10.54,18.67,29.22,26.63,16.22,,,,,,,,,,,,,,
823109,2026-08-01,2026,641598,R,701519,R,walk,False,True,84.0,0.139,32.0,38.1,12.0,14.29,0.54,0.139,39.57,16.18,18.53,34.71,24.6,33.68,134.0,0.182,43.0,32.09,12.0,8.96,0.55,0.1069999999999999,36.7,15.27,21.18,36.45,22.71,26.88,59.0,0.192,18.0,30.51,6.0,10.17,0.661,0.193,28.18,13.25,16.67,29.91,28.12,26.47,68.0,0.211,14.0,20.59,6.0,8.82,0.688,0.193,27.21,13.07,13.78,26.86,25.68,15.56
823109,2026-08-01,2026,642215,R,701519,R,strikeout,True,False,40.0,0.182,10.0,25.0,6.0,15.0,0.611,0.121,33.77,15.29,17.06,32.35,23.86,14.29,43.0,0.205,10.0,23.26,3.0,6.98,0.647,0.18,23.46,11.45,16.27,27.71,31.25,19.23,59.0,0.192,18.0,30.51,6.0,10.17,0.661,0.193,28.18,13.25,16.67,29.91,28.12,26.47,68.0,0.211,14.0,20.59,6.0,8.82,0.688,0.193,27.21,13.07,13.78,26.86,25.68,15.56
823109,2026-08-01,2026,806068,L,701519,R,single,False,False,147.0,0.187,49.0,33.33,10.0,6.8,0.5760000000000001,0.14900000000000002,34.48,18.77,13.99,32.76,40.78,25.65,,,,,,,,,,,,,,,81.0,0.278,19.0,23.46,9.0,11.11,0.802,0.16599999999999998,27.92,13.52,13.21,26.73,35.29,22.09,91.0,0.36,17.0,18.68,11.0,12.09,1.049,0.24,24.28,11.02,15.75,26.77,26.0,13.39
823109,2026-08-01,2026,702284,L,621345,L,field_out,False,False,139.0,0.248,27.0,19.42,7.0,5.04,0.6479999999999999,0.09599999999999997,21.48,10.84,15.33,26.17,28.9,17.65,67.0,0.22,14.0,20.9,7.0,10.45,0.635,0.102,26.55,10.68,22.78,33.45,21.54,17.5,43.0,0.275,11.0,25.58,2.0,4.65,0.81,0.22499999999999998,32.5,16.56,14.65,31.21,33.72,22.45,17.0,0.176,5.0,29.41,0.0,0.0,0.411,0.059,27.59,12.5,20.31,32.81,27.59,29.41
823109,2026-08-01,2026,686797,L,669302,R,double,False,False,292.0,0.26,41.0,14.04,21.0,7.19,0.7849999999999999,0.21199999999999997,21.04,10.97,13.12,24.09,31.19,13.71,350.0,0.22,55.0,15.71,25.0,7.14,0.644,0.145,22.22,11.09,13.94,25.04,30.57,13.42,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,807712,R,669302,R,sac_bunt,False,False,275.0,0.269,39.0,14.18,26.0,9.45,0.723,0.09399999999999997,15.13,6.21,19.5,25.7,22.62,13.93,141.0,0.366,14.0,9.93,16.0,11.35,0.975,0.162,16.19,6.6,20.0,26.6,16.06,10.22,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
823109,2026-08-01,2026,605170,L,669302,R,field_out,False,False,203.0,0.247,31.0,15.27,18.0,8.87,0.6890000000000001,0.127,19.56,7.98,20.59,28.57,24.18,15.9,324.0,0.268,49.0,15.12,22.0,6.79,0.726,0.131,17.88,8.26,16.27,24.54,22.48,15.12,283.0,0.197,88.0,31.1,18.0,6.36,0.612,0.16199999999999998,31.31,15.92,14.9,30.82,32.47,21.46,270.0,0.197,84.0,31.11,17.0,6.3,0.602,0.1479999999999999,34.11,17.57,14.08,31.65,28.38,23.2
823109,2026-08-01,2026,668952,R,669302,R,single,False,False,103.0,0.28,26.0,25.24,3.0,2.91,0.8009999999999999,0.21999999999999997,33.18,18.04,12.89,30.93,32.09,21.85,27.0,0.12,13.0,48.15,2.0,7.41,0.305,0.0,45.16,24.14,10.34,34.48,32.79,33.33,215.0,0.234,45.0,20.93,9.0,4.19,0.674,0.164,27.95,14.37,14.75,29.12,34.62,17.37,265.0,0.224,89.0,33.58,14.0,5.28,0.685,0.1839999999999999,31.61,16.0,16.37,32.37,32.35,23.18
