Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
SL,Slider,BR,39,11.17,15,14,6,40.0,1,6.67,26,14,53.85,35.9,4,10.26,46.15,65.22,13.46,42.86,0.357,0.4,0.857,1.257,0.5,443558
SI,Sinker,FB,35,10.03,10,9,3,30.0,0,0.0,14,0,0.0,0.0,11,31.43,31.43,18.18,7.69,37.5,0.222,0.2,0.222,0.422,0.0,443558
FC,Cutter,FB,30,8.6,9,9,3,33.33,0,0.0,17,6,35.29,20.0,4,13.33,33.33,40.0,7.69,37.5,0.222,0.222,0.222,0.444,0.0,443558
CU,Curveball,BR,24,6.88,6,6,3,50.0,0,0.0,16,8,50.0,33.33,0,0.0,33.33,46.67,9.62,30.0,0.333,0.333,0.333,0.666,0.0,443558
ST,Sweeper,BR,15,4.3,3,2,1,33.33,0,0.0,9,1,11.11,6.67,1,6.67,13.33,44.44,7.69,12.5,0.0,0.333,0.0,0.333,0.0,443558
KC,Knuckle Curve,BR,10,2.87,2,2,0,0.0,0,0.0,5,0,0.0,0.0,2,20.0,20.0,25.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,443558
SV,Slurve,BR,5,1.43,2,2,0,0.0,0,0.0,4,1,25.0,20.0,1,20.0,40.0,100.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,443558
,,,3,0.86,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,443558
FS,Split-Finger,OS,2,0.57,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,1.92,0.0,,,,,,443558
SI,Sinker,FB,38,31.4,12,12,2,16.67,0,0.0,20,4,20.0,10.53,9,23.68,34.21,36.36,22.22,25.0,0.167,0.167,0.25,0.417,0.0829999999999999,444482
SL,Slider,BR,33,27.27,9,8,4,44.44,1,11.11,19,8,42.11,24.24,2,6.06,30.3,45.0,27.78,40.0,0.125,0.222,0.125,0.347,0.0,444482
FF,4-Seam Fastball,FB,19,15.7,5,5,1,20.0,0,0.0,10,0,0.0,0.0,3,15.79,15.79,16.67,16.67,16.67,0.8,0.8,0.8,1.6,0.0,444482
ST,Sweeper,BR,11,9.09,3,3,2,66.67,0,0.0,6,4,66.67,36.36,1,9.09,45.45,42.86,13.89,40.0,0.0,0.0,0.0,0.0,0.0,444482
FC,Cutter,FB,6,4.96,3,3,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,0.333,0.333,0.333,0.666,0.0,444482
CU,Curveball,BR,5,4.13,2,2,0,0.0,0,0.0,3,1,33.33,20.0,0,0.0,20.0,0.0,5.56,0.0,1.0,1.0,1.0,2.0,0.0,444482
SV,Slurve,BR,4,3.31,1,1,0,0.0,0,0.0,4,1,25.0,25.0,0,0.0,25.0,100.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,444482
CH,Changeup,OS,3,2.48,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,5.56,0.0,,,,,,444482
KC,Knuckle Curve,BR,2,1.65,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,100.0,0.0,,1.0,1.0,1.0,2.0,0.0,444482
FF,4-Seam Fastball,FB,10,27.78,2,2,0,0.0,0,0.0,7,0,0.0,0.0,1,10.0,10.0,33.33,33.33,0.0,1.0,1.0,2.5,3.5,1.5,444489
CH,Changeup,OS,8,22.22,3,3,1,33.33,0,0.0,4,1,25.0,12.5,1,12.5,25.0,40.0,33.33,25.0,0.0,0.0,0.0,0.0,0.0,444489
FC,Cutter,FB,7,19.44,3,3,1,33.33,0,0.0,4,0,0.0,0.0,2,28.57,28.57,33.33,16.67,50.0,0.0,0.0,0.0,0.0,0.0,444489
KC,Knuckle Curve,BR,3,8.33,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,,8.33,0.0,,,,,,444489
CU,Curveball,BR,2,5.56,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.0,,,,,,,444489
SI,Sinker,FB,2,5.56,0,0,0,,0,,1,1,100.0,50.0,1,50.0,100.0,100.0,0.0,,,,,,,444489
SL,Slider,BR,2,5.56,1,1,1,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,100.0,8.33,100.0,0.0,0.0,0.0,0.0,0.0,444489
ST,Sweeper,BR,1,2.78,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,444489
,,,1,2.78,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,444489
FF,4-Seam Fastball,FB,158,33.76,42,37,5,11.9,5,11.9,69,4,5.8,2.53,28,17.72,20.25,23.29,28.68,13.51,0.243,0.333,0.405,0.738,0.162,446334
SI,Sinker,FB,85,18.16,21,20,4,19.05,1,4.76,37,5,13.51,5.88,20,23.53,29.41,25.71,13.18,23.53,0.35,0.381,0.55,0.931,0.2,446334
CH,Changeup,OS,75,16.03,16,13,3,18.75,3,18.75,24,9,37.5,12.0,9,12.0,24.0,20.75,19.38,12.0,0.231,0.375,0.615,0.99,0.384,446334
SL,Slider,BR,58,12.39,16,13,8,50.0,2,12.5,28,15,53.57,25.86,10,17.24,43.1,36.36,17.05,36.36,0.231,0.312,0.692,1.004,0.4609999999999999,446334
FC,Cutter,FB,42,8.97,6,6,4,66.67,0,0.0,16,6,37.5,14.29,15,35.71,50.0,25.0,10.08,30.77,0.167,0.167,0.167,0.334,0.0,446334
CU,Curveball,BR,33,7.05,8,8,5,62.5,0,0.0,13,7,53.85,21.21,7,21.21,42.42,31.82,5.43,71.43,0.0,0.0,0.0,0.0,0.0,446334
ST,Sweeper,BR,8,1.71,3,3,2,66.67,0,0.0,3,2,66.67,25.0,2,25.0,50.0,25.0,2.33,66.67,0.0,0.0,0.0,0.0,0.0,446334
KC,Knuckle Curve,BR,6,1.28,3,3,2,66.67,0,0.0,3,2,66.67,33.33,0,0.0,33.33,40.0,3.1,50.0,0.0,0.0,0.0,0.0,0.0,446334
SV,Slurve,BR,2,0.43,1,1,0,0.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,0.78,0.0,1.0,1.0,1.0,2.0,0.0,446334
,,,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,446334
FF,4-Seam Fastball,FB,115,29.79,30,22,1,3.33,5,16.67,48,4,8.33,3.48,30,26.09,29.57,14.29,32.95,3.45,0.455,0.586,0.591,1.177,0.1359999999999999,453568
SI,Sinker,FB,97,25.13,26,23,2,7.69,3,11.54,35,2,5.71,2.06,27,27.84,29.9,22.92,15.91,14.29,0.304,0.385,0.304,0.6890000000000001,0.0,453568
SL,Slider,BR,54,13.99,16,14,2,12.5,1,6.25,29,6,20.69,11.11,3,5.56,16.67,20.69,11.36,20.0,0.214,0.267,0.286,0.5529999999999999,0.0719999999999999,453568
FC,Cutter,FB,42,10.88,15,12,0,0.0,2,13.33,20,1,5.0,2.38,4,9.52,11.9,28.0,10.23,0.0,0.25,0.4,0.583,0.983,0.3329999999999999,453568
ST,Sweeper,BR,29,7.51,7,7,2,28.57,0,0.0,11,4,36.36,13.79,3,10.34,24.14,21.05,9.09,25.0,0.286,0.286,0.714,1.0,0.428,453568
CU,Curveball,BR,23,5.96,7,7,0,0.0,0,0.0,13,2,15.38,8.7,2,8.7,17.39,42.86,9.09,0.0,0.0,0.0,0.0,0.0,0.0,453568
CH,Changeup,OS,12,3.11,3,2,0,0.0,1,33.33,6,1,16.67,8.33,1,8.33,16.67,50.0,5.68,0.0,0.5,0.667,1.0,1.667,0.5,453568
KC,Knuckle Curve,BR,9,2.33,1,0,0,0.0,1,100.0,2,0,0.0,0.0,1,11.11,11.11,12.5,5.68,0.0,,1.0,,,,453568
SV,Slurve,BR,5,1.3,0,0,0,,0,,0,0,,0.0,2,40.0,40.0,0.0,0.0,,,,,,,453568
FF,4-Seam Fastball,FB,195,47.68,53,45,20,37.74,7,13.21,100,31,31.0,15.9,33,16.92,32.82,35.96,50.0,29.85,0.178,0.288,0.333,0.621,0.155,455117
SL,Slider,BR,60,14.67,8,7,5,62.5,1,12.5,25,15,60.0,25.0,6,10.0,35.0,28.57,13.43,27.78,0.143,0.25,0.571,0.821,0.4279999999999999,455117
CH,Changeup,OS,54,13.2,18,17,3,16.67,1,5.56,28,6,21.43,11.11,3,5.56,16.67,21.88,13.43,16.67,0.471,0.5,0.882,1.382,0.411,455117
SI,Sinker,FB,29,7.09,9,8,4,44.44,1,11.11,17,8,47.06,27.59,7,24.14,51.72,60.0,5.97,50.0,0.125,0.222,0.5,0.722,0.375,455117
ST,Sweeper,BR,25,6.11,3,3,1,33.33,0,0.0,12,5,41.67,20.0,2,8.0,28.0,23.08,5.22,14.29,0.0,0.0,0.0,0.0,0.0,455117
CU,Curveball,BR,23,5.62,5,5,2,40.0,0,0.0,12,5,41.67,21.74,3,13.04,34.78,36.36,4.48,33.33,0.4,0.4,0.8,1.2000000000000002,0.4,455117
FC,Cutter,FB,18,4.4,2,2,0,0.0,0,0.0,11,4,36.36,22.22,2,11.11,33.33,16.67,5.22,0.0,0.5,0.5,1.0,1.5,0.5,455117
KC,Knuckle Curve,BR,4,0.98,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,455117
,,,1,0.24,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,455117
FF,4-Seam Fastball,FB,231,36.26,51,47,12,23.53,4,7.84,114,23,20.18,9.96,48,20.78,30.74,31.37,32.29,16.67,0.319,0.373,0.468,0.841,0.149,456781
CH,Changeup,OS,110,17.27,26,25,4,15.38,1,3.85,60,17,28.33,15.45,9,8.18,23.64,35.38,17.49,10.26,0.24,0.269,0.36,0.629,0.12,456781
SI,Sinker,FB,92,14.44,24,19,2,8.33,4,16.67,44,10,22.73,10.87,21,22.83,33.7,22.86,13.9,6.45,0.368,0.5,0.368,0.868,0.0,456781
SL,Slider,BR,58,9.11,21,20,6,28.57,0,0.0,29,9,31.03,15.52,8,13.79,29.31,31.03,13.0,20.69,0.3,0.333,0.35,0.683,0.0499999999999999,456781
CU,Curveball,BR,52,8.16,6,5,3,50.0,1,16.67,15,9,60.0,17.31,15,28.85,46.15,30.3,7.62,17.65,0.0,0.167,0.0,0.167,0.0,456781
FC,Cutter,FB,46,7.22,13,12,3,23.08,1,7.69,28,4,14.29,8.7,4,8.7,17.39,45.45,7.17,18.75,0.25,0.308,0.583,0.891,0.3329999999999999,456781
ST,Sweeper,BR,28,4.4,6,6,2,33.33,0,0.0,10,3,30.0,10.71,7,25.0,35.71,25.0,5.38,16.67,0.333,0.333,0.5,0.833,0.1669999999999999,456781
KC,Knuckle Curve,BR,9,1.41,1,1,0,0.0,0,0.0,4,0,0.0,0.0,2,22.22,22.22,33.33,2.24,0.0,0.0,0.0,0.0,0.0,0.0,456781
FS,Split-Finger,OS,8,1.26,3,3,0,0.0,0,0.0,5,0,0.0,0.0,1,12.5,12.5,50.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,456781
SV,Slurve,BR,3,0.47,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,33.33,33.33,,0.45,0.0,0.5,0.5,0.5,1.0,0.0,456781
FF,4-Seam Fastball,FB,198,29.42,53,45,4,7.55,8,15.09,93,15,16.13,7.58,35,17.68,25.25,25.0,27.37,7.69,0.356,0.453,0.556,1.009,0.2,457705
CH,Changeup,OS,127,18.87,29,25,6,20.69,4,13.79,50,16,32.0,12.6,21,16.54,29.13,22.22,17.89,17.65,0.2,0.31,0.28,0.5900000000000001,0.08,457705
SI,Sinker,FB,126,18.72,35,24,7,20.0,10,28.57,46,9,19.57,7.14,35,27.78,34.92,23.33,21.05,17.5,0.292,0.486,0.333,0.819,0.041,457705
SL,Slider,BR,69,10.25,12,11,4,33.33,0,0.0,27,11,40.74,15.94,8,11.59,27.54,16.67,11.05,19.05,0.0,0.083,0.0,0.083,0.0,457705
FC,Cutter,FB,62,9.21,12,10,4,33.33,2,16.67,26,8,30.77,12.9,12,19.35,32.26,17.86,6.84,23.08,0.4,0.5,0.8,1.3,0.4,457705
CU,Curveball,BR,41,6.09,11,9,1,9.09,2,18.18,11,2,18.18,4.88,9,21.95,26.83,8.7,8.42,6.25,0.222,0.364,0.333,0.6970000000000001,0.111,457705
ST,Sweeper,BR,31,4.61,6,6,1,16.67,0,0.0,12,4,33.33,12.9,7,22.58,35.48,14.29,4.21,12.5,0.0,0.0,0.0,0.0,0.0,457705
KC,Knuckle Curve,BR,10,1.49,2,2,0,0.0,0,0.0,4,1,25.0,10.0,0,0.0,10.0,14.29,1.58,0.0,0.5,0.5,2.0,2.5,1.5,457705
FS,Split-Finger,OS,5,0.74,1,1,1,100.0,0,0.0,2,1,50.0,20.0,0,0.0,20.0,40.0,1.58,33.33,0.0,0.0,0.0,0.0,0.0,457705
SV,Slurve,BR,3,0.45,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,457705
,,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,457705
FF,4-Seam Fastball,FB,251,36.12,62,51,12,19.35,9,14.52,117,21,17.95,8.37,52,20.72,29.08,22.94,36.13,13.95,0.294,0.419,0.608,1.027,0.314,457759
SI,Sinker,FB,127,18.27,25,23,6,24.0,2,8.0,60,12,20.0,9.45,29,22.83,32.28,27.45,17.23,14.63,0.217,0.28,0.391,0.671,0.174,457759
CH,Changeup,OS,119,17.12,32,28,5,15.62,4,12.5,53,14,26.42,11.76,13,10.92,22.69,29.73,15.55,13.51,0.357,0.438,0.643,1.081,0.286,457759
SL,Slider,BR,79,11.37,22,21,4,18.18,1,4.55,42,10,23.81,12.66,14,17.72,30.38,34.29,13.03,12.9,0.286,0.318,0.429,0.747,0.143,457759
CU,Curveball,BR,40,5.76,9,8,1,11.11,1,11.11,16,2,12.5,5.0,6,15.0,20.0,26.09,6.72,6.25,0.5,0.556,0.875,1.431,0.375,457759
FC,Cutter,FB,34,4.89,6,6,2,33.33,0,0.0,14,2,14.29,5.88,9,26.47,32.35,37.5,3.78,22.22,0.167,0.167,0.333,0.5,0.166,457759
ST,Sweeper,BR,28,4.03,6,5,1,16.67,1,16.67,13,3,23.08,10.71,4,14.29,25.0,15.38,4.62,9.09,0.0,0.167,0.0,0.167,0.0,457759
KC,Knuckle Curve,BR,9,1.29,1,1,0,0.0,0,0.0,2,0,0.0,0.0,2,22.22,22.22,33.33,2.1,0.0,0.0,0.0,0.0,0.0,0.0,457759
FS,Split-Finger,OS,3,0.43,1,1,1,100.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,66.67,0.42,100.0,0.0,0.0,0.0,0.0,0.0,457759
SV,Slurve,BR,3,0.43,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,0.0,,,,,,,457759
,,,2,0.29,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.42,0.0,,,,,,457759
FF,4-Seam Fastball,FB,60,27.03,21,12,2,9.52,7,33.33,25,6,24.0,10.0,10,16.67,26.67,11.54,25.0,13.33,0.25,0.571,0.5,1.071,0.25,458015
SL,Slider,BR,53,23.87,9,8,3,33.33,0,0.0,24,13,54.17,24.53,7,13.21,37.74,31.25,30.0,16.67,0.0,0.111,0.0,0.111,0.0,458015
SI,Sinker,FB,39,17.57,10,9,1,10.0,1,10.0,17,4,23.53,10.26,6,15.38,25.64,18.75,8.33,20.0,0.444,0.5,0.778,1.278,0.334,458015
FC,Cutter,FB,27,12.16,5,5,1,20.0,0,0.0,11,2,18.18,7.41,5,18.52,25.93,20.0,5.0,33.33,0.2,0.2,0.8,1.0,0.6000000000000001,458015
ST,Sweeper,BR,25,11.26,7,7,5,71.43,0,0.0,9,5,55.56,20.0,6,24.0,44.0,23.08,20.0,41.67,0.0,0.0,0.0,0.0,0.0,458015
CU,Curveball,BR,8,3.6,3,3,1,33.33,0,0.0,4,2,50.0,25.0,1,12.5,37.5,25.0,5.0,33.33,0.333,0.333,1.333,1.666,1.0,458015
SV,Slurve,BR,5,2.25,2,1,0,0.0,1,50.0,1,0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,3.0,1.0,458015
CH,Changeup,OS,4,1.8,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,33.33,1.67,0.0,,,,,,458015
KC,Knuckle Curve,BR,1,0.45,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,458015
FF,4-Seam Fastball,FB,123,29.36,34,28,5,14.71,5,14.71,63,9,14.29,7.32,20,16.26,23.58,32.81,33.62,12.82,0.143,0.273,0.143,0.416,0.0,462101
CH,Changeup,OS,84,20.05,17,15,1,5.88,2,11.76,31,6,19.35,7.14,13,15.48,22.62,13.64,16.38,5.26,0.467,0.529,0.533,1.062,0.066,462101
SL,Slider,BR,67,15.99,19,18,7,36.84,1,5.26,33,11,33.33,16.42,11,16.42,32.84,30.0,18.1,33.33,0.222,0.263,0.222,0.485,0.0,462101
SI,Sinker,FB,63,15.04,18,14,4,22.22,3,16.67,20,4,20.0,6.35,19,30.16,36.51,15.62,10.34,33.33,0.143,0.278,0.143,0.421,0.0,462101
CU,Curveball,BR,37,8.83,7,7,2,28.57,0,0.0,14,2,14.29,5.41,11,29.73,35.14,25.0,11.21,15.38,0.286,0.286,0.429,0.715,0.143,462101
FC,Cutter,FB,20,4.77,4,4,1,25.0,0,0.0,7,3,42.86,15.0,4,20.0,35.0,25.0,5.17,16.67,0.0,0.0,0.0,0.0,0.0,462101
ST,Sweeper,BR,17,4.06,5,5,0,0.0,0,0.0,10,1,10.0,5.88,0,0.0,5.88,14.29,5.17,0.0,0.6,0.6,1.4,2.0,0.7999999999999999,462101
KC,Knuckle Curve,BR,3,0.72,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,1.5,2.5,0.5,462101
FS,Split-Finger,OS,2,0.48,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,462101
SV,Slurve,BR,2,0.48,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,462101
,,,1,0.24,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,462101
FF,4-Seam Fastball,FB,156,24.72,44,39,3,6.82,4,9.09,75,5,6.67,3.21,31,19.87,23.08,25.76,24.84,7.5,0.41,0.465,0.744,1.209,0.334,467793
CH,Changeup,OS,107,16.96,26,22,0,0.0,4,15.38,45,9,20.0,8.41,13,12.15,20.56,20.63,18.63,0.0,0.364,0.462,0.545,1.007,0.181,467793
SI,Sinker,FB,100,15.85,27,19,3,11.11,7,25.93,35,4,11.43,4.0,27,27.0,31.0,13.04,8.07,23.08,0.421,0.556,0.684,1.2400000000000002,0.263,467793
SL,Slider,BR,78,12.36,21,18,7,33.33,2,9.52,37,10,27.03,12.82,8,10.26,23.08,25.58,13.04,33.33,0.056,0.143,0.056,0.1989999999999999,0.0,467793
FC,Cutter,FB,60,9.51,11,9,0,0.0,2,18.18,23,3,13.04,5.0,9,15.0,20.0,24.24,8.07,0.0,0.222,0.364,0.556,0.92,0.3340000000000001,467793
CU,Curveball,BR,55,8.72,10,9,1,10.0,1,10.0,15,2,13.33,3.64,10,18.18,21.82,14.29,7.45,8.33,0.222,0.3,0.333,0.633,0.111,467793
ST,Sweeper,BR,45,7.13,11,11,4,36.36,0,0.0,19,7,36.84,15.56,6,13.33,28.89,22.22,13.04,19.05,0.0,0.0,0.0,0.0,0.0,467793
KC,Knuckle Curve,BR,19,3.01,6,6,2,33.33,0,0.0,9,4,44.44,21.05,5,26.32,47.37,46.15,3.73,33.33,0.0,0.0,0.0,0.0,0.0,467793
SV,Slurve,BR,7,1.11,3,3,0,0.0,0,0.0,5,0,0.0,0.0,1,14.29,14.29,50.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,467793
FS,Split-Finger,OS,2,0.32,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,100.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,467793
,,,2,0.32,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.62,100.0,0.0,0.0,0.0,0.0,0.0,467793
FF,4-Seam Fastball,FB,56,35.44,13,11,5,38.46,1,7.69,24,5,20.83,8.93,6,10.71,19.64,20.59,37.5,33.33,0.273,0.308,0.273,0.581,0.0,474832
SI,Sinker,FB,30,18.99,6,5,0,0.0,1,16.67,12,3,25.0,10.0,4,13.33,23.33,9.09,7.5,0.0,0.8,0.833,1.0,1.833,0.1999999999999999,474832
SL,Slider,BR,25,15.82,7,7,5,71.43,0,0.0,10,5,50.0,20.0,6,24.0,44.0,25.0,20.0,62.5,0.0,0.0,0.0,0.0,0.0,474832
FC,Cutter,FB,14,8.86,4,3,2,50.0,1,25.0,8,4,50.0,28.57,1,7.14,35.71,40.0,10.0,50.0,0.0,0.25,0.0,0.25,0.0,474832
CU,Curveball,BR,11,6.96,2,2,1,50.0,0,0.0,6,1,16.67,9.09,3,27.27,36.36,33.33,7.5,33.33,0.5,0.5,0.5,1.0,0.0,474832
ST,Sweeper,BR,10,6.33,3,3,0,0.0,0,0.0,4,0,0.0,0.0,2,20.0,20.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,474832
CH,Changeup,OS,6,3.8,3,2,1,33.33,1,33.33,4,1,25.0,16.67,0,0.0,16.67,33.33,10.0,25.0,0.0,0.333,0.0,0.333,0.0,474832
SV,Slurve,BR,6,3.8,1,1,1,100.0,0,0.0,4,3,75.0,50.0,1,16.67,66.67,66.67,5.0,50.0,0.0,0.0,0.0,0.0,0.0,474832
FF,4-Seam Fastball,FB,13,35.14,4,4,0,0.0,0,0.0,6,0,0.0,0.0,4,30.77,30.77,33.33,16.67,0.0,0.5,0.5,0.5,1.0,0.0,488726
SI,Sinker,FB,9,24.32,2,2,0,0.0,0,0.0,3,0,0.0,0.0,3,33.33,33.33,50.0,33.33,0.0,0.5,0.5,0.5,1.0,0.0,488726
ST,Sweeper,BR,6,16.22,3,3,0,0.0,0,0.0,3,0,0.0,0.0,2,33.33,33.33,50.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,488726
SL,Slider,BR,5,13.51,2,1,0,0.0,1,50.0,1,0,0.0,0.0,0,0.0,0.0,0.0,16.67,0.0,0.0,0.5,0.0,0.5,0.0,488726
FC,Cutter,FB,2,5.41,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,488726
CU,Curveball,BR,1,2.7,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,488726
FS,Split-Finger,OS,1,2.7,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,488726
FF,4-Seam Fastball,FB,137,36.05,45,39,6,13.33,2,4.44,84,16,19.05,11.68,20,14.6,26.28,50.0,36.19,15.79,0.231,0.25,0.256,0.506,0.0249999999999999,493329
SI,Sinker,FB,68,17.89,20,17,3,15.0,3,15.0,26,3,11.54,4.41,20,29.41,33.82,22.22,11.43,25.0,0.235,0.35,0.235,0.585,0.0,493329
CH,Changeup,OS,68,17.89,18,17,0,0.0,1,5.56,31,3,9.68,4.41,7,10.29,14.71,28.89,18.1,0.0,0.294,0.333,0.412,0.745,0.118,493329
SL,Slider,BR,30,7.89,9,9,0,0.0,0,0.0,14,0,0.0,0.0,6,20.0,20.0,16.67,9.52,0.0,0.556,0.556,0.889,1.445,0.3329999999999999,493329
CU,Curveball,BR,30,7.89,4,3,1,25.0,1,25.0,9,2,22.22,6.67,8,26.67,33.33,30.0,9.52,10.0,0.0,0.25,0.0,0.25,0.0,493329
FC,Cutter,FB,16,4.21,4,4,0,0.0,0,0.0,9,0,0.0,0.0,3,18.75,18.75,44.44,3.81,0.0,0.0,0.0,0.0,0.0,0.0,493329
KC,Knuckle Curve,BR,11,2.89,2,1,1,50.0,1,50.0,2,1,50.0,9.09,2,18.18,27.27,22.22,5.71,16.67,0.0,0.5,0.0,0.5,0.0,493329
,,,9,2.37,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,493329
ST,Sweeper,BR,8,2.11,2,2,1,50.0,0,0.0,4,0,0.0,0.0,3,37.5,37.5,66.67,4.76,20.0,0.0,0.0,0.0,0.0,0.0,493329
SV,Slurve,BR,2,0.53,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.95,0.0,,,,,,493329
FS,Split-Finger,OS,1,0.26,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,493329
FF,4-Seam Fastball,FB,170,34.55,55,48,3,5.45,7,12.73,80,3,3.75,1.76,24,14.12,15.88,26.32,27.73,9.09,0.208,0.309,0.417,0.726,0.209,500743
SI,Sinker,FB,84,17.07,21,19,2,9.52,1,4.76,36,1,2.78,1.19,27,32.14,33.33,27.59,15.97,10.53,0.316,0.333,0.421,0.754,0.1049999999999999,500743
