Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,491,36.02,131,121,11,8.4,7,5.34,226,16,7.08,3.26,116,23.63,26.88,33.63,19.64,14.29,0.298,0.338,0.438,0.776,0.14
FS,Split-Finger,OS,389,28.54,111,99,27,24.32,9,8.11,190,46,24.21,11.83,16,4.11,15.94,33.08,41.33,16.05,0.192,0.273,0.232,0.505,0.04000000000000001
FC,Cutter,FB,202,14.82,46,43,9,19.57,2,4.35,75,14,18.67,6.93,43,21.29,28.22,18.87,13.01,17.65,0.279,0.326,0.326,0.652,0.046999999999999986
FF,4-Seam Fastball,FB,183,13.43,47,35,11,23.4,11,23.4,74,19,25.68,10.38,47,25.68,36.07,30.59,17.09,16.42,0.229,0.426,0.514,0.94,0.28500000000000003
ST,Sweeper,BR,79,5.8,22,21,5,22.73,1,4.55,42,12,28.57,15.19,7,8.86,24.05,28.95,7.91,16.13,0.238,0.273,0.762,1.0350000000000001,0.524
CU,Curveball,BR,18,1.32,4,3,0,0.0,1,25.0,4,0,0.0,0.0,2,11.11,11.11,8.33,1.02,0.0,0.333,0.5,0.667,1.167,0.334
,,,1,0.07,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
