Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,89,41.01,26,24,6,23.08,2,7.69,42,13,30.95,14.61,12,13.48,28.09,26.53,53.45,19.35,0.333,0.385,0.458,0.843,0.125
FF,4-Seam Fastball,FB,70,32.26,16,12,2,12.5,2,12.5,33,8,24.24,11.43,11,15.71,27.14,18.52,39.66,8.7,0.167,0.267,0.417,0.6839999999999999,0.24999999999999997
SI,Sinker,FB,45,20.74,14,14,0,0.0,0,0.0,20,0,0.0,0.0,11,24.44,24.44,11.76,5.17,0.0,0.143,0.143,0.429,0.572,0.28600000000000003
CU,Curveball,BR,6,2.76,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,33.33,33.33,33.33,0.0,,1.0,1.0,2.5,3.5,1.5
FC,Cutter,FB,6,2.76,1,1,0,0.0,0,0.0,3,1,33.33,16.67,0,0.0,16.67,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
CH,Changeup,OS,1,0.46,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,,1.72,100.0,0.0,0.0,0.0,0.0,0.0
