Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,22,62.86,8,8,7,87.5,0,0.0,13,11,84.62,50.0,3,13.64,63.64,57.14,100.0,70.0,0.0,0.0,0.0,0.0,0.0
FF,4-Seam Fastball,FB,13,37.14,1,1,0,0.0,0,0.0,3,1,33.33,7.69,5,38.46,46.15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
