Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,133,50.96,26,24,6,23.08,2,7.69,44,6,13.64,4.51,42,31.58,36.09,15.62,40.26,19.35,0.375,0.423,0.708,1.131,0.33299999999999996
SL,Slider,BR,103,39.46,32,31,9,28.12,1,3.12,47,12,25.53,11.65,12,11.65,23.3,30.77,44.16,26.47,0.226,0.25,0.323,0.573,0.097
FS,Split-Finger,OS,24,9.2,4,3,2,50.0,1,25.0,14,9,64.29,37.5,2,8.33,45.83,46.15,14.29,18.18,0.333,0.5,0.667,1.167,0.334
,,,1,0.38,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,1.3,0.0,,,,,
